stock_no,people,lots,b4_pct,b4_people,b4_lots,b1_pct,b1_people,s10_pct
00670L,12517,76645,11.27,9,8652,6.0,3,27.8
00671R,3557,534384,70.36,202,376098,54.67,68,1.21
00673R,9306,524551,48.41,173,254055,34.67,55,3.58
00674R,1330,14921,46.94,4,7004,46.94,4,17.33
00675L,20401,115286,15.96,11,18427,11.39,4,31.55
00676R,4271,166334,41.04,57,68290,25.65,17,4.99
00678,1814,8448,21.79,4,1841,0,0,27.95
00679B,234931,6273192,43.11,679,2705386,38.02,145,8.93
00680L,19421,1489576,54.4,523,810784,39.42,158,2.72
00681R,91,7594,91.0,6,6911,73.98,4,1.32
00682U,259,7644,77.33,4,5912,51.67,2,3.82
00683L,330,11434,65.34,6,7472,52.95,3,4.91
00684R,180,9688,80.36,6,7787,63.21,4,3.45
00685L,219364,6778836,33.76,1630,2289981,22.18,323,8.15
00686R,1955,209776,61.96,90,130014,44.34,31,1.91
00687B,154832,4285880,42.27,558,1812936,36.39,134,8.74
00688L,9364,633115,49.27,217,312077,34.56,70,3.09
00689R,50,6889,86.54,5,5963,59.32,2,0.41
00690,17273,83830,12.43,12,10433,5.77,3,36.47
00692,91896,615280,16.8,34,103481,14.97,17,33.33
00693U,3165,75166,41.53,22,31224,34.43,12,9.57
00694B,1967,36576,72.31,7,26458,65.88,4,9.4
00695B,2261,40186,75.18,10,30219,68.29,6,10.29
00696B,10954,607681,83.22,28,505804,82.17,18,4.15
00697B,6474,63212,23.99,12,15177,19.9,8,21.84
00700,2652,34983,18.85,7,6597,8.7,1,16.72
00701,38297,170391,7.31,13,12473,5.33,6,50.92
00702,1169,6688,54.8,5,3666,30.76,2,25.69
00703,1033,9550,22.68,3,2167,0,0,23.21
00706L,6236,134771,32.8,31,44250,24.06,12,9.7
00708L,15986,127573,21.68,25,27687,12.87,7,24.59
00709,2328,15460,40.48,10,6260,8.0,1,23.06
00710B,3638,180761,82.44,10,149058,80.75,5,4.77
00711B,794,871761,99.33,5,866158,99.18,3,0.16
00712,134317,4959511,32.2,1111,1597881,21.34,199,6.1
00713,270806,1710012,23.17,75,396666,21.96,44,31.85
00714,2421,21567,50.8,12,10961,18.93,2,22.1
00715L,7521,109692,38.44,24,42196,31.51,13,13.67
00717,7629,121605,27.15,26,33045,17.52,8,15.76
00719B,13962,301514,32.17,52,97065,25.13,18,10.73
00720B,78764,4049609,65.64,306,2658739,62.31,76,4.56
00722B,13570,1455239,90.01,45,1310086,89.37,28,2.46
00723B,462,1519583,99.74,13,1515831,99.68,11,0.05
00724B,6222,3022275,97.65,33,2951644,97.44,22,0.5
00725B,41622,3689206,82.0,161,3025770,80.23,55,2.74
00726B,1739,1187489,97.96,17,1163538,97.6,10,0.33
00727B,714,56689,90.41,6,51258,87.14,3,2.71
00728,9522,38923,2.44,2,953,0,0,50.01
00730,13279,70044,16.53,9,11594,11.91,4,40.95
00731,8382,20600,10.94,3,2257,0,0,58.09
00733,21255,67466,16.47,7,11120,14.9,5,51.41
00734B,523,24979,82.5,2,20611,80.06,1,4.81
00735,34880,125789,18.75,21,23595,12.37,7,40.5
00736,512,6727,74.18,6,4991,42.69,2,9.53
00737,5415,22538,15.35,5,3460,4.88,1,43.46
00738U,33687,242799,17.85,41,43380,11.11,12,27.29
00739,1975,25988,40.79,10,10605,18.76,2,17.3
00740B,5983,2185971,96.81,48,2116800,96.33,31,0.59
00741B,1135,13128,50.31,3,6607,37.85,1,17.9
00746B,1330,2547464,99.57,27,2536956,99.46,21,0.09
00749B,200,1110500,99.78,8,1108211,99.75,7,0.02
00750B,72,148000,99.67,4,147532,99.32,3,0.04
00751B,67361,5127603,75.22,321,3858025,72.59,92,3.01
00752,17281,258216,32.02,33,82739,27.27,13,16.29
00753L,10133,683657,52.79,234,361067,38.39,73,3.18
00754B,448,1277900,99.74,14,1274670,99.74,14,0.06
00755B,1019,280230,97.8,8,274089,97.59,7,0.82
00756B,2335,1266300,97.55,18,1235500,97.23,11,0.39
00757,68959,288994,35.75,29,103338,33.27,17,31.23
00758B,123,5525,90.49,1,5000,90.49,1,2.23
00759B,113,47525,98.89,1,47000,98.89,1,0.16
00760B,636,435020,99.15,6,431350,99.15,6,0.28
00761B,3440,2730589,98.54,30,2691436,98.43,25,0.28
00762,22956,48248,20.64,7,9966,15.37,3,51.36
00763U,3945,43065,55.4,13,23867,49.89,10,17.42
00764B,8361,1541000,94.12,32,1450569,93.75,21,1.34
00768B,1650,770100,98.37,30,757664,97.84,23,0.36
00770,18033,78958,13.8,10,10904,7.55,4,41.25
00771,2064,14225,16.77,2,2387,11.94,1,30.02
00772B,40885,3357790,80.53,140,2705006,78.88,44,2.86
00773B,8974,2585790,95.66,42,2474098,95.3,26,0.81
00775B,185,232100,99.85,8,231786,99.23,6,0.07
00777B,210,2076650,99.92,14,2075360,99.88,13,0
00778B,185,1522150,99.92,10,1521080,99.92,10,0.01
00779B,649,1297150,99.57,8,1291737,99.5,7,0.1
00780B,1295,246602,97.36,9,240105,97.02,8,1.26
00781B,676,8336,30.34,3,2531,17.99,1,18.5
00782B,1237,19967,22.31,4,4459,14.59,2,15.96
00783,816,7031,10.02,1,705,0,0,26.28
00785B,247,1063466,99.83,11,1061808,99.7,8,0.02
00786B,1312,21066,35.87,7,7560,21.08,2,16.04
00787B,1018,11806,38.5,5,4548,16.94,1,18.01
00788B,1495,24706,25.13,7,6211,13.08,2,15.01
00789B,362,455600,99.38,11,452790,99.07,9,0.17
00791B,98,279100,99.67,6,278204,99.67,6,0.02
00792B,445,2276615,99.87,15,2273920,99.81,13,0.02
00793B,400,2526,0,0,0,0,0,31.07
00795B,37653,1520098,55.73,141,847485,51.85,42,5.96
00799B,1673,25036,21.64,6,5420,6.92,1,16.37
00830,176848,818465,22.79,59,186653,20.18,24,35.17
00834B,138,23198,94.36,4,21890,94.36,4,0.97
00836B,425,611041,99.6,13,608691,99.22,9,0.11
00840B,91,59431,99.27,3,59000,99.27,3,0.15
00841B,117,70440,99.43,5,70045,98.66,4,0.2
00842B,891,18267,45.99,5,8404,39.59,3,11.0
00844B,302,222175,99.14,5,220285,98.95,4,0.31
00845B,221,237051,99.52,4,235931,99.34,3,0.12
00846B,263,74350,98.18,2,73000,98.18,2,0.49
00847B,398,4305,21.92,1,944,0,0,19.94
00848B,156,136066,99.21,2,135000,99.21,2,0.13
00849B,109,486106,99.81,6,485236,99.6,4,0.01
00850,80801,416944,17.44,31,72827,15.29,18,39.31
00851,2166,5525,27.87,1,1540,27.87,1,42.99
00852L,463,8365,67.62,3,5658,51.59,1,7.89
00853B,2344,178134,91.13,10,162372,89.53,5,3.29
00856B,410,6792,62.27,3,4231,44.16,1,9.09
00857B,15997,517768,52.14,64,270103,47.14,21,7.75
00858,19378,117374,15.73,14,18479,11.65,6,30.31
00859B,1466,25511,22.53,6,5750,16.63,3,12.46
00860B,347,2671,15.31,1,409,0,0,23.19
00861,19724,69912,5.49,4,3848,3.3,2,53.43
00862B,1512,879381,98.3,11,864592,98.1,8,0.4
00863B,338,511964,99.56,8,509731,99.42,7,0.12
00864B,3419,98222,32.82,21,32260,25.45,9,7.24
00865B,9057,280744,30.2,43,84812,22.83,9,6.4
00867B,206,565150,99.82,10,564140,99.72,9,0.06
00870B,322,564151,99.6,9,561939,99.42,7,0.1
00875,4910,13488,15.71,2,2121,11.27,1,48.79
00876,23385,94024,27.34,10,25722,24.18,5,39.72
00877,13239,157788,16.16,26,25529,9.61,10,21.17
00878,1634456,18486790,10.99,863,2035293,8.85,149,20.28
00881,334090,2517403,15.36,109,387197,13.83,43,31.24
00882,83874,1969349,26.24,391,517336,16.79,83,10.39
00884B,210,75440,98.75,4,74504,98.75,4,0.41
00885,49700,610738,17.48,90,106903,11.52,31,19.16
00886,1202,4451,13.66,1,608,0,0,45.5
00887,20105,440351,32.39,111,142661,20.84,31,11.21
00888,96500,697478,12.5,37,87306,10.58,14,33.96
00890B,710,18264,71.17,2,13000,65.7,1,8.31
00891,179248,1774090,13.18,99,234089,10.87,29,25.46
00892,47253,331292,17.22,29,57139,14.48,16,33.6
00893,57805,359884,8.37,20,30169,5.7,5,38.82
00894,25559,148509,15.37,11,22830,13.91,8,38.37
00895,29582,146916,10.42,8,15331,9.33,5,43.94
00896,49537,393380,8.93,24,35212,6.62,9,32.67
00897,10164,141512,20.85,26,29538,12.72,7,20.69
00898,9970,140476,19.51,26,27438,10.66,7,21.64
00899,3852,16135,5.69,1,919,0,0,44.02
00900,133713,1595525,14.62,91,233641,12.09,23,22.81
00901,12077,63349,13.8,11,8756,6.31,3,40.86
00902,18244,227497,18.28,29,41626,14.14,13,21.75
00903,7236,49221,12.67,5,6245,10.23,3,36.75
00904,24933,163112,12.58,17,20548,5.94,4,35.85
00905,44769,361327,8.04,19,29126,6.16,7,31.31
00907,20057,149133,11.42,13,17045,8.84,7,33.35
00908,2756,35416,36.65,8,12984,27.58,4,18.87
00909,26996,105204,12.31,9,12958,8.66,3,45.52
00910,40858,126439,16.0,12,20264,12.87,5,47.13
00911,13311,30903,19.72,6,6097,12.53,2,54.24
00912,8537,61253,22.25,8,13647,18.08,4,32.57
00913,11664,55766,17.85,6,9963,14.59,4,39.86
00915,73261,514483,16.01,36,82523,13.95,18,35.83
00916,20765,115419,15.96,15,18437,10.44,6,39.59
00917,11893,61478,16.55,10,10193,10.56,4,39.1
00918,266547,3378764,12.08,194,408849,9.67,53,20.41
00919,1381601,18177135,10.83,1029,1972037,8.07,152,17.91
00920,7005,20280,20.45,5,4152,10.8,2,47.03
00921,8973,55270,11.68,5,6460,8.8,3,39.83
00922,189397,2157686,31.46,108,679245,29.35,32,20.99
00923,111723,869923,15.0,38,130625,13.56,18,32.56
00924,55170,435603,23.85,28,103941,21.63,13,27.34
00926,9220,100482,55.86,11,56149,50.86,4,20.05
00927,140645,1355397,12.73,85,172743,10.12,27,26.87
00928,7466,44856,15.11,7,6785,9.73,3,36.17
00929,432303,4829139,9.54,199,462085,7.76,47,22.54
00930,19253,128779,7.78,8,10058,6.12,5,38.44
00931B,34259,2251398,76.39,104,1720339,74.63,39,4.09
00932,13758,116783,11.17,9,13056,9.44,6,32.88
00933B,78471,6389958,76.11,419,4864115,73.01,97,3.0
00934,48710,427526,11.16,25,47827,8.98,11,30.7
00935,123163,875504,22.44,52,196605,20.9,28,28.84
00936,22792,199297,9.71,8,19382,9.08,6,31.15
00937B,212612,16880305,60.72,3064,10252131,51.97,609,2.7
00938,6358,98016,43.73,10,42873,43.23,9,19.03
00939,103501,1178476,7.0,49,82752,5.07,14,26.84
00940,323988,5376365,12.39,418,666706,8.66,82,18.02
00941,48646,459791,13.82,36,63632,10.36,12,28.41
00942B,9972,2000959,89.69,68,1794982,88.59,30,1.35
00943,4061,40389,33.49,7,13530,27.34,3,26.78
00944,7950,53581,9.99,7,5363,4.58,2,37.69
00945B,18525,794318,40.45,127,321441,33.48,36,5.43
00946,36832,459246,19.17,32,88153,16.93,13,22.51
00947,39420,309364,25.6,31,79281,22.3,16,29.59
00948B,26630,3959927,81.03,306,3209359,77.7,91,1.59
00949,17651,171928,21.29,26,36639,16.04,11,27.84
00950B,12352,4071309,90.87,140,3700740,89.58,50,0.7
00951,15864,225542,26.46,35,59733,21.35,15,18.36
00952,22826,246775,11.93,27,29494,5.97,6,24.97
00953B,48068,4151675,52.52,1248,2181584,38.56,291,2.31
00954,11314,119747,19.86,17,23815,13.77,6,23.74
00955,39706,552931,30.12,68,166699,25.69,27,18.03
00956,3248,34130,23.14,6,7905,18.13,4,23.07
00957B,4004,189763,50.8,30,96436,44.06,11,5.98
00958B,4363,123271,24.75,26,30538,17.47,10,10.12
00959B,9360,507836,48.6,78,246928,41.53,21,4.53
00960,9003,56495,16.26,6,9189,14.53,5,39.63
00961,34009,466511,7.37,34,34466,4.04,7,19.88
00962,5745,53920,22.95,10,12386,13.24,3,27.45
00963,4591,104433,30.63,22,32005,22.67,10,10.27
00964,4269,70624,22.71,15,16045,14.31,5,14.04
00965,34342,436492,44.1,45,192584,40.85,23,18.58
00966B,3957,118732,38.1,20,45245,31.15,8,10.49
00967B,2610,179907,71.83,33,129269,63.78,12,4.07
00968B,8319,742511,66.28,94,492282,61.67,39,2.82
00969B,2100,156133,71.05,45,110974,61.69,21,3.69
00970B,5905,379229,60.1,60,227995,53.83,24,4.37
00971,6859,56677,18.5,9,10497,13.06,4,29.4
00972,1669,16672,33.69,3,5618,31.26,2,22.68
009800,20020,286391,24.61,46,70543,19.48,21,17.88
009801,8225,97119,26.58,16,25830,21.02,8,22.1
009802,39968,530495,13.53,51,71861,8.87,13,21.2
009803,20447,191828,16.1,18,30919,13.69,11,25.9
009804,18849,157392,8.46,14,13345,4.49,4,29.86
009805,53930,611816,22.16,68,135703,17.92,24,22.59
009806,1100,14161,57.63,5,8162,53.25,4,16.8
009807,1185,14260,56.2,7,8016,39.65,3,19.74
009808,4417,40511,9.21,3,3733,6.91,2,31.64
009809,2579,32363,34.17,7,11062,29.51,4,21.58
00980A,70686,807230,26.77,58,216199,24.35,24,22.78
00980B,1533,53569,46.05,14,24679,37.55,6,7.56
00980D,3348,100457,42.01,27,42219,32.48,10,7.65
00980T,3268,72418,50.44,11,36543,43.25,3,12.9
009810,1915,19154,32.42,5,6213,22.43,2,23.05
009811,23382,245950,20.17,34,49637,14.42,11,24.44
009812,5964,96882,39.29,22,38079,31.45,10,16.09
009813,24278,339824,23.45,52,79769,17.53,18,20.02
009814,12692,145576,19.0,20,27703,14.49,9,23.05
009815,30825,455170,22.82,60,103921,17.28,19,18.78
009816,922875,12132844,19.71,1425,2394439,14.18,282,19.27
009817,10397,228936,26.16,52,59941,16.65,13,13.17
009818,5259,51152,9.14,2,4680,9.14,2,32.56
009819,54414,657745,17.9,57,117821,14.24,21,24.7
00981A,1004646,10741709,25.85,1014,2779358,21.69,271,20.94
00981B,15367,1385613,51.73,495,717254,35.12,117,2.07
00981D,8567,499800,44.39,152,221948,29.62,33,3.51
00981T,7972,227261,34.07,58,77468,22.56,17,8.96
009820,40548,1253202,39.37,250,493585,29.88,60,9.4
009821,69242,710340,13.35,58,94956,10.41,23,28.47
009822,6587,98056,9.95,11,9775,3.89,2,24.0
009823,34257,368317,22.11,38,81498,17.13,9,27.25
009824,50679,641847,21.32,81,136962,15.16,16,23.96
009825,5477,186708,21.41,38,40006,10.64,6,8.93
009826,36922,483804,26.97,99,130643,17.26,19,19.82
00982A,181008,2263936,14.92,177,338165,11.23,36,21.09
00982B,768,27400,64.89,6,17783,63.07,5,6.46
00982D,2764,73229,35.93,21,26326,26.12,9,9.95
00982T,1740,17597,33.92,6,5971,15.81,2,28.2
00983A,10033,98186,22.96,15,22562,17.83,7,25.37
00983B,811,26153,56.32,7,14731,47.54,3,7.44
00983D,3941,101697,31.56,32,32125,15.46,7,7.4
00984A,64617,653958,14.95,44,97861,12.38,19,26.28
00984B,3632,123933,35.56,29,44091,27.53,11,6.93
00984D,10084,700057,43.91,244,307500,27.82,66,3.04
00985A,47367,466789,17.02,40,79516,14.01,16,26.4
00985B,8029,603001,57.45,137,346553,47.86,44,3.29
00985D,1841,85732,62.57,20,53654,51.36,6,5.16
00986A,4889,41327,18.62,7,7709,12.49,3,30.91
00986B,399,24262,82.31,9,19973,73.34,5,3.64
00986D,2336,150677,52.1,44,78555,42.48,22,3.59
00987A,18672,177143,17.83,19,31619,12.95,6,29.39
00987B,2113,70327,55.67,25,39166,38.42,8,7.87
00988A,241424,3437437,23.5,389,808733,18.28,92,17.7
00988B,4718,125333,28.94,28,36293,21.16,12,9.92
00989A,6989,78117,25.88,9,20227,23.53,6,23.22
00989B,1746,59452,43.04,13,25599,34.19,6,9.04
00990A,125753,2466022,34.75,405,857370,26.95,102,13.32
00990B,3176,89350,46.52,20,41586,38.67,9,11.09
00991A,342091,5237416,28.82,516,1510579,24.51,139,16.85
00991B,306,223328,98.67,12,220407,97.13,7,0.29
00992A,191175,2546955,20.2,238,514642,15.93,61,20.49
00993A,49959,770591,16.31,101,125805,10.4,22,18.91
00994A,31489,306690,17.81,31,54693,13.35,8,25.25
00995A,26165,303535,17.39,29,52847,13.86,10,25.2
00996A,25012,322399,18.93,40,61100,13.22,9,22.39
00997A,72235,1266877,21.24,152,269223,15.52,33,16.53
00998A,15778,211609,40.24,23,85169,37.58,13,19.13
00999A,96435,1180517,13.38,93,158191,9.79,24,24.87
01001T,1361,583000,93.27,61,543854,90.1,28,0.5
01002T,3274,1393000,93.68,113,1305365,91.25,61,0.54
01004T,1238,730200,94.05,82,686924,90.4,38,0.31
01007T,1829,720000,92.85,82,668752,89.69,45,0.48
01009T,952,300000,90.29,61,270933,85.6,40,0.64
01010T,852,2308170,98.74,80,2279385,98.03,55,0.04
1101,508111,7523182,56.09,913,4220413,52.06,415,12.85
1101B,7430,200000,94.1,22,188230,91.29,14,2.16
1102,104131,3546563,81.35,333,2886006,79.11,197,6.12
1103,74208,832875,80.4,137,669794,76.75,87,5.83
1104,56003,686682,73.01,109,501492,67.24,44,8.17
1107,3436,10100,99.7,1,10070,99.7,1,0.29
1108,12985,404738,79.37,74,321324,74.84,43,6.46
1109,12110,341159,79.69,71,271917,72.89,36,5.91
1110,5196,572001,93.98,57,537697,91.63,37,0.98
1113O,178,840,0,0,0,0,0,63.21
1113R,381,2129,0,0,0,0,0,30.62
1201,87822,506063,63.78,64,322848,59.13,26,12.41
1203,55258,240000,90.91,50,218253,86.74,35,2.92
1204,3519,18375,45.74,6,8407,31.77,2,19.64
1207,46688,464094,77.27,48,358698,75.29,31,9.48
1210,99290,894767,65.49,133,586198,61.09,69,14.73
1212,30400,174139,44.23,45,77058,35.58,20,17.35
1213,6582,56623,81.63,12,46225,77.06,8,7.22
1215,97311,294790,57.84,34,170573,54.42,19,24.26
1216,144822,5682015,89.54,765,5088402,86.0,452,3.98
1217,138405,494513,61.45,130,303993,54.09,72,14.66
1218,82807,499999,67.05,65,335364,63.2,35,11.66
1219,53042,341238,63.46,75,216591,58.78,51,10.7
1220,47238,177078,67.61,46,119758,60.42,27,10.66
1221,18662,95034,34.18,22,32505,25.85,10,21.97
1224,3614,71910,88.36,20,63549,82.38,13,3.39
1225,43527,242268,89.56,39,217017,87.19,29,3.4
1227,53574,915090,67.55,73,618217,64.53,30,12.79
1228,1583,11130,37.93,5,4224,12.17,1,11.98
1229,105367,1831880,65.62,169,1202555,62.87,82,10.1
1231,35368,298454,64.84,27,193552,62.95,17,16.69
1232,17034,159975,73.79,11,118050,72.08,6,12.84
1233,10258,90592,75.46,27,68386,68.04,15,4.86
1234,24262,401871,83.09,137,334044,74.24,80,5.61
1235,2935,188578,96.32,15,181655,95.38,12,1.1
1236,11832,86674,83.23,23,72159,78.32,18,7.16
1238,2041,29946,11.73,4,3516,8.56,2,21.52
1240,3048,44232,69.69,25,30832,49.16,11,8.3
1256,6254,35781,59.9,10,21440,47.11,3,17.56
1259,16357,32390,77.51,9,25111,71.38,6,8.84
1260,1315,102098,76.38,30,78005,70.62,20,2.04
1264,9143,37052,47.27,16,17524,24.84,5,23.96
1268,3354,42224,78.11,17,32982,72.16,12,8.46
1269,698,20902,77.74,7,16253,72.74,5,3.18
1271,2944,77089,74.09,19,57139,64.41,7,5.84
1293,402,17094,74.31,11,12705,42.38,4,3.17
1294,4483,30572,56.23,13,17195,40.77,6,11.69
1295,3137,34475,56.5,14,19486,44.95,8,15.83
1301,306444,6365741,74.23,585,4726659,71.4,297,9.44
1303,270551,7930822,86.18,690,6835427,83.7,381,4.99
1304,100621,1188764,60.46,111,718906,57.22,48,13.86
1305,72842,581050,50.99,60,296333,47.04,21,16.82
1306,6134,44532,21.33,4,9502,19.4,2,23.56
1307,17724,397818,81.25,62,323271,78.3,43,6.43
1308,76603,593744,51.72,59,307231,48.58,30,16.59
1309,79166,397587,46.13,33,183480,42.56,9,22.27
1310,106305,527870,30.05,90,158749,23.39,30,25.04
1312,136120,1506620,59.18,177,891837,55.0,74,13.64
1312A,1273,20000,54.33,12,10870,21.4,2,13.59
1313,62797,1330846,67.81,165,902736,63.48,70,9.63
1314,308655,3784850,40.67,760,1540117,32.31,240,14.87
1315,5912,99099,81.1,42,80387,71.05,25,6.53
1316,60809,401646,43.1,89,173211,32.96,24,17.19
1319,34035,591477,78.67,98,465439,75.2,61,9.82
1321,3992,227228,70.38,94,159983,53.29,34,2.66
1323,14033,91275,70.57,36,64434,61.14,23,8.61
1324,23493,75122,66.17,20,49716,60.69,13,16.57
1325,36190,85281,48.54,10,41404,44.85,5,27.53
1326,191354,5861186,81.83,508,4797390,79.39,277,6.24
1333,15929,74515,51.19,14,38163,43.03,3,10.99
1336,12161,77614,50.59,22,39281,38.11,6,11.55
1337,52477,268955,47.48,55,127753,38.92,18,14.59
1338,55872,83840,42.9,23,35991,33.97,12,18.9
1339,7290,74124,75.21,16,55760,72.51,13,11.16
1340,61782,152923,34.78,25,53213,28.15,7,19.79
1341,9778,52851,83.7,16,44244,75.97,9,2.61
1342,8797,78001,58.57,15,45696,51.58,5,17.17
1343,1248,40514,66.15,22,26810,42.18,7,5.77
1402,90494,5352875,88.61,423,4744638,86.65,256,3.05
1407,162230,441025,35.26,76,155617,28.85,29,29.77
1407A,4925,67904,53.45,9,36304,52.82,8,18.88
1408,70751,351978,20.68,72,72860,12.52,23,29.38
1409,152072,1618409,63.18,214,1022857,59.74,123,14.12
1410,6666,62000,76.19,19,47248,68.17,11,5.37
1413,8523,132112,75.95,26,100366,69.43,13,5.84
1414,26735,198000,88.5,37,175250,83.39,22,4.73
1416,45768,185342,54.48,38,101003,48.75,21,14.75
1417,55608,189942,58.34,51,110854,48.21,20,16.54
1418,30623,56834,71.48,19,40638,58.95,7,5.47
1419,16970,300041,90.57,71,271795,85.53,48,2.16
1423,18225,99648,83.37,29,83099,74.55,15,4.88
1432,255758,108000,54.91,16,59311,53.42,13,29.85
1434,65240,1684665,71.87,166,1211141,68.46,70,7.84
1435,33200,139780,94.87,24,132627,93.05,19,2.24
1436,14608,194152,76.07,37,147722,72.69,26,9.71
1437,8620,201871,79.53,75,160596,67.17,37,4.81
1438,5049,111206,83.2,29,92541,76.53,18,4.94
1439,4414,92000,84.94,31,78161,74.67,17,4.93
1440,95082,1656816,77.82,270,1289775,73.06,144,7.02
1441,14814,71744,65.0,15,46655,58.35,7,19.74
1442,8689,366211,87.02,108,318734,78.58,63,3.31
1443,15744,135343,89.91,40,121706,81.1,21,2.76
1444,61834,995595,63.96,136,637014,59.95,72,10.81
1445,11901,130666,68.63,39,89700,60.41,21,7.65
1446,8060,137710,65.5,28,90221,61.86,19,8.87
1447,44116,910071,69.95,126,636719,65.76,66,10.44
1449,45683,127115,38.33,27,48742,32.28,15,24.23
1450,15137,78982,25.78,14,20375,21.0,8,25.49
1451,16813,198000,63.86,41,126479,56.63,15,10.91
1452,47108,132641,49.02,40,65038,37.99,18,15.28
1453,14125,113243,75.65,18,85693,73.7,14,12.39
1454,13819,129834,81.71,35,106118,77.53,27,6.47
1455,35216,531688,66.91,78,355853,62.91,42,11.78
1456,4559,93720,85.67,15,80307,80.84,8,3.32
1457,16667,316730,74.75,70,236847,68.56,39,6.72
1458,21167,260752,59.76,59,155865,51.04,23,13.67
1459,12512,268972,83.85,61,225588,77.97,36,4.9
1460,24162,694643,71.95,123,499880,65.23,51,6.39
1462,61170,300624,46.49,99,139820,34.37,37,16.03
1463,33470,173268,81.44,41,141151,74.92,20,5.14
1464,63451,425576,61.47,86,261679,54.4,38,9.95
1465,10247,103607,72.77,38,75419,62.37,22,10.12
1466,21894,111157,68.14,33,75772,62.0,23,10.9
1467,18009,233625,67.08,45,156752,59.29,17,10.27
1468,1331,160405,97.53,18,156462,96.81,16,0.43
1469,336,87218,92.35,28,80568,87.63,21,0.17
1470,1213,85767,87.21,36,74807,70.21,13,0.74
1471,56500,150415,22.63,24,34048,16.99,8,29.98
1472,3615,52488,81.19,17,42627,69.84,7,2.65
1473,12653,146154,71.66,30,104777,69.22,24,9.97
1474,16437,129897,59.44,32,77231,53.01,17,13.42
1475,2296,66017,76.27,16,50371,68.98,8,4.37
1476,17798,274367,81.55,79,223789,74.55,47,5.64
1477,27706,246694,64.43,87,158990,53.58,45,13.77
1480,364,416085,98.22,60,408734,94.46,37,0.16
1491,1719,54818,59.65,24,32708,46.3,13,3.37
