stock_no,people,lots,b4_pct,b4_people,b4_lots,b1_pct,b1_people,s10_pct
00697B,6640,65212,23.54,11,15364,19.62,7,21.99
00700,2605,31983,13.63,7,4368,3.83,1,18.2
00701,38065,169891,6.69,11,11400,4.29,4,50.97
00702,1150,6688,55.32,5,3700,31.28,2,25.51
00703,1019,9550,23.42,3,2238,0,0,22.78
00706L,6203,131271,31.38,30,41210,22.88,12,9.91
00708L,17236,147573,28.24,27,41711,20.59,9,22.48
00709,2258,14960,38.57,9,5773,14.13,2,23.38
00710B,3650,179761,82.02,8,147447,81.23,5,4.78
00711B,797,871761,99.33,5,866083,99.18,3,0.16
00712,138636,5205011,31.94,1192,1663683,20.73,205,5.99
00713,268868,1687512,22.34,77,377226,21.11,45,32.11
00714,2388,20067,46.23,12,9281,10.16,1,23.26
00715L,4435,81192,53.0,16,43046,48.92,11,9.3
00717,7545,119605,27.03,25,32351,17.79,8,15.8
00719B,14593,308514,30.2,49,93252,23.61,18,10.86
00720B,78207,4037109,65.62,300,2650488,62.36,75,4.55
00722B,13545,1462239,89.86,48,1314157,89.12,29,2.43
00723B,471,1520583,99.71,13,1516400,99.65,11,0.05
00724B,6236,3022775,97.61,32,2950936,97.45,23,0.5
00725B,41519,3690706,81.91,157,3023470,80.24,57,2.73
00726B,1731,1187489,97.97,17,1163572,97.61,10,0.32
00727B,728,57189,89.22,5,51029,87.48,3,2.77
00728,9814,39923,5.3,2,2120,4.1,1,48.68
00730,13106,69044,15.69,8,10839,12.12,4,41.06
00731,8255,20100,12.51,4,2517,0,0,58.24
00733,20820,64466,14.27,6,9200,12.81,4,52.8
00734B,528,24979,82.53,2,20619,80.06,1,4.8
00735,33092,120289,20.27,21,24412,14.06,8,39.64
00736,491,6727,74.32,6,5000,41.64,2,9.16
00737,5446,22538,15.06,4,3398,9.39,2,43.6
00738U,32865,240799,18.14,41,43733,10.99,11,26.71
00739,1960,25488,39.76,9,10138,23.42,3,17.54
00740B,6038,2188971,96.64,46,2115910,96.22,31,0.61
00741B,1136,13128,49.51,3,6502,37.85,1,17.85
00746B,1329,2550464,99.57,28,2540030,99.45,21,0.09
00749B,194,1110500,99.75,7,1107810,99.75,7,0.02
00750B,75,148000,99.73,4,147617,99.32,3,0.04
00751B,67236,5228103,75.59,326,3953159,72.97,93,2.96
00752,17288,256216,30.51,31,78221,25.95,12,16.38
00753L,10379,665657,49.73,241,331166,34.97,80,3.32
00754B,461,1303900,99.75,14,1300670,99.75,14,0.06
00755B,1011,280230,97.59,7,273500,97.59,7,0.81
00756B,2343,1299300,97.6,19,1268267,97.3,12,0.37
00757,68519,266994,30.47,30,81434,27.15,15,33.71
00758B,126,5525,90.49,1,5000,90.49,1,2.33
00759B,122,47525,98.89,1,47000,98.89,1,0.18
00760B,628,435020,99.15,6,431365,99.15,6,0.28
00761B,3463,2735089,98.52,31,2695436,98.4,25,0.28
00762,22748,46748,17.26,5,8075,14.6,3,52.75
00763U,3960,41065,50.83,12,20881,45.49,9,18.57
00764B,8295,1545000,94.12,31,1454411,93.78,21,1.33
00768B,1743,791600,98.27,28,778053,97.81,22,0.38
00770,18461,79958,12.36,9,9901,6.53,3,41.54
00771,2069,14225,15.17,2,2159,11.94,1,30.18
00772B,40862,3370790,80.43,144,2711697,78.67,43,2.84
00773B,8965,2595790,95.62,42,2482569,95.29,27,0.82
00775B,183,232100,99.66,7,231330,99.23,6,0.06
00777B,219,2076650,99.92,14,2075360,99.88,13,0.01
00778B,184,1522150,99.92,10,1521080,99.92,10,0.01
00779B,637,1297650,99.6,9,1292579,99.46,7,0.1
00780B,1296,246102,97.37,9,239645,96.85,7,1.24
00781B,701,8336,29.24,3,2438,17.99,1,19.04
00782B,1260,20467,23.31,4,4775,14.66,2,15.79
00783,808,7031,10.16,1,715,0,0,25.51
00785B,242,1063466,99.83,11,1061721,99.7,8,0.02
00786B,1295,19566,28.82,6,5641,15.33,1,16.96
00787B,1008,11806,41.03,5,4846,16.94,1,17.79
00788B,1469,24706,26.15,7,6465,14.25,2,14.75
00789B,355,455600,99.38,11,452790,99.07,9,0.17
00791B,100,281100,99.68,6,280204,99.68,6,0.02
00792B,445,2317615,99.87,15,2314771,99.81,13,0.02
00793B,289,2526,24.2,1,612,0,0,21.58
00795B,37475,1525598,55.46,141,846184,51.65,43,5.92
00799B,1670,26036,24.78,7,6455,8.79,1,15.81
00830,182611,845965,20.58,58,174240,18.3,26,35.99
00834B,136,23198,94.36,4,21890,94.36,4,0.88
00836B,422,631041,99.53,12,628105,99.25,9,0.1
00840B,91,59431,99.27,3,59000,99.27,3,0.16
00841B,121,70440,99.43,5,70047,98.66,4,0.2
00842B,964,20767,44.24,6,9190,34.69,3,10.53
00844B,298,213175,99.21,5,211503,98.91,4,0.31
00845B,225,237051,99.57,4,236061,99.34,3,0.12
00846B,261,74350,98.18,2,73000,98.18,2,0.5
00847B,395,4305,31.21,2,1344,0,0,20.06
00848B,153,136066,99.51,3,135410,99.21,2,0.11
00849B,105,486106,99.83,6,485335,99.63,4,0.01
00850,80526,416944,17.93,32,74859,15.65,18,39.14
00851,2148,5525,27.87,1,1540,27.87,1,42.06
00852L,497,8365,68.29,3,5714,51.49,1,9.05
00853B,2330,178134,91.01,10,162160,89.53,5,3.3
00856B,413,6792,56.77,2,3857,44.16,1,9.55
00857B,15814,601268,59.35,67,357031,55.08,23,6.58
00858,19134,117874,15.18,13,17911,11.09,5,30.11
00859B,1788,30011,19.76,6,5934,12.52,2,13.43
00860B,363,2671,0,0,0,0,0,25.41
00861,19070,69912,6.15,4,4307,3.62,2,52.78
00862B,1508,879381,98.3,11,864558,98.21,9,0.39
00863B,334,511964,99.59,9,509877,99.42,7,0.11
00864B,3769,109722,34.28,21,37639,28.66,11,7.28
00865B,9999,308744,30.26,50,93464,23.4,13,6.52
00867B,212,565150,99.79,10,563996,99.72,9,0.06
00870B,314,564151,99.61,9,561975,99.43,7,0.09
00875,6879,14988,20.3,4,3045,0,0,49.31
00876,23299,94524,27.3,11,25815,23.92,5,39.96
00877,13951,163788,15.92,26,26119,9.35,10,21.65
00878,1665576,18848290,11.25,879,2121180,9.09,153,20.21
00881,406726,2974903,15.27,129,455254,13.62,46,31.65
00882,83339,1974849,26.61,390,525994,17.45,89,10.26
00884B,211,75440,98.76,4,74512,98.76,4,0.41
00885,48814,602238,17.53,88,105751,11.66,31,19.12
00886,1183,4451,13.5,1,601,0,0,45.43
00887,20469,447351,31.04,117,138971,18.82,29,11.25
00888,94619,656478,10.3,31,67708,9.09,16,35.32
00890B,700,18264,73.39,3,13406,65.7,1,8.24
00891,192047,1920590,13.68,111,263240,11.38,36,25.13
00892,46755,323792,16.86,27,54660,14.05,14,33.9
00893,57176,358384,8.48,21,30468,5.82,6,38.76
00894,26485,148009,12.22,10,18109,10.3,6,39.89
00895,29184,143916,9.28,7,13372,7.93,4,44.42
00896,52196,411880,7.94,22,32775,6.06,9,32.82
00897,10182,128512,17.12,24,22023,7.79,5,22.24
00898,8791,116976,20.84,26,24400,10.36,7,22.54
00899,3701,16135,5.63,1,909,0,0,42.84
00900,130232,1547525,15.3,86,237055,12.9,22,22.91
00901,11796,62349,13.3,10,8303,5.54,2,41.07
00902,18062,223997,17.17,28,38500,13.24,13,21.85
00903,7122,47221,10.69,5,5059,6.61,2,37.68
00904,24517,158112,12.33,18,19524,6.04,5,36.38
00905,44634,359827,7.76,19,27973,5.84,7,31.35
00907,20115,148133,11.45,13,16995,7.86,5,33.58
00908,2730,34416,37.35,9,12865,24.18,3,19.38
00909,27003,106704,11.62,10,12413,8.44,4,45.18
00910,39044,115439,9.67,10,11194,4.94,2,49.93
00911,13551,32403,16.37,6,5310,7.11,1,56.1
00912,8329,58253,21.66,8,12627,17.35,4,33.17
00913,12120,59266,21.49,8,12747,19.38,6,39.29
00915,72068,509983,16.57,36,84606,14.53,18,35.59
00916,19980,105919,15.05,16,15948,8.87,6,41.16
00917,12384,61478,13.56,10,8350,6.85,3,40.55
00918,286367,3614764,11.78,214,426517,9.13,50,20.39
00919,1385997,18274135,11.09,1041,2030292,8.32,160,17.8
00920,6537,20280,22.22,5,4510,16.49,3,45.55
00921,9372,54770,8.24,4,4522,5.7,2,41.57
00922,187557,2137686,31.44,108,672432,29.33,32,20.96
00923,125447,952923,14.42,46,137625,13.04,24,33.07
00924,55298,435103,22.28,27,97028,20.18,13,27.51
00926,9258,103982,56.66,12,58934,52.3,5,19.68
00927,142179,1363897,12.56,82,171572,10.21,29,27.02
00928,7271,43856,19.76,10,8675,8.14,2,35.34
00929,446647,5051639,9.24,220,467907,7.24,46,22.23
00930,19280,126279,6.2,7,7861,4.51,4,39.27
00931B,33808,2249898,76.72,103,1726467,75.02,41,4.04
00932,13360,111783,11.78,9,13194,9.02,5,33.33
00933B,78587,6520958,76.01,458,4957425,72.68,102,2.93
00934,48885,424526,11.52,23,48960,9.9,12,30.78
00935,123221,891004,24.63,55,219734,23.13,31,28.16
00936,22372,193797,10.17,9,19750,8.53,4,31.31
00937B,212777,17152805,60.66,3207,10407755,51.8,666,2.63
00938,6317,99516,45.5,9,45287,43.97,7,18.45
00939,102598,1165476,7.1,49,82999,5.2,15,26.85
00940,316934,5214865,12.26,392,640444,8.67,80,18.15
00941,47617,455791,13.23,36,60358,9.87,13,28.44
00942B,9923,2024959,89.72,68,1817239,88.68,31,1.33
00943,4094,40389,32.8,5,13253,28.67,3,26.95
00944,7876,53581,10.4,6,5579,7.83,3,37.35
00945B,18624,821318,40.53,135,333022,33.37,38,5.21
00946,36008,443246,19.08,32,84694,16.88,13,22.74
00947,39222,282364,21.22,31,59983,17.64,16,31.8
00948B,26586,3988427,80.92,315,3228040,77.51,92,1.57
00949,17432,167428,20.24,27,33928,14.21,10,28.29
00950B,12274,4111809,90.91,149,3739025,89.53,53,0.68
00951,15947,235542,27.64,35,65146,22.44,14,17.72
00952,22749,247775,13.43,27,33304,8.17,8,24.64
00953B,51229,4570175,53.05,1392,2425094,39.14,329,2.2
00954,11301,124747,21.53,18,26871,14.99,6,22.92
00955,36858,503931,31.19,67,157239,26.18,25,18.31
00956,3218,33130,22.01,6,7296,12.07,2,23.57
00957B,3980,188263,50.53,30,95163,43.04,9,5.92
00958B,4355,121771,21.71,24,26456,15.01,9,10.17
00959B,9285,510336,48.42,82,247196,40.77,20,4.44
00960,12213,59495,18.91,8,11260,16.27,5,39.42
00961,49090,784011,7.82,81,61488,2.51,11,16.99
00962,6972,58920,10.22,6,6035,3.9,1,30.54
00963,4963,114933,28.24,21,32487,22.85,12,9.96
00964,4148,65124,20.58,13,13407,12.64,5,14.61
00965,33618,403992,41.48,42,167651,38.4,22,19.67
00966B,3920,116732,36.63,18,42780,30.93,8,10.6
00967B,2659,181407,70.54,34,127994,62.72,13,4.09
00968B,8241,794011,68.71,102,545710,63.43,35,2.6
00969B,2103,148133,68.95,45,102169,58.37,19,3.86
00970B,5901,391229,60.48,61,236701,53.66,22,4.21
00971,6746,55177,16.62,8,9179,11.47,3,29.75
00972,1625,15672,38.49,4,6034,33.12,2,23.6
009800,20008,295391,26.55,49,78480,20.93,20,17.37
009801,8874,95119,19.9,18,18947,9.06,3,24.58
009802,40087,601495,26.19,57,157667,22.14,19,18.64
009803,21348,190328,11.24,16,21408,9.51,10,27.34
009804,18367,151892,10.88,15,16546,6.83,5,29.86
009805,55409,613816,19.36,72,118951,14.4,22,22.93
009806,1100,13661,58.09,6,7938,43.02,3,17.65
009807,1186,14260,57.71,8,8231,32.31,2,19.63
009808,4328,39511,10.89,4,4309,7.46,2,31.42
009809,2505,30363,33.5,7,10176,28.56,4,22.44
00980A,71862,806230,25.37,55,204664,23.17,25,23.07
00980B,1514,53569,47.01,14,25194,38.98,6,7.44
00980D,3404,101957,39.4,25,40183,31.19,10,7.59
00980T,3213,74918,53.77,11,40293,47.83,3,12.35
009810,1950,19154,33.72,5,6461,24.62,2,23.32
009811,23092,236950,17.21,37,40825,10.12,10,25.12
009812,5912,92882,36.83,22,34230,26.52,7,16.71
009813,23683,331824,23.72,49,78785,18.17,18,20.03
009814,13739,152576,20.76,20,31717,15.57,7,23.1
009815,29929,431170,21.09,58,91041,15.25,18,19.21
009816,911950,11994344,20.14,1466,2417446,14.35,285,19.13
009817,10215,223436,24.81,50,55468,15.11,12,13.19
009818,5073,46152,3.96,2,1833,2.26,1,34.83
009819,52223,601245,11.45,55,68905,7.35,18,25.79
00981A,971812,9491209,19.81,967,1882864,15.26,247,22.86
00981B,16527,1540113,51.92,530,800055,36.05,131,1.96
00981D,8649,518800,44.43,159,230559,30.26,38,3.38
00981T,8278,248761,36.1,70,89841,24.1,21,8.39
009820,38172,1135702,38.16,227,433652,28.75,54,9.75
009821,55696,519840,10.53,43,54873,7.3,15,30.75
009822,5807,84556,10.37,11,8790,3.53,2,24.3
009823,34420,351317,17.37,36,61116,12.96,9,28.5
009824,49300,558847,14.82,74,82923,8.18,15,26.56
009825,4663,126208,10.87,20,13751,1.91,2,11.59
009826,57858,741804,26.01,152,193071,16.49,33,19.38
009827,13679,213450,20.03,30,42796,14.79,10,19.83
009828,32903,479045,27.69,53,132714,22.65,15,21.74
009829,12585,309370,45.9,56,142066,39.72,23,11.43
00982A,180867,2244936,13.65,168,306976,10.16,35,21.29
00982B,768,25900,62.32,6,16145,53.69,3,6.73
00982D,2805,76729,35.86,20,27530,28.24,10,9.61
00982T,1687,16597,33.53,6,5567,17.5,2,28.59
00983A,9135,83686,23.05,14,19311,17.21,6,26.58
00983B,792,24653,56.09,8,13832,46.85,4,7.9
00983D,3978,104197,30.45,38,31744,10.38,5,7.41
00984A,62948,637958,15.88,43,101407,13.27,17,26.19
00984B,3548,123433,35.51,27,43852,28.92,12,6.93
00984D,14352,1126057,45.27,399,510069,28.61,100,2.5
00985A,45892,451789,16.58,38,75008,13.89,18,26.28
00985B,8554,674501,57.4,188,387300,45.25,55,3.03
00985D,2291,102232,55.45,23,56696,45.47,9,5.31
00986A,4774,39327,16.76,6,6598,9.74,2,31.7
00986B,400,20762,79.24,6,16454,73.58,4,4.06
00986D,2362,148677,51.7,42,76895,42.5,21,3.68
00987A,17579,155643,14.12,17,22001,9.96,7,31.19
00987B,2129,72827,54.5,25,39702,39.89,9,7.49
00987D,1643,95023,74.59,13,70890,71.97,10,5.36
00988A,236902,3261437,18.55,371,605413,13.4,89,18.4
00988B,5374,161333,28.85,41,46564,17.46,12,8.19
00989A,6805,66617,15.4,8,10270,9.97,3,26.48
00989B,2269,81952,34.03,26,27907,19.91,8,7.44
00990A,123906,2430522,33.89,401,824461,26.13,101,13.4
00990B,3115,84350,40.78,15,34410,34.41,7,11.09
00991A,338368,4496416,19.85,464,893675,15.31,123,19.35
00991B,389,227328,98.23,13,223328,97.54,10,0.35
00992A,178676,2283455,17.76,231,405963,13.05,58,21.22
00993A,47380,756591,20.18,99,152834,14.41,23,18.31
00994A,29352,281690,18.36,31,51737,13.5,8,25.72
00995A,24656,273035,14.25,28,38966,10.04,9,26.49
00996A,23139,294899,20.6,36,60792,14.92,9,22.66
00997A,69512,1150377,16.24,154,187115,9.72,30,17.43
00998A,17726,232609,36.96,26,86032,33.6,12,19.56
00999A,85161,990017,10.61,80,105338,6.57,18,26.07
01001T,1360,583000,93.29,61,544027,90.1,28,0.51
01002T,3256,1393000,93.68,112,1305410,91.28,61,0.54
01004T,1242,730200,94.01,82,686668,90.36,38,0.31
01007T,1826,720000,92.76,81,668090,89.7,45,0.48
01009T,954,300000,90.2,61,270643,85.54,41,0.64
01010T,857,2308170,98.75,81,2279540,98.04,55,0.05
1101,510517,7523182,55.47,856,4174613,51.55,372,12.96
1101B,7416,200000,94.08,22,188203,91.27,14,2.17
1102,102450,3546563,81.71,336,2898825,79.31,196,6.02
1103,74304,832875,80.31,135,669087,76.68,86,5.81
1104,56063,686682,73.52,111,504919,67.73,45,8.13
1107,3434,10100,99.7,1,10070,99.7,1,0.29
1108,12974,404738,78.68,68,318521,74.85,43,6.45
1109,12087,341159,79.87,72,272545,72.92,36,5.91
1110,5175,572001,94.17,60,538781,91.42,36,0.97
1113O,178,840,0,0,0,0,0,63.21
1113R,381,2129,0,0,0,0,0,30.62
1201,87774,506063,63.69,64,322419,59.24,26,12.34
1203,55208,240000,90.93,50,218285,86.76,35,2.94
1204,3516,18368,45.75,6,8407,31.78,2,19.61
1207,46660,464094,77.28,48,358764,75.3,31,9.48
1210,100351,894767,64.94,130,581144,60.51,66,15.07
1212,30375,174100,44.24,45,77058,35.59,20,17.33
1213,6567,56623,81.87,13,46369,77.04,8,7.13
1215,97702,294790,56.21,32,165767,52.4,15,24.79
1216,141638,5682015,89.67,760,5095646,86.21,458,3.87
1217,137861,494513,61.56,130,304545,54.15,71,14.55
1218,82686,499999,67.33,69,336746,63.14,35,11.71
1219,52948,341238,64.2,77,219162,59.44,52,10.64
1220,47367,177078,67.66,46,119838,60.48,27,10.85
1221,18646,94975,34.2,22,32505,25.87,10,21.97
1224,3611,71910,88.36,20,63549,82.38,13,3.39
1225,43807,242268,89.5,39,216873,87.13,29,3.37
1227,53416,915090,67.2,73,615121,64.27,30,12.75
1228,1580,11109,38.0,5,4224,12.2,1,11.98
1229,103339,1831880,65.93,174,1208106,63.01,84,9.95
1231,36363,328300,64.94,28,213221,63.62,19,15.65
1232,16840,159975,73.76,11,118014,72.04,6,12.69
1233,10267,90592,75.73,27,68634,68.31,15,4.79
1234,24161,401871,83.05,136,333886,74.29,80,5.57
1235,2926,188578,96.36,15,181727,95.42,12,1.1
1236,11662,86674,83.51,23,72404,78.62,18,6.94
1238,2040,29945,11.73,4,3516,8.56,2,21.51
1240,3034,44232,69.69,25,30832,49.16,11,8.26
1256,6298,35781,59.9,10,21440,47.11,3,17.98
1259,16234,32390,78.32,9,25375,71.15,6,8.52
1260,1306,102098,76.38,30,77992,70.6,20,2.03
1264,9255,37052,47.22,16,17503,24.84,5,24.34
1268,3432,42224,78.11,17,32982,72.16,12,8.63
1269,729,20882,77.54,7,16195,72.54,5,3.48
1271,2903,77089,74.1,19,57148,64.42,7,5.76
1293,400,17094,74.31,11,12705,42.38,4,3.17
1294,4555,36626,60.04,16,22000,43.82,7,10.13
1295,3321,37600,57.92,15,21787,44.91,8,14.85
1301,291601,6365741,75.65,581,4817171,72.84,299,8.85
1303,278311,7930822,86.46,703,6858030,83.93,387,4.9
1304,99798,1188764,60.95,112,724786,57.65,48,13.73
1305,72429,581050,51.73,62,300717,48.13,25,16.69
1306,6131,44503,21.34,4,9502,19.41,2,23.57
1307,18125,397818,80.2,62,319097,77.28,41,6.78
1308,76113,593744,52.82,64,313722,49.62,32,16.38
1309,79024,397587,46.48,31,184860,42.57,7,22.21
1310,105621,527870,30.22,90,159618,23.6,31,24.77
1312,140925,1506620,59.64,170,898965,55.79,74,14.12
1312A,1267,20000,54.45,12,10893,21.4,2,13.56
1313,61793,1330846,68.4,165,910480,63.88,68,9.46
1314,304861,3784850,40.87,785,1547943,32.28,248,14.63
1315,5839,99099,81.1,42,80387,71.05,25,6.37
1316,61292,401646,41.88,83,168269,32.61,22,17.57
1319,32008,591477,80.23,106,474609,75.96,63,9.02
1321,3984,227228,70.73,94,160759,53.34,34,2.66
1323,14369,91275,70.54,36,64414,61.19,23,8.45
1324,23429,75122,66.23,20,49771,60.76,13,16.54
1325,36160,85281,47.81,9,40784,44.85,5,27.08
1326,183050,5861186,83.08,519,4869888,80.52,278,5.82
1333,15927,74515,51.19,14,38163,43.03,3,10.99
1336,12342,77614,51.84,23,40252,38.46,6,11.34
1337,52430,268955,47.71,56,128388,39.09,18,14.52
1338,55994,83840,44.15,25,37036,34.3,12,18.78
1339,7303,74124,75.19,16,55749,72.36,13,11.13
1340,61764,152923,34.63,25,52989,28.15,7,19.86
1341,9728,52851,83.7,16,44244,75.97,9,2.55
1342,8688,78001,58.72,14,45821,51.58,5,17.1
1343,1211,40514,66.18,22,26819,42.18,7,5.47
1402,87696,5352875,89.26,428,4778744,87.28,257,2.9
1407,162092,440826,35.28,76,155617,28.86,29,29.75
1407A,4919,67841,53.5,9,36304,52.87,8,18.89
1408,70694,351651,20.7,72,72860,12.54,23,29.39
1409,154418,1618409,61.85,212,1001209,58.18,114,14.54
1410,6642,62000,77.0,20,47752,68.33,11,5.34
1413,8464,132112,76.04,26,100483,69.52,13,5.79
1414,26819,198000,88.56,37,175385,82.96,21,4.7
1416,45373,185342,56.2,39,104183,50.04,21,14.33
1417,55565,189942,58.38,51,110915,48.23,20,16.47
1418,30598,56834,71.54,19,40667,58.94,7,5.41
1419,16898,300041,90.54,71,271730,85.53,48,2.12
1423,18146,99648,83.34,29,83075,74.49,15,4.86
1432,257381,108000,54.5,13,58876,53.51,11,29.94
1434,64333,1684665,72.0,162,1213443,68.77,70,7.72
1435,33117,139780,94.87,24,132617,93.05,19,2.22
1436,14432,194152,76.38,38,148348,72.25,25,9.52
1437,8533,201871,79.36,73,160241,67.2,36,4.75
1438,5040,111206,82.95,28,92259,76.68,18,4.9
1439,4352,92000,85.64,31,78807,77.07,19,4.85
1440,93794,1656816,78.44,270,1299945,73.58,142,6.82
1441,14570,71744,65.0,15,46655,58.35,7,19.73
1442,8539,366211,87.33,108,319862,79.11,64,3.19
1443,15717,135343,89.95,40,121763,82.66,23,2.77
1444,60891,995595,64.1,138,638361,59.91,72,10.63
1445,11856,130666,69.06,41,90268,60.07,21,7.66
1446,8040,137710,66.29,30,91308,62.62,20,8.85
1447,42819,910071,70.08,129,638037,65.87,66,10.17
1449,45367,127115,38.48,27,48930,32.53,15,23.76
1450,15119,78812,25.83,14,20375,21.04,8,25.53
1451,16719,198000,63.73,40,126206,56.67,15,10.84
1452,47071,132641,49.44,40,65615,38.56,18,15.16
1453,14038,113243,75.67,18,85716,73.7,14,12.3
1454,13799,129834,81.67,35,106052,77.44,27,6.52
1455,34775,531688,67.04,80,356543,62.98,44,11.59
1456,4541,93720,85.77,15,80399,80.93,8,3.31
1457,16573,316730,74.95,71,237452,68.55,39,6.68
1458,21146,260750,59.79,59,155928,51.07,23,13.66
1459,12307,268972,84.15,61,226397,78.09,35,4.81
1460,23918,694643,71.95,123,499959,65.22,51,6.29
1462,61106,299821,46.4,98,139155,34.47,37,16.05
1463,33442,173268,81.79,42,141750,75.03,20,5.11
1464,63452,425576,61.85,89,263304,54.47,38,9.9
1465,10198,103607,72.84,39,75482,62.38,22,10.02
1466,21758,111157,69.19,35,76931,62.08,23,10.79
1467,17901,233625,67.26,45,157167,59.72,18,10.27
1468,1333,160405,97.55,18,156506,96.81,16,0.4
1469,336,87218,92.35,28,80568,87.63,21,0.17
1470,1205,85767,86.72,35,74388,70.27,13,0.72
1471,56398,150415,21.92,22,32982,16.94,8,29.79
1472,3584,52488,82.55,18,43342,69.84,7,2.55
1473,12568,146154,71.81,30,104988,69.22,24,9.9
