stock_no,people,lots,b4_pct,b4_people,b4_lots,b1_pct,b1_people,s10_pct
00645,9826,42997,23.35,10,10051,11.98,2,36.61
00646,110871,599485,42.69,72,256038,38.15,29,25.13
00647L,1496,6416,30.39,1,1950,30.39,1,27.94
00648R,2436,142688,45.7,39,65245,35.29,14,3.61
00650L,2121,96838,51.64,39,50031,41.64,21,4.59
00651R,406,32192,68.74,16,22134,51.12,7,2.73
00652,9421,62535,32.24,15,20169,25.48,7,28.19
00653L,1232,13403,16.24,2,2179,11.53,1,19.2
00654R,375,19466,54.84,9,10679,37.55,3,4.26
00655L,2199,57958,29.01,20,16822,12.63,4,8.43
00656R,319,20357,73.08,13,14881,45.08,4,3.17
00657,1648,6584,16.74,1,1102,16.74,1,37.36
00660,1035,7531,30.34,3,2286,16.31,1,17.16
00661,7241,23425,17.53,5,4108,6.86,1,42.26
00662,107877,899029,37.79,94,339946,34.0,32,15.39
00663L,15816,162163,27.8,22,45110,23.45,11,19.91
00664R,9707,841075,57.71,380,485535,38.82,126,2.59
00665L,4906,408965,58.81,153,240617,44.42,60,2.35
00666R,136,14124,82.97,7,11720,77.23,6,1.63
00668,2002,7483,28.2,2,2111,18.41,1,32.56
00669R,3186,205117,46.18,64,94788,34.9,25,3.35
00670L,12253,77145,14.69,9,11355,9.44,3,26.96
00671R,3583,529384,69.98,208,370584,53.42,68,1.25
00673R,10993,583051,45.0,193,262520,30.64,59,3.95
00674R,1367,14921,45.2,5,6746,42.48,4,17.86
00675L,19814,113286,17.5,11,19850,13.35,4,30.98
00676R,4388,183334,42.32,67,77613,26.71,21,4.62
00678,1819,8948,25.75,5,2305,0,0,26.92
00679B,235154,6251692,42.61,684,2665336,37.54,147,8.98
00680L,19399,1489076,54.25,518,808136,39.43,158,2.7
00681R,95,7594,91.67,6,6963,75.92,4,1.5
00682U,259,7644,77.88,4,5954,52.34,2,3.73
00683L,325,11434,66.95,6,7657,51.16,3,4.74
00684R,174,9688,81.1,6,7858,73.53,5,3.3
00685L,207808,6069336,30.57,1567,1856613,18.14,307,8.57
00686R,2078,243776,65.41,104,159496,47.1,35,1.73
00687B,153887,4277380,42.46,553,1817149,36.65,136,8.68
00688L,9343,632615,49.33,219,312164,34.61,70,3.08
00689R,52,6889,87.3,5,6015,73.78,3,0.35
00690,16489,83830,11.76,12,9880,4.68,3,36.67
00692,91397,614280,16.57,34,101931,14.73,17,33.34
00693U,3167,73666,40.96,22,30179,33.72,12,9.89
00694B,1976,36576,72.65,7,26578,65.89,4,9.4
00695B,2238,40186,75.55,9,30367,69.2,5,10.08
00696B,10925,610181,83.15,27,507489,82.33,19,4.1
00697B,6564,64212,23.82,12,15312,18.54,7,22.02
00700,2626,32483,12.81,7,4167,3.15,1,17.97
00701,38622,170391,5.76,11,9849,3.0,3,51.47
00702,1159,6688,55.22,5,3694,31.18,2,25.8
00703,1030,9550,23.07,3,2204,0,0,22.79
00706L,6148,132271,31.86,29,42174,23.8,12,9.61
00708L,15552,128573,25.24,24,32480,18.57,9,23.13
00709,2290,14960,36.52,9,5465,0,0,23.63
00710B,3623,180761,82.47,9,149109,81.59,6,4.74
00711B,798,871761,99.34,5,866096,99.18,3,0.15
00712,134058,4968011,32.21,1122,1601283,21.25,198,6.07
00713,270559,1709012,22.96,78,392819,21.63,44,31.88
00714,2387,21567,49.67,12,10717,22.69,3,21.6
00715L,5455,97692,47.54,19,46455,43.52,13,10.25
00717,7570,119605,26.59,24,31825,17.79,8,15.84
00719B,14201,302014,30.66,50,92681,23.49,17,10.9
00720B,78602,4050609,65.62,307,2658788,62.25,74,4.56
00722B,13594,1458239,89.84,45,1310362,89.14,27,2.44
00723B,464,1520083,99.74,13,1516197,99.68,11,0.05
00724B,6243,3022775,97.61,32,2951189,97.45,23,0.5
00725B,41597,3691706,81.86,160,3022885,80.11,55,2.73
00726B,1736,1187489,97.96,17,1163474,97.61,10,0.33
00727B,722,57189,89.23,5,51041,87.43,3,2.74
00728,9697,38923,1.72,1,672,0,0,50.19
00730,13160,69544,16.68,9,11605,13.61,5,40.95
00731,8372,20600,12.94,4,2667,0,0,57.81
00733,21032,64966,14.49,7,9430,10.48,3,52.83
00734B,527,24979,82.51,2,20614,80.06,1,4.82
00735,34054,126289,21.05,20,26607,15.31,8,39.0
00736,499,6727,73.37,6,4936,41.79,2,9.32
00737,5435,22538,15.35,5,3463,4.88,1,43.28
00738U,32868,244799,20.56,41,50393,14.77,15,26.26
00739,1967,25988,40.46,10,10521,18.79,2,17.12
00740B,6096,2186971,96.62,46,2113404,96.15,30,0.61
00741B,1139,13128,49.53,3,6505,37.85,1,17.77
00746B,1335,2549964,99.56,27,2539446,99.44,21,0.09
00749B,200,1110500,99.75,7,1107810,99.75,7,0.02
00750B,74,148000,99.76,4,147651,99.32,3,0.04
00751B,67389,5147603,75.21,330,3872542,72.5,93,3.0
00752,17261,256716,31.29,32,80379,26.54,12,16.38
00753L,10261,659157,50.47,239,332841,35.23,74,3.31
00754B,461,1278400,99.74,15,1275305,99.7,14,0.06
00755B,1021,280230,97.74,8,273947,97.59,7,0.82
00756B,2360,1267300,97.49,18,1235758,97.16,11,0.38
00757,68717,273494,32.27,30,88302,29.21,16,32.71
00758B,127,5525,90.49,1,5000,90.49,1,2.33
00759B,116,47525,98.89,1,47000,98.89,1,0.16
00760B,637,435020,99.15,6,431365,99.15,6,0.29
00761B,3482,2735089,98.52,30,2695186,98.4,25,0.28
00762,22826,48248,21.15,7,10214,15.4,3,51.0
00763U,3939,42065,53.03,12,22317,48.92,10,17.93
00764B,8340,1543000,94.09,31,1452184,93.77,21,1.35
00768B,1748,789600,98.18,27,775342,97.73,21,0.38
00770,17913,78958,13.48,10,10652,7.19,4,41.1
00771,2078,14225,15.26,2,2172,11.94,1,30.16
00772B,40984,3369790,80.38,144,2709238,78.63,43,2.85
00773B,8997,2594290,95.62,42,2481090,95.27,26,0.82
00775B,183,232100,99.66,7,231330,99.23,6,0.06
00777B,217,2076650,99.92,14,2075360,99.88,13,0.01
00778B,186,1522150,99.92,10,1521080,99.92,10,0.01
00779B,644,1297650,99.61,10,1292891,99.46,7,0.11
00780B,1289,246102,97.49,10,239943,96.8,7,1.24
00781B,692,8336,30.44,3,2538,17.99,1,18.99
00782B,1254,20467,23.19,4,4749,14.46,2,15.84
00783,813,7031,12.1,1,851,0,0,25.89
00785B,246,1063466,99.83,11,1061741,99.7,8,0.02
00786B,1308,19566,28.19,5,5518,15.33,1,17.18
00787B,1015,11806,40.8,5,4819,16.94,1,17.87
00788B,1482,24706,25.54,7,6312,13.62,2,14.87
00789B,361,455600,99.38,11,452790,99.07,9,0.17
00791B,102,281100,99.68,6,280204,99.68,6,0.02
00792B,438,2276615,99.87,15,2273844,99.81,13,0.02
00793B,389,2526,0,0,0,0,0,30.1
00795B,37706,1523098,55.15,144,840283,51.2,42,5.96
00799B,1675,26036,22.87,7,5959,8.35,1,15.79
00830,177845,817465,21.78,61,178311,19.02,24,35.55
00834B,139,23198,94.36,4,21890,94.36,4,0.95
00836B,423,611041,99.52,12,608210,99.22,9,0.11
00840B,89,59431,99.27,3,59000,99.27,3,0.15
00841B,122,70440,99.43,5,70044,98.66,4,0.2
00842B,944,20767,46.84,7,9732,34.74,3,10.15
00844B,299,213175,99.17,5,211422,98.91,4,0.31
00845B,224,237051,99.55,4,236004,99.34,3,0.12
00846B,264,74350,98.18,2,73000,98.18,2,0.49
00847B,398,4305,21.64,1,932,0,0,20.23
00848B,153,136066,99.54,3,135450,99.21,2,0.12
00849B,104,486106,99.82,6,485307,99.63,4,0.01
00850,81080,416944,17.52,32,73173,15.27,18,39.35
00851,2149,5525,27.87,1,1540,27.87,1,42.24
00852L,469,8365,68.05,3,5693,51.55,1,8.16
00853B,2336,178134,91.0,10,162124,89.53,5,3.31
00856B,407,6792,62.82,3,4268,44.16,1,9.15
00857B,15909,513268,52.09,66,267440,46.93,21,7.76
00858,19200,117374,15.13,13,17780,10.72,5,30.22
00859B,1588,27511,19.02,6,5235,13.78,3,12.44
00860B,355,2671,0,0,0,0,0,24.69
00861,19303,69912,6.0,4,4202,3.69,2,52.79
00862B,1510,879381,98.31,11,864683,98.21,9,0.4
00863B,336,511964,99.53,8,509584,99.42,7,0.11
00864B,3619,101722,28.67,20,29183,21.56,8,7.4
00865B,9522,292744,29.12,43,85286,22.91,12,6.45
00867B,212,565150,99.79,10,563987,99.72,9,0.05
00870B,320,564151,99.6,9,561949,99.42,7,0.09
00875,7153,13488,11.51,2,1554,0,0,53.06
00876,23331,94024,27.04,10,25440,22.91,4,39.78
00877,13851,161288,15.46,25,24983,8.71,9,21.72
00878,1671597,18822290,10.75,878,2028047,8.6,151,20.36
00881,404225,2912903,14.31,127,417563,12.71,48,32.21
00882,83749,1978349,26.6,392,526395,17.24,86,10.32
00884B,211,75440,98.76,4,74505,98.76,4,0.42
00885,49739,608238,16.72,91,101804,10.52,30,19.3
00886,1192,4451,13.5,1,601,0,0,45.51
00887,20284,438351,31.28,114,137200,18.57,27,11.42
00888,95821,675478,11.61,32,78550,10.21,15,34.76
00890B,706,18264,71.17,2,13000,65.7,1,8.25
00891,192602,1897090,12.08,107,229409,9.82,35,25.53
00892,47150,324292,16.12,27,52339,13.57,15,34.15
00893,57363,358884,8.46,21,30429,5.52,5,38.78
00894,26669,148509,12.17,11,18102,9.25,5,40.02
00895,29284,144916,9.97,8,14465,8.33,4,44.18
00896,49450,389880,8.97,23,35043,6.7,9,32.89
00897,10086,130012,17.52,24,22799,9.27,6,22.09
00898,9017,121476,20.61,26,25060,10.01,6,22.47
00899,3750,16135,5.72,1,924,0,0,43.37
00900,132502,1576525,14.81,92,233717,12.26,23,22.84
00901,11915,62849,13.95,11,8780,6.14,3,40.87
00902,18006,224997,18.61,28,41907,14.91,14,21.61
00903,7143,48721,13.08,5,6378,10.1,3,36.7
00904,24752,162612,13.65,18,22246,7.47,5,35.65
00905,44704,359827,7.94,19,28644,6.02,7,31.32
00907,20047,148133,10.95,11,16256,8.99,7,33.46
00908,2742,35416,39.4,10,13960,27.9,4,18.8
00909,26976,106204,12.37,9,13160,8.27,3,45.29
00910,39231,119439,14.68,12,17554,10.6,4,47.66
00911,13293,31403,18.14,4,5704,13.7,2,53.93
00912,8388,60253,24.12,8,14535,22.18,6,32.39
00913,12294,58266,18.46,7,10762,16.16,5,40.41
00915,72815,513483,16.09,34,82686,14.15,17,35.72
00916,20274,106919,14.01,14,14994,8.81,6,41.48
00917,12149,61478,14.69,9,9042,8.09,3,39.76
00918,268469,3375264,11.64,191,393486,9.3,52,20.49
00919,1380649,18170635,11.0,1026,2003290,8.27,157,17.84
00920,6603,20280,22.4,5,4547,12.2,2,45.18
00921,8938,54770,12.18,5,6680,10.71,4,39.91
00922,188483,2146686,31.54,106,677362,29.44,31,20.98
00923,126283,948423,13.66,42,129789,12.17,20,33.47
00924,55196,435603,23.01,27,100291,20.91,13,27.4
00926,9277,102982,56.21,11,57902,52.6,5,19.83
00927,141771,1350897,12.02,84,162665,9.44,27,27.14
00928,7397,44356,19.19,10,8520,7.74,2,35.71
00929,443723,5025139,9.67,219,487031,7.69,47,22.21
00930,19052,128279,8.88,8,11422,7.16,5,38.26
00931B,34045,2251898,76.57,104,1724662,74.84,41,4.07
00932,13572,114283,11.05,9,12655,9.18,6,33.09
00933B,78814,6513458,75.95,447,4948903,72.72,102,2.94
00934,49258,423526,10.17,25,43120,8.01,11,31.18
00935,122525,851004,21.07,49,179485,19.51,25,29.43
00936,22599,195797,9.44,8,18517,8.8,6,31.42
00937B,213768,17198305,60.62,3212,10428981,51.74,659,2.65
00938,6351,98016,44.04,9,43178,43.46,8,18.91
00939,103130,1169976,6.86,49,80457,4.87,13,26.89
00940,321113,5307365,12.29,399,653014,8.67,79,18.09
00941,47888,456791,13.37,36,61187,10.07,13,28.41
00942B,9977,2012959,89.62,70,1804356,88.5,31,1.34
00943,4059,40389,32.71,5,13219,28.64,3,26.64
00944,7934,53581,9.53,6,5111,5.81,2,37.69
00945B,18614,811318,40.15,131,325882,33.0,36,5.29
00946,36347,453246,19.79,31,89784,17.74,13,22.47
00947,40063,291864,22.22,34,64923,17.48,13,31.45
00948B,26743,3991927,80.78,312,3225614,77.44,94,1.58
00949,17554,170928,21.33,25,36492,16.36,11,27.84
00950B,12337,4101809,90.87,148,3728337,89.49,52,0.69
00951,15947,224042,24.75,34,55477,19.52,14,18.58
00952,22968,247775,12.46,28,30907,6.51,7,24.93
00953B,48933,4286175,52.96,1258,2270775,39.43,297,2.26
00954,11282,120747,20.2,17,24412,13.43,5,23.55
00955,38617,525431,29.13,68,153192,24.33,26,18.43
00956,3251,33630,22.49,6,7571,17.87,4,23.19
00957B,3998,188263,50.34,30,94827,42.85,9,5.96
00958B,4360,121771,22.27,26,27151,14.65,10,10.14
00959B,9338,510336,48.34,80,246813,40.85,20,4.47
00960,10916,59995,21.22,6,12735,21.22,6,37.37
00961,46112,748011,10.3,74,77175,5.6,14,16.69
00962,6208,55420,19.08,9,10585,9.73,2,28.53
00963,4865,112433,28.85,20,32459,24.16,12,9.92
00964,4121,68624,25.39,13,17442,17.96,5,13.81
00965,33166,412992,43.36,42,179133,40.48,23,18.9
00966B,3933,119232,37.7,19,44969,31.78,8,10.39
00967B,2646,179907,70.15,31,126231,63.36,13,4.13
00968B,8286,798511,68.78,101,549367,63.73,35,2.6
00969B,2114,149133,68.85,46,102709,58.15,19,3.86
00970B,5918,385729,59.96,61,231352,53.34,23,4.27
00971,6782,55677,17.48,9,9742,10.03,3,29.64
00972,1629,15672,38.26,4,5998,30.88,2,23.72
009800,19910,284891,24.48,46,69788,19.22,20,17.95
009801,8803,94619,19.74,18,18702,11.18,5,24.56
009802,39417,526495,14.42,53,76026,9.57,13,21.05
009803,20016,188828,16.1,19,30429,13.46,11,25.71
009804,18664,156392,10.31,16,16158,6.05,5,29.61
009805,53696,590816,20.8,73,122991,15.66,22,23.18
009806,1113,13661,58.04,6,7931,43.35,3,17.54
009807,1180,14260,56.03,7,7991,32.81,2,19.63
009808,4398,40011,9.82,4,3931,5.43,2,31.69
009809,2539,30363,31.83,7,9669,26.8,4,22.69
00980A,72679,826230,26.71,58,220876,24.37,25,22.83
00980B,1535,53569,46.06,15,24687,36.17,6,7.59
00980D,3423,101457,37.37,23,37930,29.06,9,7.64
00980T,3247,74918,52.51,10,39355,47.01,3,12.45
009810,1919,19154,33.17,5,6358,24.34,2,22.98
009811,23195,235950,16.68,34,39424,10.32,10,25.3
009812,5931,94882,38.02,23,36099,28.88,9,16.4
009813,23894,334824,23.53,49,78837,18.23,19,19.95
009814,12728,148076,20.2,20,29935,15.74,9,22.63
009815,30256,442170,22.4,59,99104,16.79,20,19.0
009816,918495,12014344,19.8,1441,2382135,14.09,280,19.3
009817,10317,227936,26.23,52,59833,16.21,12,13.1
009818,5143,47152,4.13,2,1950,2.97,1,34.59
009819,51595,576245,12.04,53,69519,8.44,21,26.64
00981A,982946,9792709,21.55,980,2111948,17.05,247,22.4
00981B,16019,1443613,51.08,520,737857,34.47,127,2.04
00981D,8663,504300,42.88,156,216380,28.24,36,3.53
00981T,8236,245761,36.38,71,89479,23.97,22,8.46
009820,38049,1162202,39.91,229,463961,30.73,57,9.51
009821,60162,600840,15.17,47,91277,11.96,15,28.89
009822,6493,95556,9.05,11,8673,3.31,2,24.33
009823,34490,353317,18.36,36,64923,13.85,9,28.39
009824,48513,563347,15.67,74,88427,9.11,15,26.1
009825,4863,138208,12.64,21,17494,4.17,3,10.93
009826,50759,618804,25.4,125,157309,16.16,25,20.37
009829,7853,289870,47.8,29,138607,44.71,14,9.44
00982A,183466,2275436,13.62,173,310569,9.98,35,21.29
00982B,767,25900,62.98,6,16315,58.14,4,6.86
00982D,2815,76229,35.78,20,27290,25.89,8,9.66
00982T,1689,17597,36.81,6,6481,23.44,3,27.35
00983A,9585,95686,26.73,15,25597,23.19,9,24.69
00983B,811,26653,58.24,8,15526,49.69,4,7.46
00983D,3989,102697,29.76,37,30576,11.11,6,7.56
00984A,63917,652458,16.23,44,106031,13.55,17,26.02
00984B,3589,124933,36.46,28,45568,29.54,12,6.81
00984D,12274,897057,44.08,298,395664,28.91,83,2.82
00985A,46155,451789,16.38,38,74077,13.61,17,26.5
00985B,8178,622501,57.75,156,359648,47.18,47,3.2
00985D,2260,101732,57.05,25,58047,44.25,7,5.25
00986A,4820,41327,19.76,6,8174,14.95,3,30.26
00986B,396,21262,80.05,7,17025,72.6,4,4.07
00986D,2369,148677,51.1,41,75999,42.25,21,3.69
00987A,18116,164143,15.35,18,25240,10.41,6,30.63
00987B,2129,72327,55.46,25,40123,39.41,8,7.54
00988A,239440,3350437,21.08,385,706788,15.82,88,18.04
00988B,5224,144833,24.99,37,36209,12.01,9,9.1
00989A,6870,71117,20.1,9,14303,15.77,4,25.03
00989B,2194,80452,34.64,24,27886,22.49,9,7.69
00990A,124518,2445522,34.67,396,848323,26.98,101,13.33
00990B,3131,84350,42.49,18,35849,34.62,8,11.43
00991A,338983,4863416,25.53,479,1243207,21.28,133,17.91
00991B,365,225828,98.39,12,222243,97.54,9,0.33
00992A,184426,2393955,18.88,224,452376,14.5,54,20.93
00993A,48290,771591,19.94,101,153984,14.12,23,18.29
00994A,30167,296690,19.1,32,56709,14.11,7,24.91
00995A,25200,291035,17.91,29,52170,14.17,10,25.31
00996A,23891,309399,21.52,39,66647,15.95,10,22.27
00997A,70666,1191377,18.64,146,222396,12.68,31,17.19
00998A,16367,218109,38.5,25,83985,35.45,13,19.2
00999A,88216,1057517,13.42,83,142209,9.61,20,25.31
01001T,1360,583000,93.27,61,543873,90.1,28,0.5
01002T,3267,1393000,93.67,112,1305167,91.27,61,0.54
01004T,1238,730200,94.05,82,686909,90.4,38,0.31
01007T,1825,720000,92.79,81,668228,89.58,44,0.48
01009T,951,300000,90.35,62,271114,85.53,41,0.63
01010T,855,2308170,98.73,80,2279294,98.04,55,0.05
1101,507027,7523182,56.54,882,4254948,52.69,405,12.79
1101B,7430,200000,94.11,22,188247,91.3,14,2.18
1102,103601,3546563,81.4,333,2887689,79.12,198,6.09
1103,74317,832875,80.42,135,670019,76.85,86,5.82
1104,56078,686682,73.11,110,502189,67.23,45,8.15
1107,3435,10100,99.7,1,10070,99.7,1,0.29
1108,12984,404738,78.61,68,318269,74.85,43,6.44
1109,12102,341159,79.91,72,272685,72.9,36,5.91
1110,5188,572001,94.1,59,538354,91.42,36,0.97
1113O,178,840,0,0,0,0,0,63.21
1113R,381,2129,0,0,0,0,0,30.62
1201,87807,506063,63.73,64,322585,59.13,26,12.37
1203,55226,240000,90.92,50,218268,86.75,35,2.94
1204,3516,18368,45.75,6,8407,31.78,2,19.61
1207,46676,464094,77.28,48,358741,75.3,31,9.48
1210,99836,894767,65.15,132,583126,60.93,70,14.91
1212,30386,174115,44.24,45,77058,35.59,20,17.34
1213,6568,56623,82.09,13,46493,77.05,8,7.13
1215,97422,294790,57.3,33,168960,53.99,18,24.46
1216,140964,5682015,89.8,765,5103469,86.28,454,3.85
1217,138207,494513,61.35,129,303422,53.93,71,14.62
1218,82770,499999,67.21,67,336155,63.0,34,11.69
1219,52958,341238,64.13,78,218898,59.03,51,10.65
1220,47320,177078,67.62,46,119777,60.43,27,10.76
1221,18652,95019,34.19,22,32505,25.86,10,21.96
1224,3611,71910,88.36,20,63549,82.38,13,3.39
1225,43694,242268,89.65,39,217248,87.28,29,3.35
1227,53353,915090,67.45,73,617344,64.59,31,12.75
1228,1583,11130,37.93,5,4224,12.17,1,11.98
1229,104096,1831880,65.64,170,1202933,62.7,80,10.03
1231,35492,298454,64.72,26,193219,63.33,18,16.79
1232,16973,159975,73.49,10,117568,72.04,6,12.75
1233,10274,90592,75.6,27,68508,68.18,15,4.84
1234,24188,401871,83.17,137,334344,74.32,80,5.57
1235,2932,188578,96.33,15,181680,95.39,12,1.11
1236,11719,86674,83.41,23,72309,78.51,18,6.99
1238,2041,29946,11.73,4,3516,8.56,2,21.52
1240,3018,44232,69.69,25,30832,49.16,11,8.19
1256,6233,35781,59.9,10,21438,47.11,3,17.47
1259,16278,32390,78.22,9,25342,71.3,6,8.54
1260,1310,102098,76.38,30,77997,70.6,20,2.03
1264,9198,37052,47.27,16,17524,24.84,5,24.08
1268,3371,42224,78.11,17,32982,72.16,12,8.21
1269,707,20902,77.65,7,16234,72.65,5,3.27
1271,2923,77089,74.1,19,57148,64.42,7,5.79
1293,401,17094,74.31,11,12705,42.38,4,3.2
1294,4577,36626,60.03,16,21995,43.81,7,10.12
1295,3378,37600,57.89,15,21776,44.88,8,15.13
1301,306289,6365741,74.09,579,4717221,71.27,295,9.46
1303,276282,7930822,86.11,696,6830853,83.65,384,5.05
1304,100179,1188764,60.7,111,721864,57.62,50,13.8
1305,72650,581050,51.38,59,298668,48.19,26,16.75
1306,6132,44505,21.34,4,9502,19.41,2,23.57
1307,17996,397818,80.49,61,320295,77.91,43,6.61
1308,76378,593744,52.32,61,310744,49.6,34,16.48
1309,78990,397587,46.41,33,184590,42.63,9,22.15
1310,105883,527870,30.16,90,159325,23.81,32,24.85
1312,135398,1506620,59.21,176,892397,55.05,74,13.51
1312A,1270,20000,54.37,12,10878,21.4,2,13.54
1313,62373,1330846,68.06,165,906086,63.53,68,9.57
1314,307561,3784850,40.28,779,1525531,31.8,249,14.83
1315,5865,99099,81.1,42,80387,71.05,25,6.47
1316,60880,401646,42.79,85,171974,33.17,23,17.25
1319,32224,591477,80.12,102,474040,76.22,64,9.07
1321,3985,227228,70.43,93,160054,53.37,34,2.66
1323,14223,91275,70.52,36,64381,61.17,23,8.44
1324,23466,75122,66.22,20,49760,60.74,13,16.55
1325,36210,85281,47.8,9,40775,44.85,5,27.26
1326,192249,5861186,81.68,518,4788690,79.05,271,6.3
1333,15927,74515,51.19,14,38163,43.03,3,10.99
1336,12243,77614,52.48,24,40741,38.22,6,11.19
1337,52467,268955,47.76,56,128512,39.42,19,14.55
1338,55973,83840,44.06,25,36960,34.18,12,18.91
1339,7254,74124,75.28,16,55810,72.37,13,11.05
1340,61797,152923,34.7,25,53094,28.15,7,19.91
1341,9744,52851,83.7,16,44244,75.97,9,2.56
1342,8772,78001,58.88,14,45940,51.58,5,17.26
1343,1236,40514,66.16,22,26813,42.18,7,5.67
1402,88999,5352875,89.03,425,4766677,87.05,256,2.97
1407,162159,440947,35.27,76,155617,28.85,29,29.76
1407A,4920,67843,53.5,9,36304,52.87,8,18.89
1408,70719,351849,20.69,72,72860,12.53,23,29.38
1409,151246,1618409,62.99,220,1019807,59.27,121,14.02
1410,6650,62000,76.19,19,47249,68.17,11,5.35
1413,8495,132112,76.0,26,100433,69.48,13,5.81
1414,26756,198000,88.73,38,175737,82.93,21,4.67
1416,45522,185342,55.99,38,103803,50.63,22,14.45
1417,55601,189942,58.1,50,110390,48.21,20,16.48
1418,30624,56834,71.5,19,40643,58.94,7,5.4
1419,16941,300041,90.43,70,271388,85.53,48,2.14
1423,18170,99648,83.35,29,83079,74.5,15,4.88
1432,257424,108000,54.91,16,59311,53.42,13,29.88
1434,64723,1684665,71.88,161,1211303,68.77,73,7.77
1435,33149,139780,94.87,24,132617,93.05,19,2.21
1436,14507,194152,76.14,38,147862,71.93,25,9.58
1437,8563,201871,79.83,75,161195,67.21,36,4.77
1438,5039,111206,83.26,29,92607,76.61,18,4.93
1439,4375,92000,85.36,31,78555,75.93,18,4.86
1440,94456,1656816,78.19,272,1295674,73.26,142,6.93
1441,14755,71744,65.0,15,46655,58.35,7,19.71
1442,8617,366211,87.28,108,319648,78.95,64,3.23
1443,15733,135343,89.91,40,121714,82.64,23,2.75
1444,61247,995595,64.24,139,639824,60.14,73,10.71
1445,11871,130666,69.26,41,90527,60.32,21,7.68
1446,8032,137710,65.99,29,90891,62.63,20,8.81
1447,43380,910071,69.99,127,637154,65.79,66,10.29
1449,45552,127115,38.37,27,48783,32.35,15,24.06
1450,15128,78918,25.79,14,20375,21.01,8,25.5
1451,16757,198000,64.1,42,126945,56.65,15,10.88
1452,47104,132641,49.22,40,65316,38.28,18,15.21
1453,14081,113243,75.65,18,85693,73.7,14,12.35
1454,13795,129834,81.73,35,106137,77.52,27,6.44
1455,35004,531688,67.1,80,356864,63.11,44,11.68
1456,4563,93720,85.77,15,80393,80.94,8,3.33
1457,16615,316730,74.9,71,237306,68.58,39,6.69
1458,21160,260751,59.78,59,155908,51.06,23,13.67
1459,12416,268972,83.94,61,225855,77.75,35,4.86
1460,24034,694643,71.92,123,499770,65.22,51,6.34
1462,61140,299885,46.39,98,139155,34.46,37,16.06
1463,33456,173268,81.5,41,141253,74.98,20,5.12
1464,63442,425576,61.67,88,262530,54.41,38,9.91
1465,10219,103607,72.67,38,75309,62.37,22,10.05
1466,21824,111157,68.46,34,76119,62.07,23,10.84
1467,17952,233625,67.11,45,156824,59.72,18,10.28
1468,1327,160405,97.55,18,156504,96.81,16,0.4
1469,336,87218,92.35,28,80568,87.63,21,0.17
1470,1206,85767,87.19,36,74803,70.26,13,0.71
1471,56486,150415,22.34,23,33624,17.02,8,29.83
1472,3595,52488,81.51,17,42792,69.84,7,2.56
1473,12610,146154,71.82,30,105008,69.22,24,9.92
1474,16377,129897,59.2,31,76905,53.12,17,13.41
1475,2310,66017,76.28,16,50377,68.99,8,4.36
1476,20159,274367,80.2,77,220075,73.43,46,6.93
1477,30011,246694,61.2,83,151030,50.44,40,15.75
1480,368,416085,98.11,59,408263,94.46,37,0.16
