stock_no,people,lots,b4_pct,b4_people,b4_lots,b1_pct,b1_people,s10_pct
00711B,803,872261,99.35,5,866691,99.3,4,0.17
00712,136553,5182511,32.77,1161,1699253,21.79,202,5.91
00713,273631,1736512,23.07,77,400960,22.0,48,31.84
00714,2519,21067,45.12,11,9508,19.85,3,23.73
00715L,7665,125192,39.55,22,49541,35.89,14,12.4
00717,7761,124605,28.86,32,35989,17.35,8,15.67
00719B,14263,548514,60.53,54,332094,56.26,17,6.02
00720B,80000,3986109,64.5,310,2571967,61.07,76,4.71
00722B,13774,1457739,89.9,43,1310646,89.26,27,2.5
00723B,460,1519583,99.74,13,1515803,99.68,11,0.05
00724B,6365,3023775,97.58,33,2951084,97.37,22,0.52
00725B,42280,3716206,81.78,163,3039574,80.05,57,2.78
00726B,1778,1191489,97.97,20,1167431,97.57,12,0.33
00727B,720,56689,89.69,5,50848,87.13,3,2.77
00728,9566,38423,1.38,1,533,0,0,50.73
00730,13413,71044,17.61,10,12518,13.7,5,40.78
00731,8515,22100,20.72,5,4584,10.18,2,55.31
00733,21278,65966,17.28,10,11408,12.72,4,52.1
00734B,529,24979,84.44,3,21098,80.06,1,4.81
00735,33436,111289,16.08,18,17920,10.15,6,42.31
00736,514,6727,76.18,6,5125,42.86,2,9.28
00737,5539,22538,14.3,5,3225,4.88,1,45.17
00738U,34631,247799,17.91,40,44414,11.39,13,27.55
00739,1990,25988,39.17,10,10183,18.71,2,17.28
00740B,6082,2180471,96.77,46,2110282,96.32,30,0.6
00741B,1180,12628,42.55,2,5375,39.35,1,19.35
00746B,1335,2533964,99.56,26,2523008,99.46,21,0.09
00749B,204,1110500,99.78,8,1108236,99.75,7,0.03
00750B,73,148000,99.59,4,147403,99.32,3,0.04
00751B,68381,5107103,74.73,320,3817562,72.14,95,3.08
00752,17739,287716,35.53,36,102301,31.26,15,15.05
00753L,10931,752157,52.99,257,398754,38.29,77,3.06
00754B,448,1278400,99.73,15,1275136,99.7,14,0.06
00755B,1034,280230,97.76,8,273990,97.59,7,0.83
00756B,2331,1316800,97.65,19,1286037,97.22,10,0.37
00757,70987,274494,30.81,29,84602,28.31,17,33.78
00758B,123,5525,90.49,1,5000,90.49,1,2.12
00759B,113,47525,98.89,1,47000,98.89,1,0.16
00760B,643,435020,99.15,6,431351,99.15,6,0.29
00761B,3498,2734089,98.55,32,2694995,98.41,26,0.28
00762,23210,48248,20.41,7,9853,15.48,3,51.56
00763U,4915,48065,52.0,15,25001,45.06,10,20.85
00764B,8626,1543000,93.86,33,1448542,93.4,20,1.39
00768B,1674,762100,98.38,30,749870,97.66,22,0.38
00770,18389,79458,12.36,10,9835,5.74,3,41.73
00771,2088,14225,15.93,2,2268,11.94,1,30.44
00772B,41562,3370790,80.27,142,2706668,78.54,43,2.9
00773B,9152,2554790,95.5,43,2440485,95.13,27,0.84
00775B,183,232100,99.85,8,231790,99.23,6,0.06
00777B,212,2076650,99.92,14,2075360,99.88,13,0
00778B,185,1514150,99.94,12,1513461,99.89,10,0.01
00779B,664,1296650,99.57,8,1291237,99.5,7,0.11
00780B,1311,268102,97.51,9,261459,97.2,8,1.17
00781B,678,8336,32.28,3,2692,17.99,1,18.48
00782B,1245,19467,20.74,4,4041,13.07,2,16.46
00783,817,7031,7.44,1,523,0,0,25.33
00785B,249,998966,99.81,11,997126,99.72,9,0.02
00786B,1344,21566,32.36,6,6982,20.67,2,15.99
00787B,1042,12306,39.43,6,4854,16.25,1,17.58
00788B,1525,25206,25.53,8,6440,12.03,2,15.17
00789B,369,455600,99.38,11,452790,99.07,9,0.17
00791B,96,279100,99.67,6,278204,99.67,6,0.02
00792B,447,2277115,99.87,16,2274575,99.78,13,0.02
00793B,415,3026,14.53,1,440,0,0,27.24
00795B,38593,1559598,55.56,149,866801,51.59,45,5.97
00799B,1686,25536,21.13,5,5399,12.01,2,16.72
00830,174403,777965,24.11,57,187726,21.56,25,35.65
00834B,138,23198,96.16,5,22309,94.36,4,0.98
00836B,431,611041,99.56,12,608474,99.22,9,0.11
00840B,91,59431,99.27,3,59000,99.27,3,0.15
00841B,117,70440,98.66,4,69500,98.66,4,0.2
00842B,867,17267,47.77,5,8250,41.9,3,11.23
00844B,309,222175,98.95,4,219860,98.95,4,0.31
00845B,219,237051,99.54,4,235993,99.34,3,0.12
00846B,265,74350,98.18,2,73000,98.18,2,0.51
00847B,408,8305,58.73,3,4878,42.14,1,10.48
00848B,159,136066,99.55,3,135475,99.21,2,0.13
00849B,109,486106,99.7,5,484708,99.6,4,0.01
00850,80871,415444,17.55,31,72992,15.57,19,39.48
00851,2204,5525,27.87,1,1540,27.87,1,43.32
00852L,479,8365,65.16,3,5452,46.93,1,8.7
00853B,2369,181134,91.36,11,165501,89.86,6,3.27
00856B,421,6792,64.46,3,4379,44.16,1,9.04
00857B,16479,534268,51.63,68,275956,46.84,24,7.73
00858,19566,117374,16.01,14,18814,12.1,6,30.56
00859B,1475,28511,25.87,5,7380,20.9,3,11.56
00860B,356,3171,20.35,1,645,0,0,20.45
00861,19705,68912,5.19,4,3591,3.3,2,53.47
00862B,1551,879881,98.33,12,865439,98.16,9,0.41
00863B,341,511964,99.55,8,509701,99.42,7,0.12
00864B,3492,100722,32.91,21,33167,26.48,10,7.26
00865B,8842,281744,29.41,45,82917,22.14,12,6.14
00867B,207,504150,99.81,10,503236,99.68,9,0.06
00870B,317,564151,99.6,8,561968,99.41,6,0.08
00875,3551,13488,15.05,3,2032,0,0,49.18
00876,22955,90024,25.79,10,23223,21.56,4,40.05
00877,12305,152788,20.2,29,30898,13.64,13,20.31
00878,1614392,18338290,11.38,858,2090826,9.23,148,20.24
00881,318637,2377403,13.84,106,329351,12.27,40,31.76
00882,85967,2049849,26.22,402,537633,17.01,89,10.22
00884B,213,75440,98.74,4,74498,97.42,3,0.41
00885,50324,615238,17.05,90,104960,11.12,31,19.13
00886,1209,4451,12.33,1,549,0,0,45.7
00887,19510,409851,30.34,103,124411,19.26,29,11.68
00888,72199,486478,12.56,25,61251,11.29,14,36.0
00890B,719,18264,71.17,2,13000,65.7,1,8.38
00891,174286,1660590,12.46,98,207094,10.07,31,26.43
00892,47048,320792,15.34,27,49267,12.94,15,34.38
00893,58529,363884,8.78,22,32025,5.9,6,38.68
00894,25671,148509,14.81,13,22028,12.44,7,38.3
00895,29991,148916,10.66,8,15890,9.45,5,43.82
00896,49522,391880,9.77,27,38412,7.19,10,32.93
00897,10316,143012,20.1,28,28777,10.22,5,20.62
00898,10303,143976,18.27,26,26339,9.33,7,21.89
00899,4036,16635,9.23,2,1537,0,0,44.12
00900,135795,1625525,14.49,93,235934,12.01,24,22.74
00901,12268,63349,12.95,11,8214,3.91,2,41.18
00902,18447,226497,17.31,29,39265,13.17,13,21.97
00903,7314,49221,11.64,5,5734,8.05,2,37.08
00904,25329,165112,12.46,18,20604,6.14,4,36.19
00905,44604,350827,6.48,17,22774,4.72,6,32.27
00907,20514,159633,13.31,13,21280,10.83,7,32.12
00908,2814,35416,37.07,9,13136,26.5,4,19.27
00909,27833,107204,11.82,9,12686,7.79,3,46.12
00910,43083,128939,13.68,12,17664,10.69,5,48.23
00911,12861,25903,15.4,6,3991,4.81,1,56.53
00912,8567,60253,19.31,7,11642,16.73,4,33.28
00913,10561,43766,11.08,6,4853,2.88,1,45.06
00915,74446,525483,16.75,36,88135,14.77,18,35.59
00916,22353,126919,15.26,17,19394,10.03,7,39.46
00917,11992,61478,13.95,10,8584,5.2,2,40.12
00918,274088,3510264,13.09,192,460144,10.88,56,20.38
00919,1368849,18095135,10.82,1030,1960303,8.02,147,17.87
00920,7418,20280,19.0,5,3856,5.02,1,48.59
00921,9055,54770,11.9,7,6525,5.92,2,40.62
00922,189361,2096686,30.74,104,644823,28.63,31,21.61
00923,106263,850923,16.13,38,137361,14.92,21,31.91
00924,55966,441603,23.9,28,105607,21.76,14,27.3
00926,9431,88482,48.37,11,42821,44.83,6,23.34
00927,137604,1304897,11.78,98,153891,8.55,29,27.19
00928,7403,43856,14.07,7,6179,6.7,2,37.05
00929,418388,4594639,9.53,184,438315,7.79,43,22.98
00930,19517,133279,9.0,7,12031,7.71,5,37.78
00931B,35025,2140898,74.51,107,1595796,72.63,41,4.4
00932,13983,122783,13.79,9,16961,11.96,6,31.73
00933B,79731,6431458,75.77,414,4875024,72.71,94,3.03
00934,48866,417526,8.68,24,36333,6.62,10,31.68
00935,119464,795004,20.38,52,162146,18.3,24,30.21
00936,23383,207297,9.67,8,20081,8.65,5,30.82
00937B,215486,16965805,60.39,3092,10249213,51.55,596,2.73
00938,6391,93516,40.35,9,37742,39.38,8,20.26
00939,104615,1196976,7.25,52,87097,5.37,17,26.81
00940,329702,5499365,12.44,432,685152,8.63,81,17.96
00941,49163,444791,10.06,37,44818,6.26,10,29.53
00942B,10191,2009959,89.42,67,1797589,88.37,30,1.37
00943,4122,41889,34.7,5,14542,32.52,4,26.24
00944,8038,55081,10.44,7,5762,5.2,2,37.23
00945B,19056,800318,38.61,131,309057,31.04,35,5.55
00946,37555,465246,18.21,32,84833,16.2,14,22.71
00947,39283,275864,20.06,30,55406,15.89,13,32.75
00948B,27224,4000427,80.53,312,3222705,77.15,92,1.62
00949,18155,177928,21.14,26,37660,15.96,11,27.75
00950B,12621,4014809,90.63,145,3639332,89.27,54,0.72
00951,15781,215042,26.24,36,56465,20.09,14,19.14
00952,22999,243775,10.96,25,26765,5.97,7,25.39
00953B,48882,4248675,52.28,1250,2221989,38.63,296,2.27
00954,10933,112247,20.46,18,22990,13.26,5,24.37
00955,43287,592431,24.81,74,147130,19.99,27,18.48
00956,3377,34630,20.55,5,7121,13.09,2,24.17
00957B,4076,195763,51.23,31,100351,44.75,12,5.92
00958B,4464,127771,24.69,25,31573,18.03,10,9.96
00959B,9530,515836,48.59,76,250754,41.97,22,4.53
00960,9773,62495,13.03,6,8153,10.76,4,39.59
00961,30834,422511,8.42,41,35657,3.85,7,20.19
00962,5739,54420,22.99,9,12524,17.06,5,27.43
00963,4415,97933,31.04,24,30412,23.07,11,10.72
00964,4211,69124,21.52,14,14891,13.3,5,14.32
00965,36572,441992,41.29,44,182564,38.85,26,19.53
00966B,4003,120732,38.1,20,46020,31.62,9,10.47
00967B,2653,181407,70.87,35,128606,62.41,12,4.1
00968B,8419,720011,65.01,93,468174,60.36,39,2.94
00969B,2133,160133,71.14,46,113945,60.68,20,3.63
00970B,6005,380229,59.17,56,225080,53.0,22,4.45
00971,7095,59677,19.67,10,11746,14.02,5,28.68
00972,1733,18672,35.38,3,6607,33.21,2,21.26
009800,20371,288891,24.27,46,70153,19.48,22,18.02
009801,8357,97619,24.98,18,24395,19.12,9,22.35
009802,40610,532995,13.22,54,70549,8.42,15,21.46
009803,19793,173828,13.13,17,22851,10.5,10,27.42
009804,18800,153892,6.63,13,10238,2.05,2,30.55
009805,55148,631816,21.81,73,137964,17.01,22,22.58
009806,1123,14661,59.62,6,8742,52.3,4,16.53
009807,1234,14760,56.81,8,8389,37.42,3,19.6
009808,4410,40511,9.86,4,3999,5.85,2,31.54
009809,2612,30363,30.39,8,9234,17.62,2,23.74
00980A,70759,703730,16.15,51,113830,13.94,23,26.1
00980B,1548,53569,45.42,14,24342,37.03,6,7.63
00980D,3297,98457,40.07,25,39486,31.15,10,7.63
00980T,3373,71418,47.42,10,33873,43.06,5,13.54
009810,1931,19154,27.65,4,5299,21.31,2,23.36
009811,24022,250950,19.34,36,48594,13.62,13,24.84
009812,6201,99382,37.51,23,37293,29.78,10,16.35
009813,25400,356324,22.76,53,81177,16.78,18,20.05
009814,12891,147076,16.8,20,24731,12.69,10,23.22
009815,32149,477670,22.22,67,106233,16.16,20,18.69
009816,903004,10848344,17.43,1180,1892888,12.28,248,21.23
009817,10852,247436,28.02,59,69392,17.81,14,12.62
009818,5515,53652,6.44,2,3457,4.93,1,32.72
009819,58558,678745,13.85,59,94215,10.23,21,25.79
00981A,990438,9359209,19.2,909,1799907,14.86,237,23.34
00981B,15422,1420113,52.58,504,747005,36.3,124,2.02
00981D,8846,549800,47.05,165,258750,32.4,36,3.24
00981T,7605,202261,32.52,59,65800,19.43,16,9.69
009820,41160,1313202,41.62,260,546885,31.81,59,9.17
009821,73179,740840,12.63,65,93766,9.39,24,28.82
009822,7109,108056,11.05,13,11952,5.89,4,23.64
009823,35544,366317,15.69,37,57509,10.31,7,28.91
009824,53908,669847,18.16,86,121867,11.6,16,24.58
009825,5668,211208,19.33,41,40861,9.7,9,8.32
00982A,179114,2157436,14.81,162,319780,11.35,35,21.83
00982B,775,28400,64.95,6,18447,63.19,5,6.35
00982D,2808,73729,35.56,22,26225,24.57,8,10.03
00982T,1811,18597,35.64,6,6630,22.79,3,27.64
00983A,10301,102686,22.48,17,23100,17.21,8,24.87
00983B,838,28653,61.36,9,17585,49.72,3,7.15
00983D,4037,102197,29.55,30,30230,14.95,7,7.69
00984A,64673,615458,13.42,44,82693,10.19,14,27.93
00984B,3776,130933,37.23,34,48772,26.85,10,6.9
00984D,8421,534057,41.48,179,221620,26.48,50,3.49
00985A,48639,468289,15.15,40,71005,11.78,13,27.09
00985B,8134,612001,58.01,142,355120,48.64,47,3.32
00985D,1761,81732,63.77,18,52136,54.45,7,5.19
00986A,4983,41327,16.3,7,6739,6.35,2,31.63
00986B,402,24762,83.85,8,20766,77.37,5,3.75
00986D,2385,157177,50.86,45,79985,41.99,24,3.43
00987A,19010,169643,14.04,16,23854,10.77,7,31.19
00987B,2272,69327,51.13,20,35464,39.5,9,8.67
00988A,240924,3265937,23.69,358,774568,18.52,82,18.46
00988B,4352,114833,28.38,18,32603,21.77,7,10.09
00989A,7110,74117,20.36,9,15102,16.95,5,25.09
00989B,1669,71952,57.72,14,41546,50.43,7,7.29
00990A,125738,2430022,35.95,408,874073,27.86,98,13.48
00990B,3838,119350,49.58,26,59203,39.98,10,10.23
00991A,326945,4116416,19.68,461,810829,14.68,115,20.43
00992A,192786,2374955,16.52,235,392988,12.04,60,22.06
00993A,51402,784591,16.21,101,127298,10.36,22,19.12
00994A,32004,294190,15.87,34,46737,10.99,10,26.77
00995A,27029,296535,12.89,27,38299,9.21,9,26.34
00996A,25743,321399,17.62,39,56725,12.06,9,23.13
00997A,74303,1263877,20.48,150,259141,14.92,33,17.17
00998A,15627,208109,38.53,23,80205,35.53,12,19.5
00999A,102015,1216517,12.79,96,155788,9.07,23,25.69
01001T,1369,583000,93.2,60,543431,90.11,28,0.5
01002T,3284,1393000,93.62,112,1304373,91.22,61,0.54
01004T,1241,730200,94.06,82,687000,90.42,38,0.31
01007T,1820,720000,92.82,82,668462,89.59,45,0.47
01009T,952,300000,90.33,60,271047,86.02,41,0.62
01010T,860,2308170,98.74,82,2279350,97.98,56,0.04
1101,514383,7523182,54.93,912,4134339,50.88,412,13.09
1101B,7449,200000,94.13,22,188301,91.32,14,2.14
1102,104621,3546563,81.13,328,2877661,78.98,199,6.19
1103,74185,832875,80.27,136,668709,76.47,85,5.86
1104,55853,686682,72.92,108,500877,67.37,44,8.24
1107,3436,10100,99.7,1,10070,99.7,1,0.29
1108,13041,404738,79.59,75,322173,74.82,43,6.52
1109,12115,341159,79.36,70,270819,72.87,36,5.92
1110,5236,572001,94.06,59,538130,91.26,35,1.0
1113O,178,840,0,0,0,0,0,63.21
1113R,382,2129,0,0,0,0,0,30.66
1201,87889,506063,63.57,63,321876,59.35,27,12.47
1203,55431,240000,90.93,50,218288,86.74,35,2.97
1204,3519,18375,45.74,6,8407,31.77,2,19.64
1207,46708,464094,77.25,48,358632,75.27,31,9.48
1210,98886,894767,65.73,131,588298,61.65,71,14.52
1212,30417,174156,44.23,45,77058,35.58,20,17.36
1213,6597,56623,81.62,12,46219,77.05,8,7.25
1215,96765,294790,58.6,38,172794,54.07,19,23.73
1216,144095,5682015,89.55,770,5089453,86.01,452,3.97
1217,138843,494513,60.57,127,299606,53.22,70,14.87
1218,82855,499999,67.71,68,338630,63.52,35,11.69
1219,53084,341238,63.1,78,215350,57.89,51,10.76
1220,47264,177078,67.57,46,119694,60.42,27,10.72
1221,18671,95062,34.18,22,32505,25.85,10,21.98
1224,3618,71910,88.35,20,63542,82.37,13,3.39
1225,43195,242268,89.83,39,217677,87.46,29,3.28
1227,54140,915090,67.5,78,617843,64.29,30,12.92
1228,1583,11130,37.93,5,4224,12.17,1,11.98
1229,102238,1795961,65.44,160,1175599,62.7,79,10.58
1231,35278,298454,64.68,27,193056,62.81,17,16.72
1232,16721,159975,73.8,11,118094,72.1,6,12.67
1233,10287,90592,75.33,27,68262,67.9,15,4.92
1234,24403,401871,83.01,136,333696,74.27,80,5.68
1235,2959,188578,96.4,16,181810,95.22,12,1.13
1236,11858,86674,82.95,23,71918,78.04,18,7.25
1238,2043,29948,11.73,4,3516,8.56,2,21.52
1240,3060,44232,69.61,25,30797,49.08,11,8.35
1256,6249,35775,59.91,10,21440,47.12,3,17.42
1259,16407,32390,77.1,9,24978,71.38,6,9.08
1260,1334,102098,75.9,29,77514,70.63,20,2.09
1264,9130,37052,47.27,16,17524,24.84,5,23.93
1268,3362,42224,78.11,17,32982,72.16,12,8.42
1269,693,20902,77.74,7,16253,72.74,5,3.15
1271,2979,60389,66.95,18,40438,55.47,7,7.52
1293,400,17094,74.29,11,12702,42.36,4,3.1
1294,4505,30572,56.24,13,17198,40.78,6,11.68
1295,3150,34475,56.49,14,19483,44.94,8,15.78
1301,303967,6365741,74.9,559,4769544,72.32,298,9.34
1303,243207,7930822,86.83,693,6888389,84.35,382,4.52
1304,101069,1188764,61.11,110,726673,57.83,46,13.9
1305,72820,581050,51.41,60,298828,48.16,26,16.92
1306,6136,44554,21.32,4,9502,19.39,2,23.6
1307,17858,397818,81.47,63,324197,78.09,41,6.51
1308,76837,593744,52.48,64,311659,48.82,28,16.75
1309,79186,397587,46.42,30,184645,42.88,8,22.33
1310,107845,527870,29.71,83,156940,23.91,30,25.74
1312,137121,1506620,60.02,179,904554,56.12,81,13.89
1312A,1274,20000,54.29,12,10862,21.4,2,13.52
1313,63411,1330846,67.8,157,902524,63.78,69,9.76
1314,309803,3784850,41.53,753,1572480,33.39,243,14.91
1315,5933,99099,80.7,42,79987,70.24,25,6.54
1316,61040,401646,42.89,89,172329,32.68,23,17.42
1319,33947,591477,79.91,102,472831,75.98,61,9.67
1321,4034,227228,70.31,93,159783,53.41,34,2.71
1323,13439,91275,70.45,36,64324,61.03,23,8.65
1324,23535,75122,66.66,21,50094,59.28,12,16.56
1325,36085,85281,47.81,9,40779,44.85,5,27.36
1326,190505,5861186,82.32,493,4825533,79.89,264,6.18
1333,15936,74515,51.19,14,38159,43.03,3,11.0
1336,12006,77614,49.84,21,38694,38.11,6,11.81
1337,52437,268955,48.11,58,129458,39.79,20,14.62
1338,55798,83840,42.73,24,35839,31.35,10,19.2
1339,7322,74124,74.56,15,55271,72.44,13,11.2
1340,61862,152923,34.55,23,52865,28.96,8,19.98
1341,9792,52851,83.7,16,44242,75.97,9,2.6
1342,8713,78001,60.01,15,46811,51.58,5,16.53
1343,1243,40514,66.01,22,26753,42.1,7,5.77
1402,91682,5352875,88.46,423,4735819,86.49,255,3.11
1407,162342,441197,35.25,76,155617,28.84,29,29.77
1407A,4927,67909,53.45,9,36304,52.82,8,18.89
1408,70818,352334,20.66,72,72860,12.51,23,29.38
1409,154697,1618409,63.76,213,1032105,60.13,119,14.36
1410,6670,62000,76.25,19,47285,68.23,11,5.42
1413,8521,132112,75.84,26,100220,69.32,13,5.8
1414,26579,198000,88.19,37,174641,83.26,23,4.78
1416,45954,185342,54.34,38,100760,49.04,22,14.77
1417,55641,189942,58.46,52,111080,48.19,20,16.66
1418,30684,56834,71.46,19,40626,58.96,7,5.47
1419,17038,300041,90.81,72,272522,85.61,48,2.18
1423,18271,99648,83.35,27,83081,76.15,16,4.92
1432,256355,108000,54.85,16,59246,53.36,13,30.18
1434,64172,1684665,72.12,158,1215335,68.93,68,7.69
1435,33292,139780,94.87,24,132622,93.06,19,2.26
1436,14300,194152,76.8,42,149151,73.42,30,9.3
1437,8675,201871,79.23,74,159978,66.76,36,4.9
1438,5076,111206,83.11,29,92433,76.4,18,5.04
1439,4434,92000,84.3,30,77574,74.68,17,5.02
1440,95697,1656816,77.77,267,1288688,73.11,143,7.12
1441,14862,71744,65.0,15,46655,58.35,7,19.86
1442,8953,366211,86.65,107,317390,78.39,63,3.46
1443,15757,135343,89.9,40,121697,81.1,21,2.78
1444,63119,995595,63.76,132,634951,59.77,70,11.11
1445,11953,130666,68.74,40,89841,59.0,20,7.7
1446,8059,137710,65.6,28,90366,61.86,19,8.85
1447,45811,910071,69.88,124,636163,65.81,67,10.85
1449,46081,127115,38.33,27,48754,31.45,14,24.84
1450,15148,79161,25.72,14,20375,20.95,8,25.46
1451,16927,198000,63.19,39,125164,56.63,15,11.03
1452,47154,132641,48.88,41,64861,37.72,18,15.43
1453,14186,113243,75.6,18,85632,73.67,14,12.47
1454,13831,129834,81.72,35,106127,77.54,27,6.48
1455,35557,531688,66.69,79,354652,62.62,42,11.94
1456,4604,93720,85.41,15,80069,80.56,8,3.42
1457,16753,316730,74.53,70,236122,68.1,38,6.81
1458,21177,260762,59.75,59,155846,51.03,23,13.68
1459,13926,358629,85.75,78,307596,79.68,43,4.45
1460,24555,694643,71.84,124,499148,64.95,50,6.52
1462,61221,300712,46.47,99,139820,34.36,37,16.05
1463,33500,173268,81.19,41,140712,74.67,20,5.22
1464,63419,425576,61.25,84,260744,54.06,37,10.02
1465,10292,103607,72.8,38,75457,62.37,22,10.16
1466,22162,111157,68.08,34,75682,61.73,23,11.4
1467,18265,233625,66.41,42,155192,59.31,17,10.55
1468,1334,160405,97.56,18,156506,96.81,16,0.42
1469,336,87218,92.35,28,80568,87.63,21,0.17
1470,1227,85767,87.25,36,74851,70.23,13,0.77
1471,56661,150415,22.21,23,33437,16.87,8,30.21
1472,3652,52488,81.11,17,42587,69.81,7,2.75
1473,12691,146154,71.63,30,104732,69.22,24,9.95
1474,16510,129897,59.42,32,77204,52.94,17,13.54
1475,2316,66017,76.28,16,50373,68.99,8,4.47
1476,19289,274367,80.03,80,219632,73.24,50,6.53
1477,29392,246694,62.57,81,154410,52.64,43,14.79
1480,361,416085,98.22,60,408717,94.46,37,0.16
1491,1720,54818,59.65,25,32708,44.24,12,3.37
1492R,86,526,0,0,0,0,0,36.14
1503,80944,520972,73.16,63,381267,70.57,42,14.46
1504,212092,2376441,69.6,224,1654405,66.84,118,15.2
