stock_no,people,lots,b4_pct,b4_people,b4_lots,b1_pct,b1_people,s10_pct
00663L,15922,168163,29.24,21,49186,25.72,12,19.36
00664R,8637,759075,55.99,366,425141,36.03,122,2.39
00665L,4973,408965,58.81,158,240625,43.89,60,2.42
00666R,137,14624,83.17,7,12166,76.67,6,1.62
00668,2002,7483,23.67,2,1772,17.62,1,32.32
00669R,3192,205117,46.57,66,95559,34.63,25,3.35
00670L,12435,77145,12.62,9,9749,7.32,3,27.38
00671R,3560,529384,70.34,205,372471,53.76,65,1.23
00673R,10441,548551,45.2,187,248021,30.84,59,4.0
00674R,1351,14921,44.85,4,6693,44.85,4,17.41
00675L,19825,114286,17.51,11,20040,14.14,5,30.75
00676R,4406,173334,40.04,66,69419,24.07,21,4.91
00678,1792,8448,21.47,4,1814,0,0,27.91
00679B,234966,6247692,42.84,682,2677446,37.76,148,8.99
00680L,19513,1489576,53.96,524,804148,38.93,158,2.71
00681R,92,7594,91.61,6,6958,75.87,4,1.44
00682U,260,7644,77.75,4,5944,52.09,2,3.83
00683L,328,11434,66.29,6,7582,52.25,3,4.81
00684R,175,9688,80.51,6,7801,72.94,5,3.32
00685L,207327,6421336,33.98,1577,2182747,22.08,308,8.07
00686R,2038,214776,61.18,103,131427,42.35,37,1.89
00687B,154632,4272380,42.09,558,1799500,36.2,135,8.74
00688L,9432,632615,48.63,216,307771,34.21,71,3.11
00690,16504,83330,12.23,12,10214,5.51,3,36.48
00692,91503,614780,16.66,34,102560,14.84,17,33.3
00693U,3208,74666,40.47,22,30231,33.33,12,9.94
00694B,1975,36576,72.28,7,26447,65.88,4,9.4
00695B,2257,39686,74.26,9,29476,67.56,5,10.38
00696B,10950,610681,83.25,29,508462,82.28,19,4.12
00697B,6503,63212,23.44,12,14828,17.93,7,21.92
00700,2636,32483,12.85,7,4179,0,0,17.92
00701,38409,170391,6.7,12,11445,4.69,5,51.13
00702,1159,6688,54.81,5,3667,30.77,2,25.63
00703,1030,9550,22.86,3,2185,0,0,22.96
00706L,6171,133771,32.58,30,43605,24.27,12,9.6
00708L,16167,132573,24.55,24,32569,16.85,8,23.74
00709,2307,15460,38.0,9,5877,7.98,1,22.88
00710B,3626,180761,82.5,10,149149,81.36,6,4.74
00711B,794,871761,99.33,5,866150,99.18,3,0.16
00712,134299,4968011,32.19,1113,1599387,21.31,198,6.09
00713,270685,1709512,23.06,75,394546,21.83,44,31.86
00714,2400,21567,49.72,12,10726,22.64,3,21.78
00715L,6003,103192,45.56,21,47032,40.44,13,10.97
00717,7585,121105,27.96,26,33878,18.94,9,15.69
00719B,14031,299514,31.22,50,93571,24.36,18,10.82
00720B,78746,4045609,65.55,308,2652435,62.16,75,4.57
00722B,13590,1456739,89.92,45,1310103,89.22,27,2.46
00723B,461,1519583,99.75,13,1515989,99.69,11,0.05
00724B,6231,3022775,97.62,32,2951293,97.49,24,0.5
00725B,41618,3689706,81.91,159,3023384,80.21,56,2.74
00726B,1739,1187489,97.96,17,1163342,97.61,10,0.33
00727B,722,56689,90.32,6,51208,87.19,3,2.72
00728,9544,39423,3.87,2,1531,2.53,1,49.23
00730,13181,69544,16.13,8,11230,13.72,5,40.99
00731,8370,20600,14.09,4,2905,0,0,57.86
00733,21125,65466,14.58,7,9557,10.63,3,52.65
00734B,522,24979,82.53,2,20617,80.06,1,4.78
00735,34530,126289,19.02,21,24043,13.16,8,39.97
00736,503,6727,73.37,6,4936,41.86,2,9.46
00737,5436,22538,15.12,5,3408,4.88,1,43.46
00738U,33394,246799,19.36,40,47817,13.7,14,26.62
00739,1966,25988,40.85,10,10622,18.78,2,17.12
00740B,6099,2186471,96.68,48,2114542,96.18,30,0.62
00741B,1137,13128,50.32,3,6609,37.85,1,17.81
00746B,1330,2549964,99.57,27,2539553,99.42,20,0.09
00749B,199,1110500,99.78,8,1108216,99.75,7,0.02
00750B,72,148000,99.72,4,147594,99.32,3,0.04
00751B,67415,5136103,75.21,323,3863731,72.57,92,3.01
00752,17195,257216,31.82,33,81915,26.72,12,16.32
00753L,10087,659157,51.4,235,338926,36.36,74,3.27
00754B,458,1277900,99.74,14,1274670,99.74,14,0.06
00755B,1017,280230,97.78,8,274058,97.59,7,0.83
00756B,2344,1266300,97.55,18,1235368,97.24,11,0.39
00757,68706,278994,33.37,29,93157,30.48,16,32.2
00758B,124,5525,90.49,1,5000,90.49,1,2.26
00759B,115,47525,98.89,1,47000,98.89,1,0.16
00760B,634,435020,99.15,6,431359,99.15,6,0.28
00761B,3453,2734089,98.52,29,2694080,98.43,25,0.28
00762,22830,48248,20.98,7,10130,15.27,3,51.12
00763U,3883,42565,55.48,13,23626,50.03,10,17.37
00764B,8355,1542000,94.1,32,1451396,93.75,21,1.34
00768B,1699,779600,98.26,27,766237,97.68,20,0.37
00770,17919,78958,13.87,10,10959,7.56,4,41.01
00771,2066,14225,16.11,2,2293,11.94,1,29.94
00772B,40944,3359790,80.43,141,2702885,78.73,43,2.86
00773B,8973,2585790,95.65,42,2473764,95.29,26,0.81
00775B,184,232100,99.85,8,231785,99.23,6,0.06
00777B,214,2076650,99.92,14,2075360,99.88,13,0
00778B,184,1522150,99.92,10,1521080,99.92,10,0.01
00779B,645,1297150,99.57,8,1291737,99.5,7,0.1
00780B,1294,246602,97.35,9,240086,97.01,8,1.25
00781B,684,8336,27.04,2,2255,17.99,1,18.76
00782B,1245,19967,20.07,3,4010,15.07,2,16.08
00783,815,7031,10.33,1,727,0,0,26.22
00785B,243,1063466,99.83,11,1061811,99.7,8,0.02
00786B,1308,20066,30.99,6,6222,14.95,1,16.71
00787B,1012,11806,40.84,5,4824,16.94,1,17.85
00788B,1487,24706,25.28,7,6249,13.35,2,14.92
00789B,362,455600,99.38,11,452790,99.07,9,0.17
00791B,98,281100,99.68,6,280204,99.68,6,0.02
00792B,445,2276615,99.87,15,2273907,99.81,13,0.02
00793B,396,2526,0,0,0,0,0,30.56
00795B,37707,1520598,55.28,143,840791,51.37,43,5.95
00799B,1673,25036,20.75,6,5197,6.51,1,16.41
00830,176160,816965,22.55,60,184360,19.79,24,35.24
00834B,139,23198,94.36,4,21890,94.36,4,0.97
00836B,423,611041,99.59,13,608598,99.22,9,0.11
00840B,91,59431,99.27,3,59000,99.27,3,0.15
00841B,118,70440,99.43,5,70045,98.66,4,0.22
00842B,922,19767,46.13,6,9120,36.56,3,10.56
00844B,299,213175,99.11,5,211293,98.91,4,0.31
00845B,223,237051,99.52,4,235931,99.34,3,0.12
00846B,263,74350,98.18,2,73000,98.18,2,0.5
00847B,399,4305,21.69,1,934,0,0,20.08
00848B,155,136066,99.21,2,135000,99.21,2,0.13
00849B,109,486106,99.82,6,485249,99.61,4,0.01
00850,80566,416944,17.67,31,73811,15.52,18,39.23
00851,2149,5525,27.87,1,1540,27.87,1,42.55
00852L,467,8365,67.92,3,5683,51.88,1,8.04
00853B,2337,178134,91.16,11,162408,89.53,5,3.29
00856B,408,6792,62.27,3,4231,44.16,1,9.02
00857B,15970,514268,51.93,64,267163,46.94,21,7.78
00858,19211,117374,15.87,14,18647,10.97,5,30.15
00859B,1503,26511,19.85,5,5266,15.92,3,12.06
00860B,348,2671,0,0,0,0,0,23.57
00861,19260,69912,6.03,4,4220,3.62,2,52.87
00862B,1508,879381,98.3,11,864640,98.1,8,0.4
00863B,338,511964,99.59,9,509894,99.42,7,0.12
00864B,3521,99222,31.7,22,31469,23.55,9,7.42
00865B,9312,287244,29.35,42,84350,23.22,12,6.41
00867B,208,565150,99.8,10,564076,99.72,9,0.05
00870B,320,564151,99.6,9,561959,99.42,7,0.1
00875,5137,13488,15.68,2,2117,11.24,1,49.23
00876,23097,94024,27.7,10,26064,24.43,5,39.53
00877,13629,162288,17.38,26,28240,10.57,9,21.12
00878,1643361,18566790,10.95,852,2036392,8.84,149,20.29
00881,357779,2627903,14.55,118,383126,13.0,47,31.75
00882,83935,1970349,26.17,388,516026,16.82,85,10.38
00884B,210,75440,98.75,4,74504,98.75,4,0.42
00885,49466,609238,17.52,90,106849,11.55,31,19.14
00886,1200,4451,13.63,1,607,0,0,45.51
00887,20047,440351,32.49,110,143149,20.88,30,11.17
00888,95733,687978,12.97,35,89386,11.59,17,34.14
00890B,708,18264,71.17,2,13000,65.7,1,8.3
00891,183570,1805590,12.65,103,228841,10.39,33,25.54
00892,47012,328792,17.27,28,56891,14.85,16,33.67
00893,57420,359884,8.79,21,31745,5.86,5,38.64
00894,25958,146509,13.39,11,19655,10.41,5,39.45
00895,29376,144916,9.81,8,14234,8.28,4,44.26
00896,49098,392380,10.02,24,39406,7.62,9,32.51
00897,10033,141012,22.16,26,31270,14.07,7,20.5
00898,9249,131476,22.06,26,29029,11.63,5,21.34
00899,3792,16135,5.71,1,921,0,0,43.6
00900,132865,1581025,14.57,92,230738,12.09,25,22.87
00901,11954,62849,13.58,11,8549,4.6,2,40.94
00902,18097,225997,18.56,28,41987,14.87,14,21.68
00903,7177,49221,13.55,5,6673,10.67,3,36.47
00904,24771,163112,13.83,18,22595,8.08,6,35.59
00905,44662,360827,8.34,19,30160,6.41,7,31.25
00907,20161,148133,10.36,12,15383,7.57,6,33.78
00908,2755,35416,38.31,9,13573,28.01,4,18.96
00909,26963,106204,12.76,9,13564,8.71,3,45.13
00910,39723,123939,16.75,12,20785,14.65,7,46.46
00911,13116,30903,18.39,4,5686,17.06,3,53.51
00912,8409,61253,24.8,8,15200,22.91,6,31.91
00913,11840,58266,20.96,7,12217,20.09,6,38.51
00915,72923,513483,16.19,35,83196,14.29,18,35.72
00916,20464,108919,13.92,15,15183,8.04,6,41.16
00917,11994,61478,16.36,10,10064,10.4,4,39.33
00918,266382,3377264,12.27,192,414750,9.88,51,20.36
00919,1377200,18184135,11.16,1028,2032567,8.41,155,17.81
00920,6674,20280,22.53,5,4572,13.89,2,45.48
00921,8930,55270,13.19,6,7300,8.94,3,39.63
00922,188344,2155186,31.88,108,687528,29.8,32,20.9
00923,117728,899923,14.83,42,133703,13.43,21,33.0
00924,55111,435603,23.48,28,102367,21.27,13,27.37
00926,9211,102482,56.48,11,57895,53.42,6,19.68
00927,140259,1352397,12.95,85,175470,10.32,27,26.84
00928,7417,45856,20.75,10,9520,13.02,4,34.73
00929,434295,4862139,9.51,207,463524,7.63,47,22.47
00930,19118,128779,8.55,8,11047,6.89,5,38.26
00931B,34136,2250398,76.55,104,1723089,74.78,40,4.07
00932,13633,115283,11.25,9,12987,9.45,6,32.9
00933B,78685,6403458,75.86,428,4859595,72.7,97,3.0
00934,48843,424026,10.53,25,44776,8.34,11,30.92
00935,122130,861504,21.96,48,189439,20.5,26,29.0
00936,22664,196297,8.93,7,17540,8.28,5,31.47
00937B,213171,16991805,60.71,3125,10318583,51.94,634,2.68
00938,6319,97516,43.99,10,42907,42.75,8,18.97
00939,103147,1172476,6.92,49,81326,4.97,13,26.85
00940,322240,5343365,12.43,406,664872,8.75,79,18.04
00941,48069,460291,14.02,37,64603,10.24,11,28.25
00942B,9990,2000959,89.59,69,1792944,88.46,30,1.35
00943,4042,40389,33.58,6,13571,28.39,3,26.6
00944,7914,53581,9.33,6,5006,5.05,2,37.63
00945B,18518,798318,40.31,127,322041,33.36,36,5.37
00946,36404,455246,19.69,31,89697,17.4,12,22.42
00947,38950,295364,23.71,31,70099,19.84,14,30.47
00948B,26733,3980927,80.96,307,3223482,77.65,93,1.59
00949,17573,171428,21.37,25,36675,16.4,11,27.78
00950B,12364,4091309,90.87,144,3718285,89.56,52,0.69
00951,15795,226542,26.62,34,60337,21.53,14,18.2
00952,22780,247775,13.18,29,32721,7.17,7,24.76
00953B,48223,4169675,52.53,1242,2191193,38.65,288,2.3
00954,11181,120747,21.01,17,25386,14.33,5,23.23
00955,38971,532431,29.25,69,155806,24.6,27,18.37
00956,3256,34130,23.13,6,7901,18.67,4,22.96
00957B,4006,189763,50.9,30,96631,43.69,10,5.97
00958B,4376,121771,23.08,26,28119,15.55,10,10.26
00959B,9352,508336,48.53,78,246836,41.52,21,4.5
00960,8904,55995,16.52,6,9253,13.06,4,39.55
00961,38872,551511,8.72,50,48170,4.15,8,19.24
00962,5970,53920,19.79,9,10679,11.72,3,28.3
00963,4743,109433,30.43,21,33320,25.45,13,10.07
00964,4194,69624,24.77,15,17257,15.77,5,13.86
00965,33389,422492,43.76,43,184974,40.76,23,18.59
00966B,3943,120732,38.59,18,46625,32.82,8,10.27
00967B,2613,179907,71.45,33,128563,63.56,12,4.06
00968B,8323,797511,68.52,95,546680,64.19,38,2.62
00969B,2106,149133,68.94,44,102846,58.8,19,3.87
00970B,5922,382229,60.0,60,229404,53.76,24,4.33
00971,6805,56177,18.15,9,10207,12.65,4,29.53
00972,1660,16672,38.3,4,6388,33.45,2,22.58
009800,19918,284891,24.26,45,69200,19.18,20,17.92
009801,8418,92119,21.38,17,19713,12.8,5,23.96
009802,39485,530495,14.87,53,79018,10.08,13,20.95
009803,20068,190828,16.85,18,32199,14.48,11,25.48
009804,18676,157392,10.16,16,16018,5.81,5,29.47
009805,53530,601316,22.14,72,133280,17.28,23,22.81
009806,1106,13661,57.79,6,7898,43.05,3,17.62
009807,1178,14260,56.2,7,8015,32.81,2,19.57
009808,4384,40011,10.02,4,4014,6.26,2,31.6
009809,2546,30363,30.91,7,9388,25.87,4,22.82
00980A,71000,813230,26.85,55,218501,24.62,24,22.67
00980B,1542,53569,45.83,15,24559,36.45,6,7.6
00980D,3367,100457,39.77,25,39974,30.43,9,7.7
00980T,3254,74918,52.42,10,39291,46.77,3,12.49
009810,1914,19154,34.62,6,6635,22.53,2,23.07
009811,23276,240950,18.56,34,44775,12.7,11,24.84
009812,5921,96382,39.91,22,38480,31.0,9,16.06
009813,24017,336324,23.52,51,79152,17.96,19,19.97
009814,12691,145576,19.09,20,27839,14.57,9,23.05
009815,30464,447670,22.62,59,101350,17.0,19,18.9
009816,916847,12119844,20.43,1434,2477969,14.82,279,19.14
009817,10362,228936,26.55,52,60862,16.61,12,13.12
009818,5180,51152,10.92,2,5590,10.92,2,31.97
009819,52271,606245,15.24,56,92492,11.4,21,25.68
00981A,990415,10411209,25.06,981,2611676,20.87,259,21.27
00981B,15611,1393613,51.0,510,711119,33.91,120,2.08
00981D,8568,495300,43.31,151,214626,28.44,33,3.54
00981T,8024,227761,34.03,65,77557,20.99,19,8.98
009820,38801,1219702,41.27,237,503741,32.08,57,9.25
009821,64339,644340,13.66,52,88158,10.45,17,28.91
009822,6573,97056,9.67,12,9409,3.16,2,24.23
009823,34329,354817,18.73,35,66575,14.37,9,28.28
009824,49208,593347,18.16,78,107903,11.54,15,25.13
009825,5030,161208,20.04,28,32345,11.12,5,9.61
009826,44638,548304,26.11,116,143259,15.93,22,20.46
00982A,181683,2261936,14.29,180,323835,10.51,37,21.21
00982B,766,26400,63.59,6,16792,58.86,4,6.73
00982D,2788,74729,35.9,22,26851,25.63,9,9.78
00982T,1713,17597,36.24,6,6379,22.79,3,27.64
00983A,9815,97186,24.49,15,23825,20.74,9,24.99
00983B,811,26653,58.39,8,15566,49.84,4,7.4
00983D,3961,101697,31.25,34,31798,13.38,6,7.5
00984A,64286,653958,15.57,43,101955,12.99,18,26.09
00984B,3639,123933,34.37,28,42606,26.64,11,6.94
00984D,10614,771557,45.1,249,348150,30.49,72,2.88
00985A,46583,457289,16.35,39,74793,13.26,15,26.46
00985B,8098,603001,56.97,140,343616,47.02,43,3.31
00985D,2060,93732,60.87,23,57083,47.73,6,5.26
00986A,4832,41327,19.84,7,8207,13.79,3,30.51
00986B,400,22262,80.94,8,18021,70.52,4,3.93
00986D,2339,150677,52.3,42,78831,43.55,22,3.66
00987A,18386,171143,16.68,18,28582,11.68,6,29.9
00987B,2115,71827,55.52,24,39886,39.47,8,7.64
00988A,239903,3399437,22.34,395,760072,16.95,90,17.81
00988B,4932,128833,25.31,34,32629,11.97,8,9.93
00989A,6910,71117,19.52,9,13889,15.08,4,25.31
00989B,2002,63452,33.06,21,20994,15.9,6,9.51
00990A,124701,2468022,35.3,399,871482,27.7,104,13.21
00990B,3114,89350,46.61,19,41658,39.29,9,10.76
00991A,339302,5065916,27.36,504,1387196,23.07,139,17.28
00991B,343,223828,98.64,12,220810,97.93,9,0.33
00992A,187741,2453455,18.9,236,464061,14.54,61,20.86
00993A,48923,754591,16.92,100,127740,10.94,22,18.94
00994A,30779,304190,19.0,32,57864,14.38,8,24.79
00995A,25656,300035,18.12,28,54426,14.63,10,24.95
00996A,24469,319899,20.8,39,66598,15.48,10,22.08
00997A,71517,1218377,19.01,151,231917,13.09,33,17.03
00998A,15916,215109,40.72,23,87634,38.16,13,19.06
00999A,91434,1124017,14.81,87,166683,11.34,24,24.72
01001T,1361,583000,93.27,61,543854,90.1,28,0.5
01002T,3269,1393000,93.67,112,1305093,91.27,61,0.54
01004T,1238,730200,94.05,82,686882,90.4,38,0.31
01007T,1826,720000,92.78,81,668210,89.58,44,0.48
01009T,953,300000,90.3,61,270948,85.47,40,0.63
01010T,853,2308170,98.73,80,2279384,98.03,55,0.04
1101,506904,7523182,56.34,897,4240108,52.35,404,12.8
1101B,7428,200000,94.13,22,188292,91.32,14,2.18
1102,104904,3546563,80.92,337,2870658,78.58,196,6.19
1103,74200,832875,80.42,137,669923,76.78,87,5.82
1104,55984,686682,73.23,111,502957,67.31,45,8.11
1107,3435,10100,99.7,1,10070,99.7,1,0.29
1108,12999,404738,78.7,69,318643,74.84,43,6.45
1109,12113,341159,79.71,71,272013,72.89,36,5.92
1110,5173,572001,94.23,60,539089,91.43,36,0.97
1113O,178,840,0,0,0,0,0,63.21
1113R,381,2129,0,0,0,0,0,30.62
1201,87791,506063,63.76,64,322805,59.16,26,12.39
1203,55220,240000,90.92,50,218261,86.75,35,2.93
1204,3518,18369,45.75,6,8407,31.78,2,19.61
1207,46684,464094,77.28,48,358729,75.3,31,9.48
1210,99814,894767,65.28,131,584246,61.04,69,14.88
1212,30394,174127,44.24,45,77058,35.59,20,17.35
1213,6576,56623,82.33,13,46625,77.04,8,7.16
1215,97429,294790,57.63,34,169961,54.02,18,24.33
1216,142912,5682015,89.71,768,5098336,86.15,452,3.91
1217,138283,494513,61.52,130,304330,54.18,72,14.63
1218,82797,499999,67.15,66,335816,63.21,35,11.69
1219,53012,341238,63.85,77,217914,58.92,51,10.68
1220,47254,177078,67.61,46,119758,60.42,27,10.69
1221,18658,95026,34.19,22,32505,25.86,10,21.97
1224,3612,71910,88.36,20,63549,82.38,13,3.39
1225,43612,242268,89.65,39,217238,87.28,29,3.37
1227,53490,915090,67.43,73,617268,64.48,30,12.78
1228,1583,11130,37.93,5,4224,12.17,1,11.98
1229,104664,1831880,65.75,171,1204783,62.89,82,10.06
1231,35496,298454,64.69,26,193129,63.3,18,16.8
1232,17009,159975,73.5,10,117595,72.05,6,12.78
1233,10257,90592,75.52,27,68441,68.1,15,4.87
1234,24205,401871,83.14,137,334240,74.3,80,5.58
1235,2931,188578,96.32,15,181655,95.38,12,1.1
1236,11765,86674,83.31,23,72221,78.4,18,7.05
1238,2041,29946,11.73,4,3516,8.56,2,21.52
1240,3039,44232,69.69,25,30832,49.16,11,8.22
1256,6255,35781,59.9,10,21440,47.11,3,17.51
1259,16333,32390,77.7,9,25172,71.53,6,8.71
1260,1318,102098,76.4,30,78020,70.62,20,2.05
1264,9170,37052,47.27,16,17524,24.84,5,23.96
1268,3350,42224,78.11,17,32982,72.16,12,8.24
1269,703,20902,77.71,7,16247,72.71,5,3.2
1271,2940,77089,74.1,19,57143,64.42,7,5.82
1293,400,17094,74.31,11,12705,42.38,4,3.14
1294,4479,30572,56.32,13,17225,40.86,6,11.59
1295,3150,34475,56.52,14,19494,44.97,8,15.95
1301,305332,6365741,74.27,577,4729611,71.49,296,9.42
1303,272138,7930822,86.17,695,6834743,83.66,381,4.99
1304,100344,1188764,60.65,109,721386,57.61,49,13.81
1305,72643,581050,51.44,60,298977,47.88,24,16.74
1306,6133,44507,21.34,4,9502,19.41,2,23.57
1307,17978,397818,80.71,61,321179,78.04,43,6.6
1308,76420,593744,52.34,60,310847,49.56,33,16.5
1309,79026,397587,46.42,34,184655,42.4,8,22.19
1310,106065,527870,29.94,89,158185,23.61,32,24.94
1312,135803,1506620,59.14,178,891307,54.87,73,13.57
1312A,1271,20000,54.33,12,10870,21.4,2,13.58
1313,62537,1330846,67.96,163,904677,63.59,69,9.59
1314,308474,3784850,40.2,773,1522124,31.72,245,14.89
1315,5892,99099,81.1,42,80387,71.05,25,6.51
1316,60784,401646,42.94,86,172536,33.23,24,17.18
1319,33289,591477,79.03,99,467527,75.49,63,9.54
1321,3994,227228,70.18,92,159516,53.37,34,2.67
1323,14132,91275,70.5,36,64371,61.15,23,8.47
1324,23468,75122,66.2,20,49744,60.73,13,16.55
1325,36210,85281,47.88,9,40844,44.85,5,27.41
1326,190973,5861186,81.84,512,4797679,79.35,276,6.24
1333,15927,74515,51.19,14,38163,43.03,3,10.99
1336,12255,77614,51.26,23,39800,38.15,6,11.51
1337,52447,268955,47.68,56,128281,38.95,18,14.57
1338,55905,83840,43.69,24,36645,35.48,13,18.86
1339,7246,74124,75.3,16,55830,72.54,13,10.99
1340,61812,152923,34.69,25,53086,28.15,7,19.91
1341,9753,52851,83.7,16,44244,75.97,9,2.56
1342,8803,78001,59.13,15,46136,51.58,5,17.31
1343,1242,40514,66.16,22,26813,42.18,7,5.74
1402,91091,5352875,88.46,427,4735889,86.45,256,3.09
1407,162194,440971,35.27,76,155617,28.85,29,29.76
1407A,4922,67890,53.46,9,36304,52.83,8,18.89
1408,70735,351875,20.69,72,72860,12.53,23,29.38
1409,151652,1618409,63.16,221,1022418,59.4,121,14.05
1410,6657,62000,76.18,19,47247,68.16,11,5.34
1413,8504,132112,75.95,26,100371,69.43,13,5.81
1414,26744,198000,88.52,37,175302,82.91,21,4.71
1416,45636,185342,55.27,37,102466,49.75,21,14.64
1417,55591,189942,58.32,51,110823,48.21,20,16.52
1418,30622,56834,71.49,19,40641,58.94,7,5.43
1419,16944,300041,90.57,71,271786,85.53,48,2.14
1423,18217,99648,83.34,29,83074,74.51,15,4.87
1432,257217,108000,54.91,16,59311,53.42,13,29.92
1434,64940,1684665,71.96,166,1212624,68.61,72,7.79
1435,33151,139780,94.87,24,132620,93.05,19,2.21
1436,14539,194152,76.13,37,147828,72.75,26,9.6
1437,8600,201871,79.63,75,160791,67.25,37,4.82
1438,5040,111206,83.23,29,92575,76.57,18,4.94
1439,4393,92000,85.14,31,78341,75.8,18,4.92
1440,94689,1656816,78.14,273,1295045,73.21,143,6.96
1441,14785,71744,65.0,15,46655,58.35,7,19.74
1442,8646,366211,87.17,108,319280,78.85,64,3.26
1443,15740,135343,89.91,40,121710,81.1,21,2.77
1444,61565,995595,64.06,138,637981,60.02,73,10.77
1445,11882,130666,68.79,40,89909,60.25,21,7.73
1446,8051,137710,65.88,29,90761,61.86,19,8.86
1447,43741,910071,69.93,126,636539,65.79,66,10.38
1449,45597,127115,38.37,27,48789,32.33,15,24.13
1450,15133,78973,25.78,14,20375,21.0,8,25.49
1451,16786,198000,63.85,41,126476,56.63,15,10.91
1452,47091,132641,49.12,40,65187,38.1,18,15.23
1453,14095,113243,75.65,18,85693,73.7,14,12.39
1454,13791,129834,81.71,35,106114,77.53,27,6.48
1455,35203,531688,66.93,79,355978,62.97,43,11.78
1456,4557,93720,85.7,15,80333,80.87,8,3.33
1457,16632,316730,74.77,70,236897,68.58,39,6.69
1458,21164,260752,59.76,59,155873,51.04,23,13.67
1459,12472,268972,83.94,61,225817,78.06,36,4.9
1460,24115,694643,71.94,123,499918,65.23,51,6.36
1462,61151,299950,46.37,98,139155,34.45,37,16.06
1463,33461,173268,81.46,41,141184,74.94,20,5.12
1464,63425,425576,61.64,88,262472,54.39,38,9.92
1465,10233,103607,72.66,38,75298,62.37,22,10.09
1466,21846,111157,68.12,33,75742,62.03,23,10.78
1467,17953,233625,67.13,45,156865,59.29,17,10.27
1468,1328,160405,97.54,18,156489,96.81,16,0.42
1469,336,87218,92.35,28,80568,87.63,21,0.17
1470,1208,85767,87.18,36,74789,70.2,13,0.72
1471,56444,150415,22.63,24,34053,17.01,8,29.93
1472,3603,52488,81.23,17,42650,69.84,7,2.58
1473,12629,146154,71.73,30,104878,69.22,24,9.95
1474,16407,129897,59.44,32,77221,53.02,17,13.41
1475,2301,66017,76.27,16,50371,68.98,8,4.35
1476,18923,274367,81.1,79,222525,74.12,47,6.25
1477,28157,246694,63.93,84,157739,52.3,41,14.13
1480,365,416085,98.22,60,408728,94.47,37,0.16
1491,1719,54818,59.65,24,32708,46.3,13,3.37
1492R,86,526,0,0,0,0,0,36.14
