stock_no,people,lots,b4_pct,b4_people,b4_lots,b1_pct,b1_people,s10_pct
00663L,16194,141663,23.76,23,33688,18.39,11,22.45
00664R,6802,775575,59.05,376,458097,39.13,130,1.59
00665L,6202,566465,59.77,207,338692,46.6,86,2.11
00666R,117,14624,85.03,5,12436,85.03,5,1.35
00668,2014,7533,26.31,2,1983,15.87,1,33.11
00669R,3215,205117,46.12,64,94629,34.7,25,3.39
00670L,12152,75145,13.29,9,10007,6.34,1,27.03
00671R,3690,545384,69.12,217,377087,52.72,75,1.21
00673R,10418,588551,48.6,187,286184,34.42,55,3.66
00674R,1535,16421,42.27,4,6942,42.27,4,18.58
00675L,19619,106286,19.61,12,20859,15.23,5,31.54
00676R,4252,172834,41.16,60,71158,26.14,18,4.69
00678,1770,7948,30.63,5,2435,0,0,29.52
00679B,243834,6763192,44.87,701,3036691,40.09,156,8.63
00680L,20334,1600576,54.95,535,879778,40.63,160,2.63
00681R,105,7594,91.78,4,6971,82.44,3,1.77
00682U,275,7644,77.05,4,5890,51.55,2,4.03
00683L,356,11434,59.81,5,6841,51.5,3,5.58
00684R,189,9688,79.98,6,7750,52.7,3,3.68
00685L,44993,105139,8.2,9,8652,4.89,3,47.54
00686R,1805,191776,60.44,81,115946,42.9,31,1.92
00687B,162926,5071635,47.81,595,2425768,42.55,148,7.75
00688L,9822,668115,48.72,225,325607,34.33,72,3.05
00689R,61,6889,84.47,5,5820,59.3,2,0.58
00690,13839,80330,12.91,13,10394,5.24,3,35.85
00692,91056,613280,17.22,34,105819,15.08,15,33.4
00693U,3849,88166,36.97,25,32609,29.18,13,10.1
00694B,2012,38576,74.64,8,28796,71.11,6,9.13
00695B,2298,39186,73.91,8,28967,70.09,6,10.76
00696B,11256,663681,84.18,26,558829,83.46,19,3.88
00697B,6656,64712,24.22,13,15686,19.85,8,22.32
00700,2768,34983,8.86,5,3106,0,0,17.6
00701,38531,174891,9.17,13,16060,6.97,6,49.83
00702,1200,6688,49.77,5,3329,15.25,1,26.89
00703,1084,9550,16.88,2,1613,0,0,24.58
00706L,7116,158271,29.04,44,46012,16.81,12,9.51
00708L,15410,114073,21.54,23,24597,13.47,8,26.15
00709,2469,14960,34.16,8,5112,6.8,1,25.25
00710B,3774,180761,81.78,9,147836,80.76,5,4.89
00711B,803,872261,99.34,5,866645,99.3,4,0.17
00712,142777,5412511,31.65,1229,1714216,20.56,216,5.92
00713,276423,1747512,22.9,77,400538,21.8,47,32.01
00714,2580,21067,42.5,11,8957,13.01,2,24.5
00715L,8306,127192,37.17,23,47314,32.65,13,13.85
00717,7798,126605,29.47,31,37341,19.89,10,15.53
00719B,14488,551514,61.09,55,336979,56.72,16,6.11
00720B,81069,4084109,65.18,314,2662577,61.79,77,4.67
00722B,13896,1457239,89.81,40,1308895,89.27,26,2.52
00723B,455,1520083,99.76,14,1516645,99.65,11,0.05
00724B,6417,3087775,97.65,34,3015773,97.49,24,0.52
00725B,42750,3783206,82.15,166,3108802,80.44,59,2.76
00726B,1808,1194489,97.96,21,1170224,97.68,15,0.33
00727B,711,56689,90.57,6,51351,88.95,4,2.78
00728,9566,38923,1.87,1,730,0,0,50.0
00730,13478,74044,20.65,10,15300,17.4,6,39.43
00731,8628,23600,23.75,5,5608,16.42,2,52.55
00733,21561,67966,17.72,9,12059,14.62,5,51.45
00734B,535,25979,84.2,3,21878,81.82,2,4.64
00735,29846,103289,17.24,17,17836,10.24,4,40.62
00736,518,6227,72.1,6,4490,42.32,2,10.05
00737,5582,22538,12.16,4,2743,4.88,1,45.93
00738U,35138,241799,16.31,37,39485,11.23,15,28.48
00739,2004,25988,37.34,9,9708,18.79,2,17.42
00740B,6059,2163971,96.85,46,2096150,96.37,29,0.6
00741B,1215,13628,44.65,2,6086,44.65,2,18.49
00746B,1359,2535464,99.55,25,2524333,99.48,21,0.09
00749B,204,1104500,99.78,7,1102219,99.75,6,0.02
00750B,72,148000,99.61,4,147442,99.32,3,0.04
00751B,69016,5162103,74.97,329,3870967,72.27,93,3.08
00752,17634,301716,37.62,37,113555,33.45,15,14.24
00753L,11145,752157,50.69,262,381440,35.88,81,3.05
00754B,452,1405900,99.73,14,1402170,99.73,14,0.05
00755B,1053,280230,97.74,8,273946,97.59,7,0.83
00756B,2355,1506800,97.9,18,1475499,97.66,12,0.33
00757,73535,287994,31.98,33,92136,29.08,18,33.44
00758B,122,5525,90.49,1,5000,90.49,1,2.15
00759B,117,47525,98.89,1,47000,98.89,1,0.16
00760B,650,435020,99.15,6,431344,99.15,6,0.3
00761B,3544,2733589,98.54,32,2694327,98.42,26,0.28
00762,22836,47748,20.36,7,9727,14.61,3,51.55
00763U,4932,49565,53.82,19,26687,43.08,10,20.32
00764B,8901,1562500,93.7,33,1464312,93.27,20,1.42
00768B,1704,763600,98.29,28,750691,97.65,21,0.38
00770,18661,80458,12.71,10,10242,7.12,4,41.69
00771,2112,14225,15.31,2,2179,11.94,1,30.37
00772B,42064,3404790,80.35,144,2736403,78.6,44,2.9
00773B,9335,2555790,95.46,42,2440077,95.08,26,0.86
00775B,184,232100,99.85,8,231789,99.23,6,0.06
00777B,219,2013150,99.92,14,2011860,99.88,13,0
00778B,183,1505650,99.94,12,1504941,99.89,10,0.01
00779B,676,1297150,99.58,9,1291796,99.51,8,0.11
00780B,1330,268102,97.54,10,261546,97.0,8,1.19
00781B,685,8336,37.81,4,3153,17.99,1,18.4
00782B,1238,19467,20.4,4,3975,12.76,2,16.32
00783,828,8031,20.65,3,1659,0,0,22.55
00785B,244,1082966,99.84,11,1081299,99.76,9,0.02
00786B,1362,22066,33.73,7,7449,13.59,1,15.96
00787B,1059,12306,38.92,6,4791,16.25,1,18.09
00788B,1552,25706,26.01,8,6690,12.6,2,15.09
00789B,368,455600,99.38,11,452790,99.07,9,0.18
00791B,98,279600,99.72,7,278833,99.5,6,0.02
00792B,451,2277115,99.86,15,2274229,99.83,14,0.03
00793B,429,3026,15.13,1,458,0,0,27.49
00795B,39423,1689598,58.11,152,982305,54.36,44,5.63
00799B,1717,25536,20.02,4,5116,16.11,3,17.08
00830,161741,706465,23.75,54,167978,21.13,25,35.75
00834B,140,23198,96.14,5,22303,94.36,4,1.01
00836B,436,611541,99.57,13,609023,99.14,9,0.11
00840B,90,59431,99.27,3,59000,99.27,3,0.14
00841B,116,70440,98.66,4,69500,98.66,4,0.2
00842B,775,15767,54.39,6,8578,45.88,3,11.19
00844B,315,222175,98.95,4,219860,98.95,4,0.32
00845B,221,237551,99.56,4,236520,99.56,4,0.12
00846B,270,74350,98.18,2,73000,98.18,2,0.51
00847B,421,8305,58.82,3,4886,42.14,1,10.85
00848B,160,136066,99.21,2,135000,99.21,2,0.14
00849B,107,486106,99.8,6,485176,99.6,4,0.01
00850,80855,415444,17.7,31,73589,15.73,19,39.5
00851,2207,5525,27.87,1,1540,27.87,1,44.0
00852L,515,8865,65.76,3,5831,48.79,1,9.18
00853B,2398,182634,91.2,12,166580,89.83,7,3.29
00856B,430,6792,63.69,3,4327,44.16,1,9.48
00857B,16860,563768,52.75,70,297530,48.06,25,7.5
00858,20177,117374,15.31,13,17980,11.76,5,31.13
00859B,1472,28511,27.48,6,7838,22.36,3,11.33
00860B,361,3171,16.26,1,516,0,0,21.27
00861,18897,68412,5.75,4,3943,3.46,2,52.41
00862B,1591,885881,98.29,12,870810,98.19,10,0.42
00863B,352,576964,99.6,9,574713,99.46,8,0.11
00864B,3545,103722,33.84,21,35109,26.5,9,7.23
00865B,8448,274244,31.37,45,86053,24.09,12,5.97
00867B,210,504650,99.82,10,503768,99.82,10,0.06
00870B,320,564151,99.61,8,561962,99.42,6,0.09
00875,3602,13488,12.94,2,1747,8.5,1,50.11
00876,20755,75524,14.29,10,10797,9.75,4,45.48
00877,11581,142788,18.55,26,26507,10.46,8,20.46
00878,1598659,18363290,11.82,841,2173214,9.72,148,20.12
00881,316663,2368403,14.08,102,334205,12.63,41,31.75
00882,85751,2026349,26.34,390,534134,17.3,86,10.29
00884B,216,75440,98.73,4,74490,97.42,3,0.42
00885,51596,631738,17.51,92,110711,11.61,32,19.03
00886,1234,4451,10.91,1,486,0,0,46.62
00887,18507,391851,31.79,98,124655,20.39,27,11.52
00888,59171,382978,12.85,22,49307,11.32,12,37.48
00890B,728,18764,72.89,3,13681,63.95,1,8.33
00891,172014,1638590,13.03,98,213812,10.65,31,26.4
00892,38619,271792,16.16,22,43977,13.63,12,33.56
00893,59375,365884,8.71,22,31925,5.64,5,38.78
00894,25896,152509,16.54,12,25248,14.62,8,37.46
00895,30371,150916,10.61,8,16037,9.25,5,43.59
00896,50094,406380,10.39,30,42290,6.91,7,32.15
00897,10542,146012,18.88,26,27601,10.46,6,20.5
00898,10871,150976,16.14,23,24408,9.27,7,22.04
00899,3926,16135,8.24,2,1331,0,0,43.8
00900,137397,1680525,15.72,93,264540,13.38,25,22.26
00901,12499,63349,12.73,11,8078,4.02,2,41.3
00902,18577,225497,17.18,30,38785,12.4,12,22.0
00903,7419,50221,11.81,5,5937,8.51,2,36.78
00904,25378,169612,12.7,20,21576,6.24,5,35.24
00905,42276,334327,8.05,16,26953,6.62,7,31.84
00907,21105,171133,14.48,13,24807,12.21,7,30.93
00908,2865,35416,35.84,9,12697,26.82,4,19.59
00909,27837,108204,13.35,10,14480,9.31,3,45.08
00910,44937,135939,15.43,13,20999,11.85,4,47.01
00911,10971,19403,12.55,4,2437,0,0,55.44
00912,8179,59253,22.97,8,13623,18.51,4,32.64
00913,8972,35266,5.18,3,1832,0,0,46.59
00915,75426,544983,18.37,39,100254,16.12,18,34.88
00916,24171,145919,15.51,19,22643,10.64,8,37.64
00917,12135,62478,13.97,10,8744,5.54,2,40.82
00918,276421,3643764,14.34,209,523233,11.98,55,19.91
00919,1341212,18032635,11.63,1025,2102422,8.86,144,17.66
00920,7844,20280,19.89,3,4037,10.9,1,50.72
00921,9204,56770,13.48,7,7662,8.04,3,39.89
00922,188847,2076186,30.29,103,629042,28.27,32,21.83
00923,106497,850923,16.36,39,139408,15.09,21,31.96
00924,57122,448603,23.32,30,104700,20.81,13,27.42
00926,9735,89982,46.83,12,42151,42.6,6,23.89
00927,95538,806897,11.53,56,93157,8.5,18,30.09
00928,5303,30356,32.52,5,9874,32.52,5,34.32
00929,406057,4552639,10.97,179,500448,9.22,42,22.57
00930,19705,140779,13.07,8,18410,11.64,5,36.13
00931B,35661,2142898,74.21,107,1590626,72.35,42,4.49
00932,14484,127783,13.59,10,17375,11.71,6,31.55
00933B,80941,6515958,75.97,405,4951474,73.07,96,3.05
00934,47749,408026,9.97,25,40769,7.92,11,31.86
00935,111630,735504,20.34,50,149789,18.16,22,30.15
00936,23877,217297,10.76,8,23422,10.16,6,30.05
00937B,218083,17422805,61.37,3010,10694977,53.01,576,2.7
00938,6468,92516,39.19,10,36270,37.85,8,20.79
00939,105705,1215476,7.42,48,90394,5.56,13,26.73
00940,333407,5575865,12.6,433,703831,8.87,83,17.96
00941,48007,439791,9.4,35,41419,5.65,9,29.58
00942B,10322,2257459,90.57,65,2045054,89.67,29,1.25
00943,4132,41889,35.59,5,14919,32.74,3,26.45
00944,8031,56081,10.95,6,6150,5.91,2,36.82
00945B,19544,821818,38.84,135,319355,31.06,36,5.54
00946,37789,480746,19.47,35,93720,16.89,13,22.24
00947,33318,236864,22.02,29,52210,16.79,11,31.55
00948B,27789,4325927,81.65,308,3532928,78.52,89,1.53
00949,18630,180428,20.09,28,36305,14.58,11,28.0
00950B,12774,4100309,90.84,145,3725512,89.45,50,0.72
00951,15304,185542,18.32,35,34036,10.87,12,21.53
00952,22668,242775,11.87,26,28865,6.67,8,25.29
00953B,49886,4273675,51.73,1244,2211891,38.11,290,2.32
00954,10513,100247,16.96,17,17019,10.95,7,26.09
00955,44533,600431,23.09,73,138776,18.34,26,18.69
00956,3346,34130,19.76,7,6750,12.05,3,24.42
00957B,4210,201763,51.5,32,103944,45.42,14,5.88
00958B,4570,127771,23.91,26,30573,16.59,9,10.17
00959B,9712,529336,49.48,74,262006,43.24,22,4.54
00960,10088,64995,13.17,6,8567,10.71,4,39.55
00961,20440,239011,7.5,15,17970,5.2,6,23.31
00962,5740,56420,25.41,9,14347,20.99,6,26.47
00963,4470,97933,31.11,20,30491,25.19,11,10.86
00964,3943,65124,22.61,15,14736,12.25,5,14.23
00965,37549,461992,41.24,47,190624,38.48,27,19.2
00966B,4064,125232,39.35,19,49311,34.73,10,10.25
00967B,2679,183407,70.09,34,128575,62.27,12,4.09
00968B,8548,738011,65.48,92,483445,61.2,41,2.92
00969B,2169,169633,73.09,47,124022,62.29,19,3.49
00970B,6085,384729,60.19,57,231635,54.31,23,4.49
00971,7465,62677,18.44,9,11570,12.97,4,29.03
00972,1821,19172,35.64,4,6836,31.39,2,22.39
009800,20681,289891,23.11,47,67037,18.12,22,18.29
009801,8631,101119,24.96,19,25258,18.86,9,22.27
009802,40490,534495,13.49,54,72189,8.49,14,21.51
009803,17651,160328,12.62,16,20254,8.2,7,27.3
009804,15064,117392,7.83,9,9214,4.44,3,31.07
009805,56835,659316,21.79,78,143714,16.85,24,22.42
009806,1146,15161,60.03,6,9103,52.8,4,16.22
009807,1255,15260,56.67,8,8651,37.48,3,19.37
009808,4417,41511,10.96,4,4556,8.01,2,30.63
009809,2594,30863,28.48,9,8794,14.69,2,23.24
00980A,71372,712230,16.97,55,121038,14.6,24,25.94
00980B,1585,53569,44.99,15,24108,35.56,6,7.98
00980D,3337,98457,40.9,25,40294,32.11,11,7.83
00980T,3573,72918,45.33,12,33057,39.37,4,14.09
009810,1988,19154,24.97,4,4785,18.96,2,24.67
009811,25104,271950,22.03,39,59970,16.38,14,23.95
009812,6428,102882,36.59,23,37665,28.58,10,16.43
009813,26951,407324,27.1,57,110439,21.26,18,18.7
009814,13206,153076,17.5,22,26813,12.82,10,23.01
009815,34181,515670,22.58,74,116575,15.87,19,18.46
009816,877015,10028844,15.76,1079,1582423,10.67,226,22.41
009817,11157,256936,27.52,62,70737,17.31,16,12.46
009818,5908,57152,5.14,3,2946,3.0,1,32.93
009819,61066,704245,14.26,62,100581,10.78,24,26.08
00981A,978221,9271709,20.61,938,1913419,16.03,229,23.08
00981B,15712,1417113,51.81,515,734487,35.28,128,2.05
00981D,9122,585800,49.38,159,289390,36.33,36,3.16
00981T,7180,192261,35.83,49,68908,21.15,8,9.86
009820,44085,1414202,40.96,279,579415,30.98,61,9.13
009821,69927,687840,15.91,60,109557,11.95,16,29.98
009822,7859,119556,11.3,14,13535,5.32,3,23.86
009823,19943,321817,27.84,39,89678,22.81,12,20.76
009824,27848,628347,34.13,86,214564,27.45,19,14.85
00982A,179652,2164436,15.74,167,341033,12.16,35,21.83
00982B,797,28900,65.08,6,18808,63.35,5,6.42
00982D,2851,76729,37.82,22,29033,24.99,7,9.96
00982T,1860,18597,33.27,6,6190,21.7,3,28.81
00983A,11805,140186,23.5,18,32974,18.84,8,20.68
00983B,886,30153,58.89,8,17763,50.37,4,7.12
00983D,4111,103197,33.07,36,34148,16.34,7,7.69
00984A,52224,479458,16.27,43,78129,12.23,14,28.29
00984B,3948,147933,42.6,35,63058,32.66,10,6.5
00984D,7671,452057,40.26,143,182088,25.18,37,3.95
00985A,49736,479789,15.14,39,72735,12.3,15,26.99
00985B,8354,607001,56.58,144,343569,46.37,42,3.48
00985D,1527,77232,69.38,19,53604,58.88,7,4.9
00986A,5073,41827,16.14,6,6759,9.5,2,31.95
00986B,412,24762,83.64,8,20713,77.16,5,3.87
00986D,2414,163677,51.22,45,83881,41.56,23,3.39
00987A,19454,174643,16.34,18,28576,12.41,7,30.85
00987B,2430,71327,50.19,21,35816,37.92,9,9.08
00988A,221968,2744437,23.3,337,639991,17.85,88,19.94
00988B,3884,85833,17.46,14,14992,10.87,6,12.15
00989A,7288,76617,19.53,7,14973,17.54,5,24.95
00989B,1592,56452,52.09,11,29422,45.38,6,9.27
00990A,118997,2203022,35.52,412,782912,26.26,96,14.04
00991A,263713,3316916,22.66,406,752311,17.47,112,20.45
00992A,189065,2398455,22.07,229,529987,17.7,57,21.36
00993A,51842,805591,18.19,109,146604,12.06,25,18.85
00994A,32827,308190,18.34,36,56573,13.59,12,26.07
00995A,27303,311535,16.47,25,51357,13.22,9,25.42
00996A,25038,322899,19.73,34,63762,14.81,9,22.72
00997A,66467,1014377,20.64,122,209682,14.66,24,19.43
00998A,16488,205609,33.57,22,69033,31.07,13,21.42
00999A,109264,1314017,14.06,100,184991,10.47,22,25.47
01001T,1384,583000,93.15,60,543163,90.07,28,0.51
01002T,3303,1393000,93.56,112,1303693,91.17,61,0.54
01004T,1245,730200,94.06,82,687013,90.45,38,0.31
01007T,1819,720000,92.86,82,668733,89.76,46,0.47
01009T,960,300000,90.27,60,270857,85.64,40,0.63
01010T,865,2308170,98.73,82,2279303,98.0,57,0.05
1101,514507,7523182,55.52,919,4178497,51.34,410,13.13
1101B,7467,200000,94.11,22,188246,91.29,14,2.13
1102,103241,3546563,81.8,339,2901847,79.48,200,6.02
1103,74169,790247,79.3,134,626841,75.64,86,6.19
1104,55850,686682,72.98,109,501335,67.3,43,8.33
1107,3437,10100,99.7,1,10070,99.7,1,0.29
1108,12758,404738,80.52,77,325961,75.51,44,6.28
1109,12063,341159,79.71,73,272019,72.85,36,5.87
1110,5266,572001,93.7,54,536123,91.35,35,1.01
1113O,179,842,0,0,0,0,0,63.29
1113R,382,2129,0,0,0,0,0,30.66
1201,88023,506063,63.37,60,320753,59.6,28,12.54
1203,55505,240000,91.05,51,218577,86.69,35,3.01
1204,3521,18378,45.74,6,8407,31.77,2,19.65
1207,46739,464094,77.23,48,358508,75.25,31,9.49
1210,101441,894767,64.48,131,577172,60.56,72,15.12
1212,30427,174167,44.23,45,77058,35.58,20,17.36
1213,6601,56623,81.99,12,46433,77.2,8,7.26
1215,95859,294790,59.93,40,176745,55.13,18,23.05
1216,149214,5682015,89.03,759,5059834,85.45,440,4.18
1217,139440,494513,60.45,126,299019,52.92,68,15.06
1218,82960,499999,68.14,72,340828,63.64,35,11.6
1219,53390,341238,61.91,79,211348,57.0,52,11.1
1220,47119,177078,67.54,46,119651,60.4,27,10.49
1221,18680,95175,34.14,22,32505,25.82,10,21.97
1224,3620,71910,88.35,20,63542,82.37,13,3.39
1225,42822,242268,89.53,38,216957,87.01,28,3.17
1227,54729,915090,67.11,75,614269,64.11,30,13.09
1228,1584,11132,37.92,5,4224,12.17,1,11.99
1229,103101,1795961,65.4,161,1174862,62.51,76,10.66
1231,35392,298454,64.67,26,193036,62.89,17,16.76
1232,16959,159975,73.65,10,117843,72.16,6,13.02
1233,10055,90592,74.46,26,67466,67.71,15,4.93
1234,24432,401871,83.19,137,334421,74.29,80,5.66
1235,2973,188578,96.33,16,181685,95.13,12,1.13
1236,11813,86674,83.5,24,72392,77.99,18,7.01
1238,2043,29948,11.73,4,3516,8.56,2,21.52
1240,3048,44232,69.66,25,30817,49.12,11,8.2
1256,6382,35775,61.12,11,21873,47.12,3,17.73
1259,16472,32390,76.73,9,24859,71.27,6,9.32
1260,1340,102098,75.9,29,77512,70.63,20,2.11
1264,9021,37052,48.46,17,17968,24.84,5,23.7
1268,3390,42224,78.11,17,32982,72.16,12,8.58
1269,666,20902,77.68,7,16241,72.74,5,2.79
1271,2995,60389,66.91,18,40414,55.43,7,7.53
1293,394,17094,73.82,11,12622,42.07,4,3.02
1294,4281,30572,56.75,13,17355,41.32,6,10.43
1295,3163,34475,56.26,14,19401,44.71,8,15.71
1301,297200,6365741,74.55,564,4747535,71.92,294,9.27
1303,241138,7930822,86.6,673,6869203,84.26,378,4.66
1304,101049,1188764,61.29,112,728821,58.18,49,13.88
1305,72568,581050,52.23,60,303533,49.19,27,16.8
1306,6140,44601,21.3,4,9502,19.37,2,23.58
1307,17086,397818,82.61,67,328711,79.2,44,6.03
1308,76770,593744,52.13,60,309668,48.95,29,16.67
1309,79182,397587,46.41,31,184630,43.28,10,22.32
1310,107116,527870,30.09,87,158978,23.21,27,25.4
1312,127760,1106620,51.64,164,571783,46.19,67,15.96
1312A,1284,20000,54.2,12,10844,21.4,2,13.66
1313,64491,1330846,66.73,158,888358,62.57,68,10.03
1314,300015,3784850,40.15,776,1520477,31.67,245,14.24
1315,5973,99099,80.7,42,79989,70.24,25,6.59
1316,61319,375946,38.69,87,145531,28.36,24,18.83
1319,32344,591477,82.03,105,485251,77.99,62,8.92
1321,4070,227228,70.27,93,159710,53.9,35,2.75
1323,13106,91275,70.37,36,64244,60.95,23,8.87
1324,23566,75122,66.65,21,50088,59.28,12,16.55
1325,36071,85281,47.6,9,40610,44.7,5,27.49
1326,178785,5861186,82.97,499,4864570,80.44,259,5.88
1333,15945,74515,51.18,14,38154,43.03,3,11.0
1336,11498,77614,50.59,22,39281,38.23,6,11.29
1337,52408,268955,48.13,58,129510,39.17,18,14.56
1338,55867,83840,42.67,25,35794,31.39,10,19.43
1339,7374,74124,74.51,15,55234,72.39,13,11.3
1340,61979,152923,34.97,24,53489,29.11,8,19.97
1341,9814,52851,83.68,16,44235,75.97,9,2.6
1342,8852,78001,58.93,14,45976,52.87,6,17.09
1343,1248,40514,65.04,21,26359,42.13,7,5.74
1402,91610,5352875,88.46,432,4736064,86.39,256,3.1
1407,162430,441308,35.24,76,155617,28.83,29,29.78
1407A,4932,67914,53.44,9,36304,52.81,8,18.89
1408,70865,352541,20.65,72,72860,12.5,23,29.39
1409,146055,1618409,65.48,212,1060111,61.9,119,13.27
1410,6653,62000,76.18,19,47239,68.19,11,5.4
1413,8549,132112,75.78,26,100141,69.26,13,5.86
1414,26556,198000,88.32,38,174915,83.03,22,4.85
1416,46081,185342,54.51,39,101061,48.66,21,14.86
1417,55676,189942,58.01,51,110239,47.56,19,16.63
1418,30750,56834,71.43,19,40608,58.95,7,5.47
1419,17095,300041,90.71,72,272248,85.54,48,2.21
1423,18310,99648,83.02,26,82753,76.26,16,4.94
1432,256915,108000,54.77,16,59166,53.15,13,30.07
1434,62863,1684665,72.17,170,1216215,68.44,67,7.49
1435,33290,139780,94.89,24,132649,93.06,19,2.17
1436,14141,194152,77.05,41,149651,73.35,30,9.1
1437,8723,201871,79.51,75,160545,67.26,37,4.92
1438,5088,111206,83.07,29,92390,76.34,18,5.01
1439,4469,92000,85.11,32,78322,74.68,17,5.1
1440,95496,1656816,77.91,272,1290993,72.96,140,7.02
1441,14928,71744,65.0,15,46656,58.35,7,19.8
1442,9218,366211,86.35,109,316278,77.38,61,3.6
1443,15814,135343,89.89,40,121678,81.1,21,2.83
1444,55884,995595,65.56,143,652826,61.22,75,9.26
1445,11964,130666,68.79,40,89905,59.68,21,7.7
1446,7780,137710,67.17,30,92530,63.02,20,8.38
1447,33428,910071,71.46,139,650615,66.56,69,7.48
1449,46486,127115,38.43,27,48861,32.27,15,25.45
1450,15166,79286,25.69,14,20375,20.92,8,25.43
1451,17040,198000,62.92,38,124624,56.63,15,11.1
1452,47261,132641,48.65,41,64566,37.44,18,15.55
1453,14252,113243,75.53,18,85552,73.67,14,12.44
1454,13845,129834,81.74,35,106160,77.56,27,6.45
1455,34959,531688,67.17,76,357178,63.58,45,11.53
1456,4628,93720,85.51,15,80161,80.62,8,3.46
1457,16810,316730,74.49,70,235994,68.05,38,6.8
1458,21183,260762,59.73,59,155793,51.01,23,13.68
1459,14061,358629,85.58,77,306990,79.41,42,4.51
1460,23001,694643,72.36,124,502688,65.98,55,5.96
1462,61265,301347,46.51,100,140233,34.29,37,16.02
1463,33577,173268,81.28,42,140861,74.49,20,5.23
1464,63574,425576,61.34,86,261111,54.2,38,10.08
1465,10354,103607,72.52,38,75166,62.39,22,10.2
1466,20895,111157,71.57,40,79592,64.05,25,8.57
1467,18131,233625,65.75,38,153671,59.81,18,10.37
1468,1326,160405,97.57,18,156526,96.81,16,0.41
1469,336,87218,92.35,28,80568,87.63,21,0.17
1470,1226,85767,87.26,36,74854,70.23,13,0.75
1471,56901,150415,23.15,25,34851,17.53,9,30.44
1472,3669,52488,79.93,16,41962,69.73,7,2.72
1473,12742,146154,71.66,30,104768,69.27,24,9.95
1474,16534,129897,59.39,32,77162,52.84,17,13.54
1475,2325,66017,76.28,16,50373,68.99,8,4.46
1476,19787,274367,80.54,77,221039,73.65,49,6.78
1477,30536,246694,61.94,77,152860,51.95,40,15.68
1480,363,416085,98.22,61,408713,94.46,38,0.15
1491,1721,54818,59.62,25,32694,44.24,12,3.37
1492R,86,526,0,0,0,0,0,36.14
1503,81034,520972,73.31,62,382042,71.18,44,14.14
1504,214076,2376441,70.06,221,1665379,67.52,123,15.22
1506,21542,300389,77.19,46,231934,71.36,16,4.37
1512,20098,98183,53.88,19,52915,47.8,8,9.58
1513,166625,503113,43.64,75,219627,38.83,37,37.33
