stock_no,people,lots,b4_pct,b4_people,b4_lots,b1_pct,b1_people,s10_pct
00665L,5363,472465,59.29,172,280176,45.51,66,2.18
00666R,126,14624,82.77,6,12106,82.77,6,1.45
00668,2014,7483,30.39,3,2275,16.81,1,32.65
00669R,3205,205117,46.35,64,95105,34.94,25,3.4
00670L,12421,74145,10.54,9,7826,3.44,1,28.27
00671R,3690,540384,69.13,216,373630,52.74,73,1.22
00673R,10124,495551,42.97,175,213032,28.56,57,4.28
00674R,1390,15421,45.32,4,6990,45.32,4,17.66
00675L,20304,115286,20.0,14,23077,15.44,6,30.83
00676R,4265,168834,39.0,56,65884,24.43,18,4.86
00678,1820,8448,21.42,4,1810,0,0,28.33
00679B,237978,6458192,43.86,685,2834127,38.95,150,8.8
00680L,19815,1505576,53.75,532,809706,38.67,161,2.74
00681R,98,7594,88.49,4,6721,79.15,3,1.71
00682U,265,7644,77.6,4,5932,51.67,2,3.98
00683L,335,11434,65.44,6,7483,52.94,3,5.18
00684R,183,9688,80.54,6,7805,63.4,4,3.57
00685L,208685,5679836,31.08,1366,1766449,19.64,283,9.43
00686R,1878,209776,63.31,95,132851,43.75,33,1.74
00687B,157799,4585635,44.51,569,2042002,38.97,139,8.31
00688L,9588,641115,48.25,221,309455,33.76,72,3.13
00689R,51,6889,94.22,6,6492,63.17,2,0.38
00690,17923,81830,11.24,11,9216,5.28,3,37.39
00692,92353,611780,16.41,31,100537,14.76,16,33.57
00693U,3283,81666,43.67,26,35679,34.17,12,9.28
00694B,1982,36576,72.49,7,26524,68.76,5,9.47
00695B,2287,39686,74.11,9,29420,68.69,6,10.51
00696B,11132,621181,83.29,28,517564,82.08,17,4.14
00697B,6534,64212,24.25,13,15579,19.97,8,21.76
00700,2692,34983,13.97,6,4893,8.35,2,17.28
00701,38332,172391,8.04,12,13874,6.26,6,50.34
00702,1162,6688,49.81,5,3332,15.25,1,25.9
00703,1057,9550,21.86,3,2090,0,0,23.72
00706L,6841,154771,30.98,40,47985,20.77,13,9.32
00708L,16203,126573,20.81,23,26361,13.11,7,25.33
00709,2385,15460,35.8,9,5537,6.84,1,23.41
00710B,3671,180761,82.41,10,149019,80.76,5,4.78
00711B,799,871761,99.34,5,866143,99.3,4,0.16
00712,134926,5007011,32.0,1130,1603501,21.14,208,6.05
00713,272602,1724512,23.05,78,397913,21.8,45,31.88
00714,2487,21067,48.0,12,10116,20.08,3,23.4
00715L,7005,115192,39.49,21,45523,35.49,14,12.04
00717,7735,123105,28.07,30,34565,17.44,8,15.82
00719B,14168,547014,61.13,58,334488,56.65,18,6.02
00720B,79669,3939109,64.14,307,2526740,60.71,77,4.74
00722B,13661,1455239,89.99,42,1309912,89.37,27,2.48
00723B,464,1519583,99.74,13,1515816,99.68,11,0.05
00724B,6337,3023275,97.64,35,2952348,97.43,23,0.52
00725B,42062,3700206,81.82,161,3028027,80.12,57,2.77
00726B,1764,1190989,98.0,20,1167285,97.6,12,0.33
00727B,715,56689,90.29,6,51197,87.11,3,2.74
00728,9547,38423,1.32,1,510,0,0,50.55
00730,13377,70544,17.33,10,12232,13.47,5,40.95
00731,8475,21600,18.2,5,3934,0,0,56.04
00733,21276,65466,13.83,6,9064,12.09,4,52.72
00734B,527,24979,82.56,2,20625,80.06,1,4.8
00735,33434,113789,16.96,18,19325,10.66,5,41.72
00736,513,6727,76.38,6,5139,42.81,2,9.39
00737,5508,22538,12.28,4,2770,4.88,1,44.94
00738U,34220,247299,18.6,40,46044,12.01,13,27.27
00739,1978,25988,39.29,10,10214,18.73,2,17.12
00740B,6034,2186471,96.8,48,2116790,96.35,32,0.6
00741B,1155,12628,43.1,2,5444,39.35,1,19.03
00746B,1346,2532464,99.56,27,2521893,99.41,20,0.09
00749B,203,1110500,99.78,8,1108213,99.75,7,0.02
00750B,74,148000,99.61,4,147431,99.32,3,0.04
00751B,68007,5092103,74.81,321,3810515,72.16,93,3.07
00752,17633,282216,34.93,36,98593,30.59,15,15.19
00753L,10768,728157,52.74,260,384163,37.49,79,3.09
00754B,452,1278400,99.74,15,1275202,99.7,14,0.06
00755B,1028,280230,97.77,8,274014,97.59,7,0.82
00756B,2336,1296800,97.58,18,1265676,97.25,11,0.37
00757,70503,272494,30.62,28,83479,28.31,17,33.87
00758B,123,5525,90.49,1,5000,90.49,1,2.16
00759B,114,47525,98.89,1,47000,98.89,1,0.16
00760B,639,435020,99.15,6,431351,99.15,6,0.28
00761B,3476,2733089,98.56,32,2694360,98.44,26,0.28
00762,23085,48248,20.5,7,9900,15.34,3,51.39
00763U,4474,46565,53.85,14,25085,47.61,10,18.69
00764B,8547,1546000,93.94,33,1452485,93.48,20,1.38
00768B,1654,760600,98.33,29,748093,97.76,22,0.37
00770,18317,79458,12.57,10,10007,5.69,3,41.52
00771,2079,14225,16.26,2,2314,11.94,1,30.23
00772B,41324,3366790,80.39,142,2706815,78.64,42,2.88
00773B,9075,2552790,95.54,42,2439671,95.18,26,0.84
00775B,182,232100,99.84,8,231768,99.23,6,0.06
00777B,213,2076650,99.92,14,2075360,99.88,13,0
00778B,184,1522650,99.94,12,1521978,99.89,10,0.01
00779B,662,1297150,99.59,9,1291978,99.48,7,0.11
00780B,1305,246602,97.32,9,240007,96.98,8,1.26
00781B,684,8336,29.55,3,2464,17.99,1,18.63
00782B,1244,19467,19.36,3,3772,14.23,2,16.62
00783,817,7031,8.12,1,571,0,0,25.48
00785B,247,1063466,99.82,11,1061672,99.7,8,0.02
00786B,1329,21066,31.34,6,6605,19.37,2,16.21
00787B,1036,12306,40.24,6,4954,16.25,1,17.51
00788B,1520,25206,26.15,8,6594,12.05,2,15.02
00789B,369,455600,99.38,11,452790,99.07,9,0.17
00791B,99,279100,99.67,6,278204,99.67,6,0.02
00792B,446,2276615,99.87,15,2273941,99.81,13,0.03
00793B,416,3026,14.93,1,452,0,0,27.5
00795B,38284,1554598,55.82,145,868085,51.85,43,5.94
00799B,1677,25536,22.66,6,5791,11.46,2,16.39
00830,175324,797465,23.99,64,191513,20.94,24,35.39
00834B,138,23198,96.14,5,22304,94.36,4,0.98
00836B,426,611041,99.56,12,608516,99.22,9,0.11
00840B,92,59431,99.27,3,59000,99.27,3,0.15
00841B,117,70440,98.66,4,69500,98.66,4,0.2
00842B,895,17767,46.42,5,8250,40.72,3,11.41
00844B,305,222175,98.95,4,219860,98.95,4,0.3
00845B,219,237051,99.34,3,235500,99.34,3,0.12
00846B,264,74350,98.18,2,73000,98.18,2,0.5
00847B,408,6805,50.63,3,3446,29.39,1,12.83
00848B,158,136066,99.58,3,135508,99.21,2,0.14
00849B,109,486106,99.78,6,485118,99.6,4,0.01
00850,80803,415444,17.36,31,72203,15.38,19,39.52
00851,2193,5525,27.87,1,1540,27.87,1,43.12
00852L,476,8365,65.68,3,5495,47.01,1,8.31
00853B,2370,178634,91.24,11,163016,89.28,5,3.34
00856B,417,6792,64.69,3,4394,44.16,1,9.05
00857B,16341,529268,51.75,68,273976,46.61,22,7.76
00858,19580,117374,15.24,14,17897,11.22,6,30.47
00859B,1452,27011,24.79,5,6700,20.46,3,11.57
00860B,354,3171,24.2,1,767,0,0,20.31
00861,19737,69412,5.42,4,3773,3.28,2,53.46
00862B,1540,879381,98.33,11,864828,98.23,9,0.41
00863B,343,511964,99.63,9,510089,99.42,7,0.11
00864B,3457,98722,32.54,22,32156,25.36,10,7.36
00865B,8876,277244,28.76,44,79769,21.48,11,6.3
00867B,207,565150,99.82,10,564176,99.72,9,0.05
00870B,320,564151,99.6,9,561942,99.41,7,0.1
00875,3558,13488,15.67,3,2115,7.61,1,48.75
00876,23136,91524,26.43,10,24200,23.3,5,39.94
00877,12486,154788,18.68,28,28945,12.01,11,20.52
00878,1617951,18345290,11.24,853,2064717,9.09,146,20.25
00881,318787,2403403,14.42,108,347011,12.81,40,31.46
00882,84964,2034849,27.02,398,550346,17.87,88,10.16
00884B,212,75440,98.74,4,74496,97.42,3,0.41
00885,50472,612238,16.1,92,98687,9.92,31,19.37
00886,1213,4451,13.21,1,588,0,0,45.72
00887,19743,416351,31.11,110,129590,19.49,31,11.61
00888,85295,558478,7.77,29,43503,5.67,10,37.04
00890B,714,18264,71.17,2,13000,65.7,1,8.5
00891,175352,1715090,13.63,97,233922,11.46,33,25.8
00892,47239,324292,15.84,28,51444,13.01,15,34.3
00893,58275,360884,8.27,22,29925,5.25,5,38.95
00894,25556,149009,15.14,11,22585,12.57,6,38.16
00895,29847,147916,10.52,8,15570,9.11,4,43.95
00896,49568,391380,8.99,25,35278,6.55,10,32.96
00897,10274,143012,20.51,27,29357,12.05,7,20.56
00898,10227,140476,17.51,26,24630,8.83,7,22.27
00899,3991,16635,8.73,2,1454,0,0,43.93
00900,135254,1611025,14.05,91,226874,11.63,24,22.84
00901,12216,63349,13.77,12,8733,5.37,3,41.1
00902,18407,226497,17.07,28,38717,13.19,13,22.0
00903,7300,49221,12.14,5,5983,8.77,2,36.99
00904,25245,163112,11.28,17,18428,4.89,4,36.45
00905,44761,358327,8.02,19,28769,6.42,8,31.66
00907,20353,156133,12.88,13,20139,10.26,7,32.54
00908,2790,35416,36.62,8,12975,27.36,4,19.27
00909,27446,106704,12.73,10,13592,8.32,3,45.6
00910,42482,127939,13.61,12,17429,10.78,5,48.3
00911,13191,27403,12.71,5,3489,5.34,1,57.76
00912,8595,60253,20.03,8,12078,14.67,3,33.36
00913,10894,47266,12.45,7,5897,3.81,1,43.8
00915,74090,520483,16.44,39,85662,14.07,18,35.81
00916,21819,119919,13.37,16,16054,7.69,6,40.67
00917,11944,61478,15.1,10,9294,6.45,2,39.61
00918,271264,3468264,12.66,197,439573,10.33,57,20.35
00919,1375210,18160135,10.85,1040,1974120,8.04,147,17.88
00920,7334,20280,18.88,5,3832,10.22,2,48.2
00921,9031,54770,11.87,7,6509,6.04,2,40.5
00922,189717,2116186,30.73,107,650701,28.57,31,21.44
00923,106245,853423,15.96,38,136395,14.75,21,31.81
00924,55788,439103,23.75,26,104355,21.95,14,27.29
00926,9333,92482,51.29,11,47444,47.89,6,22.17
00927,140132,1350897,12.99,90,175688,10.23,28,26.84
00928,7395,45856,20.97,9,9623,15.5,5,35.05
00929,428087,4741639,9.7,197,460473,7.9,47,22.77
00930,19464,131779,8.34,7,11002,6.41,4,38.12
00931B,34764,2227898,75.72,106,1687382,73.92,40,4.2
00932,13929,119783,11.89,9,14270,10.24,6,32.45
00933B,79279,6384458,75.75,420,4837602,72.66,98,3.03
00934,48891,423026,9.77,25,41427,7.69,11,31.27
00935,121563,833504,21.31,53,177786,19.55,28,29.66
00936,23235,205797,9.74,9,20101,8.28,5,30.82
00937B,214690,16938805,60.45,3075,10243740,51.72,610,2.71
00938,6367,94516,40.78,8,38556,39.01,6,19.86
00939,104196,1193476,7.45,50,89126,5.6,16,26.75
00940,327890,5469865,12.55,427,688153,8.8,81,17.95
00941,49194,454291,11.96,36,54433,8.4,11,28.95
00942B,10121,2005459,89.49,67,1795115,88.42,30,1.37
00943,4123,41389,34.87,6,14438,31.36,4,26.49
00944,7983,55081,11.92,8,6571,5.51,2,36.87
00945B,18844,802318,39.38,131,316093,31.99,36,5.46
00946,37293,460746,18.25,33,84120,16.12,14,22.8
00947,39266,284364,21.27,30,60548,17.19,13,31.91
00948B,27047,3977927,80.64,307,3208906,77.3,91,1.61
00949,18046,174428,20.19,26,35257,15.02,11,28.07
00950B,12528,4013309,90.68,148,3639996,89.22,52,0.72
00951,15786,218042,26.21,35,57189,20.49,14,18.83
00952,22971,244775,10.86,26,26629,5.56,7,25.28
00953B,48400,4138175,51.93,1241,2149734,38.02,294,2.33
00954,10939,114747,20.7,17,23789,14.73,6,24.03
00955,42141,582431,26.76,73,155946,21.94,27,18.26
00956,3333,34130,21.2,6,7242,12.35,2,24.11
00957B,4045,191263,50.09,29,95850,44.01,12,6.01
00958B,4431,124771,24.03,26,30006,17.18,11,10.14
00959B,9485,513336,48.53,77,249214,41.59,21,4.55
00960,9459,60495,13.56,5,8212,11.97,4,39.21
00961,31386,444011,11.38,38,50580,7.57,9,19.49
00962,5686,54420,24.15,11,13145,14.76,4,27.05
00963,4454,101433,31.85,25,32325,23.66,11,10.3
00964,4204,69624,22.52,15,15703,13.28,5,14.17
00965,36360,439492,41.19,44,181113,38.53,25,19.55
00966B,3992,117732,37.11,20,43715,29.94,8,10.64
00967B,2648,181407,71.0,35,128849,62.52,12,4.1
00968B,8410,710011,64.6,93,458797,59.86,39,2.97
00969B,2120,158633,71.37,45,113256,62.02,21,3.65
00970B,5986,380729,59.54,57,226810,53.52,23,4.42
00971,7040,58677,19.02,10,11170,11.91,4,28.98
00972,1709,17672,32.71,3,5782,30.42,2,22.22
009800,20285,288391,24.21,47,69888,19.17,22,17.9
009801,8276,98119,26.07,18,25589,20.3,9,21.97
009802,40368,533495,13.5,53,72134,8.56,13,21.32
009803,20373,185828,15.91,18,29611,13.52,11,26.5
009804,18950,156892,8.07,14,12686,4.22,4,30.13
009805,54824,621816,21.36,72,132966,16.61,22,22.75
009806,1115,14161,58.83,6,8334,51.26,4,17.08
009807,1217,14260,55.68,8,7943,31.08,2,19.99
009808,4419,40511,9.76,4,3960,5.41,2,31.45
009809,2590,32363,33.87,7,10969,23.46,2,21.96
00980A,70412,708230,16.83,53,119299,14.47,23,25.88
00980B,1559,53569,45.21,14,24227,36.82,6,7.75
00980D,3385,98457,40.32,26,39718,30.95,10,7.84
00980T,3342,71418,48.01,10,34305,42.38,4,13.36
009810,1917,19154,30.89,5,5919,22.09,2,23.38
009811,23803,248950,19.82,36,49398,13.86,13,24.69
009812,6146,99382,38.23,23,38015,30.41,10,16.25
009813,25066,344324,21.33,54,73512,14.98,18,20.48
009814,12794,147076,18.25,22,26873,13.86,11,23.04
009815,31728,470670,22.5,64,105999,16.81,20,18.7
009816,915247,11401344,18.09,1286,2064612,12.79,259,20.46
009817,10715,246936,28.61,58,70703,18.94,15,12.55
009818,5438,53652,7.88,2,4233,6.12,1,32.07
009819,57876,678745,13.74,60,93352,10.06,22,25.48
00981A,996982,9721709,19.83,942,1930659,15.48,241,22.83
00981B,15437,1418613,52.1,506,739295,35.57,122,2.01
00981D,8728,546800,47.63,161,260590,33.33,35,3.22
00981T,7858,223261,34.63,58,77373,23.53,18,8.97
009820,40934,1297202,41.08,257,533168,31.36,59,9.18
009821,72030,728840,11.43,60,83506,8.41,23,28.82
009822,6857,104056,11.42,12,11903,6.49,4,23.64
009823,35447,373317,18.3,37,68399,13.37,8,28.03
009824,52885,662347,19.96,83,132378,13.64,16,24.28
009825,5787,199208,18.09,41,36086,7.94,8,8.81
00982A,180221,2204436,14.42,166,318463,10.93,36,21.52
00982B,780,28400,64.89,6,18431,63.13,5,6.32
00982D,2792,73729,35.66,21,26303,25.3,8,9.96
00982T,1792,18597,36.1,6,6717,23.19,3,27.3
00983A,10212,99186,20.95,14,20793,17.7,8,25.55
00983B,825,28653,60.88,9,17450,48.46,3,6.99
00983D,3997,100197,29.59,30,29675,13.6,6,7.75
00984A,64973,639958,14.83,44,95004,12.04,17,26.98
00984B,3744,126433,35.94,32,45472,26.06,10,7.02
00984D,9215,602057,43.07,213,259419,26.03,54,3.36
00985A,48267,468289,15.63,39,73312,12.36,13,26.86
00985B,8066,600001,57.64,137,345934,47.96,44,3.34
00985D,1786,83732,62.08,17,52005,53.56,7,5.13
00986A,4970,41327,17.56,7,7266,9.91,3,31.65
00986B,398,24762,83.84,8,20762,77.36,5,3.69
00986D,2387,154677,50.34,43,77879,41.22,23,3.52
00987A,18916,173143,15.61,16,27054,11.76,6,30.51
00987B,2201,69327,52.72,21,36561,40.14,9,8.3
00988A,240460,3355437,24.42,371,819916,19.21,82,18.01
00988B,4539,131333,32.86,22,43176,26.77,10,9.21
00989A,7094,72617,18.67,8,13573,17.08,6,25.51
00989B,1668,71952,58.16,14,41855,50.87,7,7.3
00990A,125783,2470022,35.88,408,886909,27.84,98,13.3
00990B,3483,92850,41.37,21,38431,32.78,9,11.83
00991A,339061,4487916,20.08,483,902139,15.25,116,19.52
00992A,192566,2418955,16.83,229,407480,12.48,58,21.67
00993A,50985,784591,16.28,98,127933,10.68,22,18.97
00994A,31916,304690,17.71,33,54002,13.28,10,25.8
00995A,26767,299035,14.18,27,42458,10.53,9,26.03
00996A,25428,319399,17.75,40,56751,11.84,9,23.09
00997A,73512,1273377,21.43,153,273103,15.73,33,16.83
00998A,15569,209609,38.9,23,81574,36.1,13,19.21
00999A,100418,1196517,11.93,97,142974,8.31,25,25.63
01001T,1366,583000,93.26,61,543836,90.1,28,0.5
01002T,3281,1393000,93.62,112,1304431,91.22,61,0.54
01004T,1240,730200,94.06,82,686945,90.42,38,0.31
01007T,1816,720000,92.9,83,669043,89.58,45,0.47
01009T,953,300000,90.41,61,271254,85.65,40,0.63
01010T,853,2308170,98.74,82,2279496,98.02,57,0.04
1101,511522,7523182,55.42,913,4171388,51.34,409,12.99
1101B,7441,200000,94.13,22,188290,91.32,14,2.14
1102,104483,3546563,81.13,330,2878048,78.91,196,6.17
1103,74233,832875,80.25,136,668567,76.66,87,5.87
1104,55919,686682,72.96,109,501110,67.14,43,8.22
1107,3436,10100,99.7,1,10070,99.7,1,0.29
1108,13026,404738,79.28,73,320930,74.84,43,6.52
1109,12097,341159,79.51,70,271333,72.88,36,5.91
1110,5212,572001,94.04,58,537979,91.42,36,0.99
1113O,178,840,0,0,0,0,0,63.21
1113R,382,2129,0,0,0,0,0,30.66
1201,87887,506063,63.56,63,321747,59.16,26,12.47
1203,55363,240000,90.92,50,218279,86.74,35,2.96
1204,3519,18375,45.74,6,8407,31.77,2,19.64
1207,46695,464094,77.27,48,358693,75.29,31,9.48
1210,98559,894767,65.9,132,589902,61.68,70,14.47
1212,30409,174147,44.23,45,77058,35.58,20,17.36
1213,6593,56623,81.63,12,46226,77.06,8,7.23
1215,97024,294790,58.16,37,171529,53.96,18,24.13
1216,142856,5682015,89.75,767,5100285,86.23,451,3.91
1217,138645,494513,60.89,128,301210,53.6,71,14.76
1218,82877,499999,67.28,64,336488,63.57,35,11.69
1219,53062,341238,63.16,76,215615,58.33,51,10.73
1220,47263,177078,67.57,46,119695,60.42,27,10.7
1221,18667,95041,34.18,22,32505,25.85,10,21.98
1224,3614,71910,88.36,20,63549,82.38,13,3.39
1225,43305,242268,89.83,39,217677,87.46,29,3.29
1227,54139,915090,67.22,76,615358,63.94,28,12.96
1228,1583,11130,37.93,5,4224,12.17,1,11.98
1229,102822,1795961,65.46,161,1175991,62.74,80,10.62
1231,35098,298454,64.74,26,193288,63.11,17,16.6
1232,17098,159975,73.57,10,117708,72.1,6,12.82
1233,10338,90592,75.38,27,68317,67.96,15,4.88
1234,24376,401871,82.99,136,333630,74.25,80,5.68
1235,2961,188578,96.34,15,181685,95.38,12,1.12
1236,11859,86674,83.01,23,71970,78.1,18,7.21
1238,2042,29948,11.73,4,3516,8.56,2,21.52
1240,3054,44232,69.67,25,30822,49.14,11,8.36
1256,6241,35781,59.9,10,21440,47.11,3,17.37
1259,16389,32390,77.39,9,25071,71.38,6,8.99
1260,1323,102098,76.33,30,77951,70.63,20,2.07
1264,9130,37052,47.27,16,17524,24.84,5,23.94
1268,3341,42224,78.11,17,32982,72.16,12,8.24
1269,688,20902,77.78,7,16260,72.78,5,3.12
1271,2973,77089,74.09,19,57140,64.41,7,5.88
1293,398,17094,74.29,11,12702,42.36,4,3.18
1294,4500,30572,56.24,13,17201,40.78,6,11.67
1295,3133,34475,56.49,14,19483,44.94,8,15.75
1301,300742,6365741,75.21,561,4789345,72.59,298,9.16
1303,261713,7930822,86.46,697,6858249,83.97,386,4.81
1304,101171,1188764,60.85,108,723675,57.59,46,13.95
1305,72854,581050,51.0,59,296441,47.28,23,16.96
1306,6134,44537,21.32,4,9502,19.39,2,23.57
1307,17795,397818,81.4,63,323940,78.12,42,6.48
1308,76923,593744,52.19,63,309908,48.66,29,16.78
1309,79193,397587,47.0,31,186967,43.31,9,22.23
1310,107719,527870,29.57,83,156183,23.62,29,25.68
1312,136744,1506620,59.91,176,902932,55.96,78,13.7
1312A,1276,20000,54.29,12,10862,21.4,2,13.56
1313,63063,1330846,67.96,160,904766,63.82,70,9.67
1314,309686,3784850,41.14,752,1558005,33.01,243,14.93
1315,5922,99099,80.7,42,79987,70.24,25,6.52
1316,60967,401646,43.08,89,173111,32.76,23,17.35
1319,34035,591477,79.26,100,468948,75.52,60,9.79
1321,4016,227228,70.2,93,159545,53.32,34,2.7
1323,13601,91275,70.52,36,64380,61.09,23,8.68
1324,23525,75122,66.07,20,49646,59.28,12,16.56
1325,36200,85281,47.91,9,40872,44.85,5,27.45
1326,185581,5861186,82.79,503,4853376,80.26,264,5.94
1333,15934,74515,51.19,14,38160,43.03,3,11.0
1336,12027,77614,50.94,23,39557,39.24,7,11.7
1337,52483,268955,47.97,57,129066,39.38,19,14.65
1338,55822,83840,42.9,24,35983,31.35,10,19.08
1339,7299,74124,74.58,15,55289,72.46,13,11.11
1340,61838,152923,34.43,23,52667,28.84,8,19.9
1341,9786,52851,83.7,16,44243,75.97,9,2.63
1342,8637,78001,59.89,15,46722,51.58,5,16.43
1343,1236,40514,66.04,22,26763,42.1,7,5.74
1402,90976,5352875,88.59,423,4743385,86.63,255,3.08
1407,162300,441120,35.25,76,155617,28.84,29,29.77
1407A,4926,67908,53.45,9,36304,52.82,8,18.89
1408,70798,352262,20.66,72,72860,12.51,23,29.38
1409,153914,1618409,63.25,215,1024004,59.66,122,14.34
1410,6669,62000,76.25,19,47287,68.23,11,5.43
1413,8511,132112,75.85,26,100240,69.33,13,5.79
1414,26616,198000,88.17,37,174618,82.76,22,4.79
1416,45827,185342,54.79,40,101607,49.06,22,14.71
1417,55638,189942,58.32,51,110819,48.19,20,16.62
1418,30643,56834,71.5,19,40645,58.96,7,5.43
1419,17032,300041,90.68,71,272111,85.54,48,2.18
1423,18248,99648,83.4,29,83124,74.58,15,4.91
1432,256118,108000,54.85,16,59250,53.36,13,30.17
1434,66119,1684665,71.83,163,1210463,68.53,70,7.97
1435,33224,139780,94.88,24,132627,93.06,19,2.22
1436,14747,194152,75.91,38,147425,72.73,28,9.84
1437,8662,201871,79.48,76,160483,66.26,35,4.87
1438,5061,111206,83.15,29,92482,76.45,18,4.99
1439,4426,92000,84.75,31,77988,74.67,17,5.03
1440,95502,1656816,77.66,265,1287120,73.03,143,7.08
1441,14846,71744,65.0,15,46655,58.35,7,19.79
1442,8823,366211,86.73,107,317689,78.21,62,3.37
1443,15753,135343,89.9,40,121695,81.1,21,2.77
1444,62517,995595,63.82,134,635527,59.82,71,10.96
1445,11933,130666,68.74,39,89839,60.48,21,7.71
1446,8043,137710,65.55,28,90299,61.86,19,8.81
1447,45230,910071,69.89,127,636259,65.76,67,10.73
1449,45899,127115,38.24,27,48624,31.42,14,24.55
1450,15147,79161,25.72,14,20375,20.95,8,25.46
1451,16898,198000,63.36,39,125502,56.62,15,10.97
1452,47144,132641,48.81,40,64778,37.81,18,15.39
1453,14164,113243,75.61,18,85638,73.67,14,12.46
1454,13831,129834,81.71,35,106117,77.53,27,6.47
1455,35400,531688,66.8,79,355212,62.7,42,11.86
1456,4593,93720,84.97,14,79658,80.55,8,3.37
1457,16713,316730,74.72,70,236750,68.53,39,6.75
1458,21173,260762,59.75,59,155851,51.03,23,13.68
1459,13860,358629,85.78,77,307711,79.71,42,4.43
1460,24394,694643,71.84,123,499170,65.16,51,6.45
1462,61203,300690,46.48,99,139820,34.37,37,16.04
1463,33474,173268,81.3,41,140907,74.78,20,5.19
1464,63450,425576,61.12,83,260171,54.31,38,10.02
1465,10274,103607,72.81,38,75469,62.37,22,10.13
1466,22106,111157,67.79,33,75367,61.77,23,11.37
1467,18207,233625,66.87,44,156251,59.32,17,10.46
1468,1353,160405,97.55,18,156504,96.81,16,0.45
1469,336,87218,92.35,28,80568,87.63,21,0.17
1470,1222,85767,87.26,36,74858,70.24,13,0.76
1471,56633,150415,22.55,25,33943,16.9,8,30.22
1472,3634,52488,81.18,17,42622,69.84,7,2.73
1473,12674,146154,71.65,30,104744,69.22,24,9.94
1474,16489,129897,59.43,32,77222,52.97,17,13.49
1475,2309,66017,76.28,16,50373,68.99,8,4.43
1476,18906,274367,80.76,80,221677,73.96,50,6.31
1477,29442,246694,62.83,83,155043,52.17,42,14.92
1480,366,416085,98.22,60,408712,94.46,37,0.16
1491,1719,54818,59.65,24,32708,46.3,13,3.37
1492R,86,526,0,0,0,0,0,36.14
1503,80710,520972,73.5,63,382980,71.09,44,14.48
1504,211278,2376441,69.56,225,1653502,66.87,119,15.16
